best_epoch,best_epoch/train/accuracy,best_epoch/train/auroc,best_epoch/train/f1,best_epoch/train/loss,best_epoch/train/precision,best_epoch/train/recall,best_epoch/val/accuracy,best_epoch/val/auroc,best_epoch/val/f1,best_epoch/val/loss,best_epoch/val/precision,best_epoch/val/recall,epoch,lr-Adam,step,train/accuracy,train/auroc,train/f1,train/loss,train/precision,train/recall,val/accuracy,val/auroc,val/f1,val/loss,val/precision,val/recall
,,,,,,,,,,,,,,0.001,0,,,,,,,,,,,,
0.0,,,,,,,,,,1.5512076616287231,,,0,,31,0.2865583598613739,0.5095753073692322,0.11384030431509018,,0.15553897619247437,0.1447271853685379,0.42983752489089966,0.8070319890975952,0.2766008973121643,1.5512076616287231,0.6213051080703735,0.28999871015548706
,,,,,,,,,,,,,0,,31,,,,1.8684836626052856,,,,,,,,
,,,,,,,,,,,,,,0.001,32,,,,,,,,,,,,
1.0,0.2865583598613739,0.5095753073692322,0.11384030431509018,1.8684836626052856,0.15553897619247437,0.1447271853685379,0.42983752489089966,0.8070319890975952,0.2766008973121643,1.1061052083969116,0.6213051080703735,0.28999871015548706,1,,63,0.7525849342346191,0.9445874094963074,0.6987115740776062,,0.8260006308555603,0.6588032245635986,0.6484490633010864,0.8998932242393494,0.5943549871444702,1.1061052083969116,0.6891051530838013,0.590812623500824
,,,,,,,,,,,,,1,,63,,,,0.9874680042266846,,,,,,,,
,,,,,,,,,,,,,,0.001,64,,,,,,,,,,,,
2.0,0.7525849342346191,0.9445874094963074,0.6987115740776062,0.9874680042266846,0.8260006308555603,0.6588032245635986,0.6484490633010864,0.8998932242393494,0.5943549871444702,1.1404091119766235,0.6891051530838013,0.590812623500824,2,,95,0.9298375248908997,0.9944266080856323,0.912600040435791,,0.935028076171875,0.8984076380729675,0.6558345556259155,0.8856803774833679,0.6406689882278442,1.1404091119766235,0.6814165711402893,0.6263108253479004
,,,,,,,,,,,,,2,,95,,,,0.3385199010372162,,,,,,,,
,,,,,,,,,,,,,,0.001,96,,,,,,,,,,,,
3.0,0.9298375248908997,0.9944266080856323,0.912600040435791,0.3385199010372162,0.935028076171875,0.8984076380729675,0.6558345556259155,0.8856803774833679,0.6406689882278442,1.1942468881607056,0.6814165711402893,0.6263108253479004,3,,127,0.9830132722854614,0.9994927644729614,0.981930136680603,,0.9852636456489563,0.9788161516189575,0.6558345556259155,0.8863950967788696,0.6485280394554138,1.1942468881607056,0.6655216813087463,0.6405579447746277
,,,,,,,,,,,,,3,,127,,,,0.11601572483778,,,,,,,,
,,,,,,,,,,,,,,0.001,128,,,,,,,,,,,,
,,,,,,,,,,,,,4,,159,0.9977843165397644,0.999998927116394,0.9984660148620605,,0.9982762336730957,0.9986648559570312,0.6484490633010864,0.8856240510940552,0.6368764042854309,1.2250925302505493,0.6470797061920166,0.6317777037620544
,,,,,,,,,,,,,4,,159,,,,0.033537812530994415,,,,,,,,
,,,,,,,,,,,,,,0.001,160,,,,,,,,,,,,
,,,,,,,,,,,,,5,,191,1.0,1.0,1.0,,1.0,1.0,0.6602658629417419,0.8883894681930542,0.6494260430335999,1.2284109592437744,0.667080283164978,0.6377054452896118
,,,,,,,,,,,,,5,,191,,,,0.013634271919727325,,,,,,,,
,,,,,,,,,,,,,,0.001,192,,,,,,,,,,,,
6.0,1.0,1.0,1.0,0.013634271919727325,1.0,1.0,0.6602658629417419,0.8883894681930542,0.6494260430335999,1.248892068862915,0.667080283164978,0.6377054452896118,6,,223,0.9992614388465881,1.0,0.999412477016449,,0.9996782541275024,0.9991496205329895,0.6558345556259155,0.8894160985946655,0.6424041390419006,1.248892068862915,0.6488190293312073,0.6394071578979492
,,,,,,,,,,,,,6,,223,,,,0.0108054643496871,,,,,,,,
,,,,,,,,,,,,,,0.001,224,,,,,,,,,,,,
,,,,,,,,,,,,,7,,255,1.0,1.0,1.0,,1.0,1.0,0.6528803706169128,0.888419508934021,0.6360189914703369,1.271795630455017,0.6437208652496338,0.6324928402900696
,,,,,,,,,,,,,7,,255,,,,0.0063428720459342,,,,,,,,
,,,,,,,,,,,,,,0.001,256,,,,,,,,,,,,
,,,,,,,,,,,,,8,,287,1.0,1.0,1.0,,1.0,1.0,0.6499261260032654,0.8872209787368774,0.6365202069282532,1.298586130142212,0.6529380679130554,0.6272242665290833
,,,,,,,,,,,,,8,,287,,,,0.005437221843749285,,,,,,,,
,,,,,,,,,,,,,,0.001,288,,,,,,,,,,,,
,,,,,,,,,,,,,9,,319,1.0,1.0,1.0,,1.0,1.0,0.6528803706169128,0.8860805630683899,0.6405461430549622,1.3282558917999268,0.6546328067779541,0.6325049996376038
,,,,,,,,,,,,,9,,319,,,,0.004171314183622599,,,,,,,,
,,,,,,,,,,,,,,0.001,320,,,,,,,,,,,,
,,,,,,,,,,,,,10,,351,1.0,1.0,1.0,,1.0,1.0,0.6558345556259155,0.8861103653907776,0.6424787044525146,1.3493942022323608,0.6531350016593933,0.637912929058075
,,,,,,,,,,,,,10,,351,,,,0.0030180825851857662,,,,,,,,
,,,,,,,,,,,,,,0.001,352,,,,,,,,,,,,
,,,,,,,,,,,,,11,,383,1.0,1.0,1.0,,1.0,1.0,0.658788800239563,0.8862823247909546,0.6492296457290649,1.3666630983352661,0.650421142578125,0.6500646471977234
,,,,,,,,,,,,,11,,383,,,,0.0028968097176402807,,,,,,,,
,,,,,,,,,,,,,,0.001,384,,,,,,,,,,,,
,,,,,,,,,,,,,12,,415,1.0,1.0,1.0,,1.0,1.0,0.6646971702575684,0.8861171007156372,0.6539360284805298,1.3762611150741577,0.6565735936164856,0.653631329536438
,,,,,,,,,,,,,12,,415,,,,0.0019752862863242626,,,,,,,,
,,,,,,,,,,,,,,0.001,416,,,,,,,,,,,,
13.0,1.0,1.0,1.0,0.0019752862863242626,1.0,1.0,0.6646971702575684,0.8861171007156372,0.6539360284805298,1.4031730890274048,0.6565735936164856,0.653631329536438,13,,447,0.9992614388465881,1.0,0.9994930028915405,,0.9996782541275024,0.9993098378181458,0.6499261260032654,0.8851320147514343,0.6380966305732727,1.4031730890274048,0.6408029198646545,0.6383259296417236
,,,,,,,,,,,,,13,,447,,,,0.0026071190368384123,,,,,,,,
,,,,,,,,,,,,,,0.001,448,,,,,,,,,,,,
,,,,,,,,,,,,,14,,479,1.0,1.0,1.0,,1.0,1.0,0.6558345556259155,0.8850304484367371,0.6451112031936646,1.408463478088379,0.6518964171409607,0.6415631175041199
,,,,,,,,,,,,,14,,479,,,,0.0015954799018800259,,,,,,,,
,,,,,,,,,,,,,,0.001,480,,,,,,,,,,,,
,,,,,,,,,,,,,15,,511,1.0,1.0,1.0,,1.0,1.0,0.6543574333190918,0.8828649520874023,0.6423447728157043,1.4259727001190186,0.6535542607307434,0.6350614428520203
,,,,,,,,,,,,,15,,511,,,,0.0021931093651801348,,,,,,,,
,,,,,,,,,,,,,,0.001,512,,,,,,,,,,,,
,,,,,,,,,,,,,16,,543,0.9963072538375854,0.9999815821647644,0.9974343776702881,,0.9976203441619873,0.9972504377365112,0.630723774433136,0.8753525614738464,0.6232680678367615,1.5047069787979126,0.6232237815856934,0.6275551319122314
,,,,,,,,,,,,,16,,543,,,,0.012903294526040554,,,,,,,,
,,,,,,,,,,,,,,0.001,544,,,,,,,,,,,,
,,,,,,,,,,,,,17,,575,0.9985228776931763,1.0,0.9987151622772217,,0.9986094832420349,0.9988271594047546,0.615952730178833,0.8678226470947266,0.6069010496139526,1.575469732284546,0.6218327879905701,0.5978411436080933
,,,,,,,,,,,,,17,,575,,,,0.005427093245089054,,,,,,,,
,,,,,,,,,,,,,,0.001,576,,,,,,,,,,,,
,,,,,,,,,,,,,18,,607,0.9992614388465881,0.9999980926513672,0.9994943141937256,,0.9993131756782532,0.9996775388717651,0.6174298524856567,0.8626882433891296,0.6086000204086304,1.6402032375335693,0.6265989542007446,0.5974491834640503
,,,,,,,,,,,,,18,,607,,,,0.004733989480882883,,,,,,,,
,,,,,,,,,,,,,,0.001,608,,,,,,,,,,,,
,,,,,,,,,,,,,19,,639,0.9985228776931763,0.9999980926513672,0.9989847540855408,,0.9993579387664795,0.9986197352409363,0.6174298524856567,0.8595688939094543,0.6067954301834106,1.6817387342453003,0.612125039100647,0.6041517853736877
,,,,,,,,,,,,,19,,639,,,,0.006847349461168051,,,,,,,,
,,,,,,,,,,,,,,0.001,640,,,,,,,,,,,,
,,,,,,,,,,,,,20,,671,0.9940915703773499,0.9999645352363586,0.9959390759468079,,0.9963042736053467,0.995581865310669,0.536189079284668,0.8322247266769409,0.5376673936843872,2.100106954574585,0.5516236424446106,0.550724446773529
,,,,,,,,,,,,,20,,671,,,,0.015148831531405449,,,,,,,,
,,,,,,,,,,,,,,0.001,672,,,,,,,,,,,,
,,,,,,,,,,,,,21,,703,0.9874445796012878,0.9995554685592651,0.9910013675689697,,0.9908844828605652,0.9911514520645142,0.5273264646530151,0.8188063502311707,0.5189396142959595,2.1103036403656006,0.5293103456497192,0.5267189145088196
,,,,,,,,,,,,,21,,703,,,,0.04842080920934677,,,,,,,,
,,,,,,,,,,,,,,0.001,704,,,,,,,,,,,,
,,,,,,,,,,,,,22,,735,0.9844903945922852,0.999692440032959,0.9873449206352234,,0.9865103960037231,0.9882501363754272,0.5288035273551941,0.8155331015586853,0.5140643119812012,2.1420276165008545,0.5347851514816284,0.5047459602355957
,,,,,,,,,,,,,22,,735,,,,0.053343553096055984,,,,,,,,
,,,,,,,,,,,,,,0.001,736,,,,,,,,,,,,
,,,,,,,,,,,,,23,,767,0.977104902267456,0.9993414878845215,0.9808506369590759,,0.9826955795288086,0.9791480898857117,0.5184637904167175,0.7949117422103882,0.49877989292144775,2.3371360301971436,0.5320343971252441,0.48734191060066223
,,,,,,,,,,,,,23,,767,,,,0.07066052407026291,,,,,,,,
,,,,,,,,,,,,,,0.001,768,,,,,,,,,,,,
,,,,,,,,,,,,,24,,799,0.9859675168991089,0.9997919797897339,0.9880189299583435,,0.9880110025405884,0.9880465269088745,0.4948301315307617,0.8063742518424988,0.47694647312164307,2.321584463119507,0.5012866854667664,0.46968626976013184
,,,,,,,,,,,,,24,,799,,,,0.0449269600212574,,,,,,,,
,,,,,,,,,,,,,,0.001,800,,,,,,,,,,,,
,,,,,,,,,,,,,25,,831,0.9837518334388733,0.9997710585594177,0.9854460954666138,,0.9853945970535278,0.9856452345848083,0.5051698684692383,0.8221544027328491,0.49299198389053345,2.251802921295166,0.5064010620117188,0.49188026785850525
,,,,,,,,,,,,,25,,831,,,,0.04828773811459541,,,,,,,,
,,,,,,,,,,,,,,0.001,832,,,,,,,,,,,,
,,,,,,,,,,,,,26,,863,0.9940915703773499,0.999902069568634,0.9947349429130554,,0.9947891235351562,0.9946993589401245,0.5199409127235413,0.8198493123054504,0.500148594379425,2.2928760051727295,0.5194329619407654,0.49380865693092346
,,,,,,,,,,,,,26,,863,,,,0.027959559112787247,,,,,,,,
,,,,,,,,,,,,,,0.001,864,,,,,,,,,,,,
,,,,,,,,,,,,,27,,895,0.9963072538375854,0.9999254941940308,0.9964460730552673,,0.9966788291931152,0.9962419271469116,0.5110782980918884,0.8196395635604858,0.48702433705329895,2.3464324474334717,0.5121206045150757,0.4800334572792053
,,,,,,,,,,,,,27,,895,,,,0.019081464037299156,,,,,,,,
,,,,,,,,,,,,,,0.001,896,,,,,,,,,,,,
