best_epoch,best_epoch/train/accuracy,best_epoch/train/auroc,best_epoch/train/f1,best_epoch/train/loss,best_epoch/train/precision,best_epoch/train/recall,best_epoch/val/accuracy,best_epoch/val/auroc,best_epoch/val/f1,best_epoch/val/loss,best_epoch/val/precision,best_epoch/val/recall,epoch,lr-Adam,step,train/accuracy,train/auroc,train/f1,train/loss,train/precision,train/recall,val/accuracy,val/auroc,val/f1,val/loss,val/precision,val/recall
,,,,,,,,,,,,,,0.001,0,,,,,,,,,,,,
0.0,,,,,,,,,,1.8101743459701538,,,0,,63,0.27104875445365906,0.4766187369823456,0.096351258456707,,0.08502444624900818,0.13409525156021118,0.2983751893043518,0.6290462613105774,0.12818586826324463,1.8101743459701538,0.4917251765727997,0.17281675338745117
,,,,,,,,,,,,,0,,63,,,,1.9270458221435547,,,,,,,,
,,,,,,,,,,,,,,0.001,64,,,,,,,,,,,,
1.0,0.27104875445365906,0.4766187369823456,0.096351258456707,1.9270458221435547,0.08502444624900818,0.13409525156021118,0.2983751893043518,0.6290462613105774,0.12818586826324463,1.9979482889175415,0.4917251765727997,0.17281675338745117,1,,127,0.746676504611969,0.9448449015617371,0.6898189783096313,,0.788806676864624,0.6526044607162476,0.3751846253871918,0.6693992018699646,0.3138531744480133,1.9979482889175415,0.33487668633461,0.3256833255290985
,,,,,,,,,,,,,1,,127,,,,0.9704482555389404,,,,,,,,
,,,,,,,,,,,,,,0.001,128,,,,,,,,,,,,
2.0,0.746676504611969,0.9448449015617371,0.6898189783096313,0.9704482555389404,0.788806676864624,0.6526044607162476,0.3751846253871918,0.6693992018699646,0.3138531744480133,2.454033851623535,0.33487668633461,0.3256833255290985,2,,191,0.9409158229827881,0.9972092509269714,0.928314208984375,,0.9358489513397217,0.9238281846046448,0.3530280590057373,0.6534444093704224,0.3045903742313385,2.454033851623535,0.32041361927986145,0.30626538395881653
,,,,,,,,,,,,,2,,191,,,,0.24905601143836975,,,,,,,,
,,,,,,,,,,,,,,0.001,192,,,,,,,,,,,,
,,,,,,,,,,,,,3,,255,0.9977843165397644,0.9999974370002747,0.997744619846344,,0.9973639845848083,0.9981370568275452,0.3766617476940155,0.673028826713562,0.33463960886001587,2.5682785511016846,0.33560681343078613,0.33845627307891846
,,,,,,,,,,,,,3,,255,,,,0.04026367515325546,,,,,,,,
,,,,,,,,,,,,,,0.001,256,,,,,,,,,,,,
4.0,0.9977843165397644,0.9999974370002747,0.997744619846344,0.04026367515325546,0.9973639845848083,0.9981370568275452,0.3766617476940155,0.673028826713562,0.33463960886001587,2.671727418899536,0.33560681343078613,0.33845627307891846,4,,319,1.0,1.0,1.0,,1.0,1.0,0.37813884019851685,0.6782296299934387,0.33593329787254333,2.671727418899536,0.3376897871494293,0.3400844931602478
,,,,,,,,,,,,,4,,319,,,,0.01076768059283495,,,,,,,,
,,,,,,,,,,,,,,0.001,320,,,,,,,,,,,,
5.0,1.0,1.0,1.0,0.01076768059283495,1.0,1.0,0.37813884019851685,0.6782296299934387,0.33593329787254333,2.7418925762176514,0.3376897871494293,0.3400844931602478,5,,383,1.0,1.0,1.0,,1.0,1.0,0.38257017731666565,0.6804965138435364,0.33803266286849976,2.7418925762176514,0.3410724997520447,0.3416571617126465
,,,,,,,,,,,,,5,,383,,,,0.005731165409088135,,,,,,,,
,,,,,,,,,,,,,,0.001,384,,,,,,,,,,,,
6.0,1.0,1.0,1.0,0.005731165409088135,1.0,1.0,0.38257017731666565,0.6804965138435364,0.33803266286849976,2.7974348068237305,0.3410724997520447,0.3416571617126465,6,,447,1.0,1.0,1.0,,1.0,1.0,0.384047269821167,0.6823171377182007,0.3394528925418854,2.7974348068237305,0.34192681312561035,0.3431817889213562
,,,,,,,,,,,,,6,,447,,,,0.003943433053791523,,,,,,,,
,,,,,,,,,,,,,,0.001,448,,,,,,,,,,,,
7.0,1.0,1.0,1.0,0.003943433053791523,1.0,1.0,0.384047269821167,0.6823171377182007,0.3394528925418854,2.8457350730895996,0.34192681312561035,0.3431817889213562,7,,511,1.0,1.0,1.0,,1.0,1.0,0.38552436232566833,0.6837390661239624,0.3432214558124542,2.8457350730895996,0.3467869460582733,0.3472095727920532
,,,,,,,,,,,,,7,,511,,,,0.0029239507857710123,,,,,,,,
,,,,,,,,,,,,,,0.001,512,,,,,,,,,,,,
8.0,1.0,1.0,1.0,0.0029239507857710123,1.0,1.0,0.38552436232566833,0.6837390661239624,0.3432214558124542,2.8891994953155518,0.3467869460582733,0.3472095727920532,8,,575,1.0,1.0,1.0,,1.0,1.0,0.38552436232566833,0.6848003268241882,0.3434436619281769,2.8891994953155518,0.34689173102378845,0.3472095727920532
,,,,,,,,,,,,,8,,575,,,,0.002296245191246271,,,,,,,,
,,,,,,,,,,,,,,0.001,576,,,,,,,,,,,,
,,,,,,,,,,,,,9,,639,1.0,1.0,1.0,,1.0,1.0,0.38700148463249207,0.685464084148407,0.3449046015739441,2.9286394119262695,0.34825557470321655,0.34849655628204346
,,,,,,,,,,,,,9,,639,,,,0.0018473983509466052,,,,,,,,
,,,,,,,,,,,,,,0.001,640,,,,,,,,,,,,
10.0,1.0,1.0,1.0,0.0018473983509466052,1.0,1.0,0.38700148463249207,0.685464084148407,0.3449046015739441,2.9661848545074463,0.34825557470321655,0.34849655628204346,10,,703,1.0,1.0,1.0,,1.0,1.0,0.38700148463249207,0.6862069964408875,0.34525066614151,2.9661848545074463,0.3487790822982788,0.34864187240600586
,,,,,,,,,,,,,10,,703,,,,0.0015238109044730663,,,,,,,,
,,,,,,,,,,,,,,0.001,704,,,,,,,,,,,,
,,,,,,,,,,,,,11,,767,1.0,1.0,1.0,,1.0,1.0,0.3884785771369934,0.6869792938232422,0.3471948206424713,2.999373435974121,0.35031580924987793,0.35069361329078674
,,,,,,,,,,,,,11,,767,,,,0.001276755123399198,,,,,,,,
,,,,,,,,,,,,,,0.001,768,,,,,,,,,,,,
