epoch,expected_coverage_all,observable_ceiling_all,entropy_bits_all,entropy_nats_all,normalized_entropy_bits_all,normalized_entropy_nats_all,expected_coverage_rank0,observable_ceiling_rank0,entropy_bits_rank0,entropy_nats_rank0,normalized_entropy_bits_rank0,normalized_entropy_nats_rank0,expected_coverage_rank1,observable_ceiling_rank1,entropy_bits_rank1,entropy_nats_rank1,normalized_entropy_bits_rank1,normalized_entropy_nats_rank1,expected_coverage_rank2,observable_ceiling_rank2,entropy_bits_rank2,entropy_nats_rank2,normalized_entropy_bits_rank2,normalized_entropy_nats_rank2,expected_coverage_rank1_2,observable_ceiling_rank1_2,entropy_bits_rank1_2,entropy_nats_rank1_2,normalized_entropy_bits_rank1_2,normalized_entropy_nats_rank1_2
0,0.0,0.9996224990562477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9992277992277993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992277992277993,0.0,0.0,0.0,0.0
1,0.8139875370011377,0.9996224990562477,670.2348245907364,464.5713789781584,0.12655491400882485,0.08772118183122327,1.0,1.0,0.0,0.0,0.0,0.0,0.619500374915812,0.9992277992277993,670.2348245907367,464.57137897815863,0.25897790749255667,0.17950980640578,0.0,0.0,0.0,0.0,0.0,0.0,0.619500374915812,0.9992277992277993,670.2348245907367,464.57137897815863,0.25897790749255667,0.17950980640578
2,0.8418125701290073,0.9996224990562477,865.709863690194,600.0643511997926,0.16346485341582212,0.11330520226582186,1.0,1.0,0.0,0.0,0.0,0.0,0.6764181453835505,0.9992277992277993,865.7098636901942,600.0643511997927,0.33450922090038415,0.2318641233384052,0.0,0.0,0.0,0.0,0.0,0.0,0.6764181453835505,0.9992277992277993,865.7098636901942,600.0643511997927,0.33450922090038415,0.2318641233384052
3,0.8635561967042323,0.9996224990562477,915.6091799386768,634.6519215692974,0.172886929746729,0.11983608790961055,1.0,1.0,0.0,0.0,0.0,0.0,0.7208960348027447,0.9992277992277993,915.6091799386771,634.6519215692977,0.35379025499948885,0.2452287177624798,0.0,0.0,0.0,0.0,0.0,0.0,0.7208960348027447,0.9992277992277993,915.6091799386771,634.6519215692977,0.35379025499948885,0.2452287177624798
4,0.8806392851204806,0.9996224990562477,899.6168912022681,623.5669117209552,0.16986723776477872,0.11774299692616223,1.0,1.0,0.0,0.0,0.0,0.0,0.7558405145051355,0.9992277992277993,899.6168912022672,623.5669117209545,0.34761085440582196,0.2409454836634291,0.0,0.0,0.0,0.0,0.0,0.0,0.7558405145051355,0.9992277992277993,899.6168912022672,623.5669117209545,0.34761085440582196,0.2409454836634291
5,0.8941458352592156,0.9996224990562477,853.7073895227346,591.7448700708745,0.1611985252119967,0.11173430326111679,1.0,1.0,0.0,0.0,0.0,0.0,0.7834689711209641,0.9992277992277993,853.7073895227345,591.7448700708744,0.3298714797228495,0.2286494861170303,0.0,0.0,0.0,0.0,0.0,0.0,0.7834689711209641,0.9992277992277993,853.7073895227345,591.7448700708744,0.3298714797228495,0.2286494861170303
6,0.9049031084658455,0.9996224990562477,796.1732360424709,551.8652338001265,0.15033482553672034,0.10420416046074896,1.0,1.0,0.0,0.0,0.0,0.0,0.8054736172402136,0.9992277992277993,796.1732360424713,551.8652338001268,0.30764035395767825,0.2132400439722283,0.0,0.0,0.0,0.0,0.0,0.0,0.8054736172402136,0.9992277992277993,796.1732360424713,551.8652338001268,0.30764035395767825,0.2132400439722283
7,0.9135426830868103,0.9996224990562477,736.5917739459021,510.5665113342506,0.13908454946108423,0.09640606331840079,1.0,1.0,0.0,0.0,0.0,0.0,0.8231463841675414,0.9992277992277993,736.5917739459026,510.56651133425095,0.2846181506746146,0.1972822686762948,0.0,0.0,0.0,0.0,0.0,0.0,0.8231463841675414,0.9992277992277993,736.5917739459026,510.56651133425095,0.2846181506746146,0.1972822686762948
8,0.9205469768788461,0.9996224990562477,679.8602741901669,471.24323222962556,0.12837240826853605,0.08898097285302597,1.0,1.0,0.0,0.0,0.0,0.0,0.8374740862950496,0.9992277992277993,679.860274190167,471.2432322296256,0.26269716931613873,0.18208780225256013,0.0,0.0,0.0,0.0,0.0,0.0,0.8374740862950496,0.9992277992277993,679.860274190167,471.2432322296256,0.26269716931613873,0.18208780225256013
9,0.9262846963493875,0.9996224990562477,628.267746146911,435.4820168784828,0.11863061671958289,0.08222847750726639,1.0,1.0,0.0,0.0,0.0,0.0,0.8492109348490755,0.9992277992277993,628.2677461469103,435.48201687848234,0.24276188027314927,0.16826971285876444,0.0,0.0,0.0,0.0,0.0,0.0,0.8492109348490755,0.9992277992277993,628.2677461469103,435.48201687848234,0.24276188027314927,0.16826971285876444
