epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,1317280,0.0,0,0,2708,0.0,0,0,5278,0.0,0,0,1309294,0.0,0,0,1314572,0.0,0
1,125242,1317280,0.09507621766063404,125242,2708,2708,1.0,2708,4125,5278,0.7815460401667298,4125,118409,1309294,0.09043728910389874,118409,122534,1314572,0.09321208728011855,122534
2,142898,1317280,0.10847959431555934,17656,2708,2708,1.0,0,4276,5278,0.8101553618794998,151,135914,1309294,0.10380708992785424,17505,140190,1314572,0.10664307470416226,17656
3,203388,1317280,0.1543999757075185,60490,2708,2708,1.0,0,4411,5278,0.8357332322849564,135,196269,1309294,0.1499044523231604,60355,200680,1314572,0.1526580514418381,60490
4,226803,1317280,0.1721752398882546,23415,2708,2708,1.0,0,4502,5278,0.8529746115953013,91,219593,1309294,0.1677186330953934,23324,224095,1314572,0.17046993241906871,23415
5,227761,1317280,0.17290249605247177,958,2708,2708,1.0,0,4565,5278,0.8649109511178477,63,220488,1309294,0.16840220760195954,895,225053,1314572,0.17119868672084906,958
6,255716,1317280,0.19412425604275477,27955,2708,2708,1.0,0,4647,5278,0.8804471390678287,82,248361,1309294,0.18969077991650463,27873,253008,1314572,0.1924641632409636,27955
7,256814,1317280,0.19495779181343373,1098,2708,2708,1.0,0,4700,5278,0.8904888215233043,53,249406,1309294,0.19048891998283043,1045,254106,1314572,0.19329941608371393,1098
8,339866,1317280,0.2580058909267582,83052,2708,2708,1.0,0,4796,5278,0.9086775293671845,96,332362,1309294,0.2538482571523279,82956,337158,1314572,0.25647739340256753,83052
9,354783,1317280,0.26932998299526295,14917,2708,2708,1.0,0,4868,5278,0.9223190602500947,72,347207,1309294,0.26518642871654496,14845,352075,1314572,0.2678248129429198,14917
10,362930,1317280,0.27551469695129355,8147,2708,2708,1.0,0,4929,5278,0.933876468359227,61,355293,1309294,0.27136227615799047,8086,360222,1314572,0.2740222673235091,8147
11,379053,1317280,0.2877543119154622,16123,2708,2708,1.0,0,4970,5278,0.9416445623342176,41,371375,1309294,0.28364523170502576,16082,376345,1314572,0.28628709572393146,16123
12,421457,1317280,0.3199448864326491,42404,2708,2708,1.0,0,5017,5278,0.9505494505494505,47,413732,1309294,0.31599625446996626,42357,418749,1314572,0.3185439823760129,42404
13,422721,1317280,0.3209044394509899,1264,2708,2708,1.0,0,5050,5278,0.9568018188707844,33,414963,1309294,0.3169364558303941,1231,420013,1314572,0.31950551206019906,1264
14,423739,1317280,0.3216772440179764,1018,2708,2708,1.0,0,5073,5278,0.9611595301250474,23,415958,1309294,0.3176964073768,995,421031,1314572,0.3202799085938237,1018
15,425085,1317280,0.322699046520102,1346,2708,2708,1.0,0,5100,5278,0.9662751042061387,27,417277,1309294,0.31870382053228685,1319,422377,1314572,0.32130381599486374,1346
16,425921,1317280,0.3233336875986882,836,2708,2708,1.0,0,5123,5278,0.9706328154604017,23,418090,1309294,0.31932476586618436,813,423213,1314572,0.32193976442522737,836
17,433615,1317280,0.3291745111138103,7694,2708,2708,1.0,0,5166,5278,0.9787798408488063,43,425741,1309294,0.32516837318432684,7651,430907,1314572,0.32779261995539233,7694
18,436785,1317280,0.3315809850601239,3170,2708,2708,1.0,0,5189,5278,0.9831375521030693,23,428888,1309294,0.3275719586280851,3147,434077,1314572,0.33020405120449847,3170
19,437624,1317280,0.33221790355884856,839,2708,2708,1.0,0,5201,5278,0.9854111405835544,12,429715,1309294,0.3282035967475601,827,434916,1314572,0.33084228174645436,839
20,437699,1317280,0.3322748390623102,75,2708,2708,1.0,0,5208,5278,0.986737400530504,7,429783,1309294,0.32825553313465117,68,434991,1314572,0.3308993345362597,75
21,437706,1317280,0.3322801530426333,7,2708,2708,1.0,0,5213,5278,0.9876847290640394,5,429785,1309294,0.32825706067544796,2,434998,1314572,0.3309046594633082,7
22,438604,1317280,0.33296186080408113,898,2708,2708,1.0,0,5232,5278,0.991284577491474,19,430664,1309294,0.3289284148556398,879,435896,1314572,0.33158777153324426,898
23,444703,1317280,0.33759185594558483,6099,2708,2708,1.0,0,5235,5278,0.9918529746115953,3,436760,1309294,0.33358435920427343,6096,441995,1314572,0.3362273044002154,6099
24,444743,1317280,0.33762222154743105,40,2708,2708,1.0,0,5236,5278,0.9920424403183024,1,436799,1309294,0.33361414624981095,39,442035,1314572,0.3362577325547783,40
25,444765,1317280,0.33763892262844647,22,2708,2708,1.0,0,5237,5278,0.9922319060250094,1,436820,1309294,0.33363018542817735,21,442057,1314572,0.33627446803978783,22
26,445254,1317280,0.33801014211101665,489,2708,2708,1.0,0,5237,5278,0.9922319060250094,0,437309,1309294,0.3340036691529939,489,442546,1314572,0.33664645222931877,489
27,445598,1317280,0.3382712862868942,344,2708,2708,1.0,0,5239,5278,0.9926108374384236,2,437651,1309294,0.334264878629246,342,442890,1314572,0.33690813435855926,344
28,445829,1317280,0.33844664763755616,231,2708,2708,1.0,0,5241,5278,0.9929897688518378,2,437880,1309294,0.33443978205047914,229,443121,1314572,0.3370838569511598,231
