epoch,expected_coverage_all,observable_ceiling_all,entropy_bits_all,entropy_nats_all,normalized_entropy_bits_all,normalized_entropy_nats_all,expected_coverage_rank0,observable_ceiling_rank0,entropy_bits_rank0,entropy_nats_rank0,normalized_entropy_bits_rank0,normalized_entropy_nats_rank0,expected_coverage_rank1,observable_ceiling_rank1,entropy_bits_rank1,entropy_nats_rank1,normalized_entropy_bits_rank1,normalized_entropy_nats_rank1,expected_coverage_rank2,observable_ceiling_rank2,entropy_bits_rank2,entropy_nats_rank2,normalized_entropy_bits_rank2,normalized_entropy_nats_rank2,expected_coverage_rank1_2,observable_ceiling_rank1_2,entropy_bits_rank1_2,entropy_nats_rank1_2,normalized_entropy_bits_rank1_2,normalized_entropy_nats_rank1_2
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8457007138640151,1.0,813.9552498586804,564.1907865415101,0.08464592864586942,0.058672086786762695,1.0,1.0,0.0,0.0,0.0,0.0,0.7830828175655986,1.0,648.1967351910235,449.29573944581944,0.12281105251819317,0.08512613479458496,0.7921146953404976,1.0,165.75851466765917,114.89504709569229,0.10169234028690746,0.07048775895441245,0.7852139641743374,1.0,813.9552498586804,564.1907865415101,0.11782791688747545,0.08167208838180516
2,0.8622772377354303,1.0,1200.1292536157075,831.8662084512392,0.12480545482692466,0.08650854913178445,1.0,1.0,0.0,0.0,0.0,0.0,0.8071847267249445,1.0,954.7257373941904,661.7654530827979,0.1808877865468341,0.1253818592426673,0.8118631474904494,1.0,245.40351622151837,170.10075536844226,0.15055430443037937,0.10435629163708114,0.808288638978544,1.0,1200.1292536157073,831.866208451239,0.17373034939428306,0.12042070186034148
3,0.8770180314410813,1.0,1423.716125038159,986.8448179879304,0.14805700135588176,0.10262529305198943,1.0,1.0,0.0,0.0,0.0,0.0,0.8286086459777222,1.0,1131.407046089844,784.2316040628315,0.21436283556078894,0.14858499508579603,0.829453347771054,1.0,292.3090789483031,202.61321392509078,0.17933072328116756,0.12430258523011704,0.8288079603846721,1.0,1423.716125038159,986.8448179879304,0.20609671757935133,0.14285535871278668
4,0.8901269993453717,1.0,1549.4689239373672,1074.0100159924384,0.1611344554843352,0.11168989351002895,1.0,1.0,0.0,0.0,0.0,0.0,0.8476521297579697,1.0,1229.978147590391,852.5558851526238,0.23303867896748598,0.16153010328772713,0.8451247146273926,1.0,319.4907763470147,221.45413083984127,0.1960066112558372,0.1358614299630928,0.8470557651570838,1.0,1549.4689239373672,1074.0100159924384,0.22430065488381112,0.155473366530463
5,0.9017853904783091,1.0,1610.3310520804707,1116.1964285177087,0.16746371173881766,0.11607699963786489,1.0,1.0,0.0,0.0,0.0,0.0,0.8645796708959749,1.0,1276.7643026444941,884.9855766176158,0.24190305089891895,0.1676744176994346,0.859090068619789,1.0,333.56674943594055,231.21085190006792,0.2046421775680617,0.14184714840494964,0.8632843536246821,1.0,1610.3310520804707,1116.1964285177087,0.23311103822820942,0.161580258905285
6,0.9121543157869406,1.0,1626.4066076550062,1127.3391545401325,0.16913546252651895,0.11723576898295887,1.0,1.0,0.0,0.0,0.0,0.0,0.8796263741297538,1.0,1287.831678397651,892.6568969171141,0.24399993906738368,0.16912786982135544,0.8715385876995752,1.0,338.5749292573252,234.6822576229979,0.2077146805259664,0.14397684516748338,0.8777179937184614,1.0,1626.4066076550062,1127.3391545401325,0.2354381308128266,0.1631932765692143
7,0.9213769856930332,1.0,1611.0980682264506,1116.7280835967385,0.16754347631306682,0.11613228822761425,1.0,1.0,0.0,0.0,0.0,0.0,0.8930012214486927,1.0,1273.8907666423936,882.9937932395223,0.2413586143695327,0.1672970430540967,0.8826384341213498,1.0,337.2073015840719,233.7342903572266,0.2068756451436024,0.14339527015780773,0.890556035672288,1.0,1611.0980682264506,1116.7280835967385,0.23322207125455277,0.16165722113444392
8,0.9295806990325416,1.0,1573.8004423199138,1090.875339358043,0.16366477145589786,0.11344377489164341,1.0,1.0,0.0,0.0,0.0,0.0,0.9048899746210746,1.0,1242.4490633434477,861.2000652458556,0.2354014898339234,0.16316787897799462,0.8925390894765536,1.0,331.35137897644944,229.67527411217586,0.2032830545867788,0.14090507614243916,0.9019756806451774,1.0,1573.8004423199138,1090.875339358043,0.22782287815864416,0.15791478566271613
9,0.9368786110024625,1.0,1521.3040689171917,1054.4876261443242,0.15820549801551495,0.1096596948985362,1.0,1.0,0.0,0.0,0.0,0.0,0.9154577552187043,1.0,1198.9320829632322,831.0363929888268,0.22715651439242748,0.15745289749693575,0.9013734302793669,1.0,322.3719859539976,223.4512331555237,0.19777422451165497,0.13708664610768326,0.9121344417196993,1.0,1521.304068917192,1054.4876261443242,0.22022351895153328,0.15264731125424497
10,0.9433713046690148,1.0,1458.6105285421277,1011.0317753940274,0.15168578707800828,0.10514057564413762,1.0,1.0,0.0,0.0,0.0,0.0,0.9248513379722111,1.0,1147.3354537612722,795.2723349310913,0.21738072257697466,0.15067683496231363,0.9092595729324063,1.0,311.27507478083265,215.75944046292028,0.1909663035465231,0.13236775488522717,0.9211723314558797,1.0,1458.6105285421277,1011.0317753940274,0.21114802092387489,0.1463566553841962
11,0.9491481878636092,1.0,1389.4452815561074,963.0900794529351,0.14449306172588472,0.10015495834577112,1.0,1.0,0.0,0.0,0.0,0.0,0.9332011893086025,1.0,1090.634674186087,755.9703494330008,0.2066378693039195,0.14323045650492627,0.9163025136966884,1.0,298.8106073700012,207.11973001992115,0.18331939102454062,0.12706731903062649,0.9292138063833955,1.0,1389.4452815561074,963.0900794529351,0.20113568059584647,0.13941662991501666
12,0.9542887348688348,1.0,1316.5983831792366,912.5964572304704,0.13691746913261613,0.0949039576986762,1.0,1.0,0.0,0.0,0.0,0.0,0.9406232793854378,1.0,1031.0574744596395,714.6745814169569,0.19535003305411888,0.13540632463375463,0.9225955864431797,1.0,285.5409087195968,197.92187581351322,0.1751784716071146,0.12142446368927191,0.936369495439884,1.0,1316.5983831792366,912.5964572304704,0.19059038552102442,0.1321071883657311
13,0.9588635901388204,1.0,1242.160676204867,861.0001705138387,0.12917644303295206,0.08953828728305312,1.0,1.0,0.0,0.0,0.0,0.0,0.9472206927870362,1.0,970.2726393219359,672.5417443204566,0.18383339130768017,0.12742359687769167,0.9282217584323895,1.0,271.88803688290795,188.45842619336605,0.16680247661528094,0.1156186663762982,0.942737736359981,1.0,1242.160676204867,861.0001705138387,0.17981480547262116,0.12463812543628239
14,0.9629355493844334,1.0,1167.6928854538367,809.383031312234,0.12143228842074008,0.08417044834777808,1.0,1.0,0.0,0.0,0.0,0.0,0.9530850602551911,1.0,909.5251978140753,630.4348265130528,0.172323834371746,0.11944577993805472,0.9332547821189284,1.0,258.1676876397817,178.94820479919534,0.1583850844415839,0.10978417472343273,0.9484059413550721,1.0,1167.6928854538367,809.383031312234,0.16903487050576674,0.11716604390738768
15,0.9665604316488752,1.0,1094.3497371461665,758.5454348493826,0.11380508913749651,0.07888367666902897,1.0,1.0,0.0,0.0,0.0,0.0,0.958297831337908,1.0,849.735660460393,588.9918772693644,0.16099576742334085,0.1115937622715734,0.9377602189781593,1.0,244.61407668577897,169.55355758002193,0.15006998569679691,0.1040205874724061,0.9534518110503352,1.0,1094.3497371461665,758.5454348493826,0.1584177384403831,0.10980680875063442
