best_epoch,best_epoch/train/accuracy,best_epoch/train/auroc,best_epoch/train/f1,best_epoch/train/loss,best_epoch/train/precision,best_epoch/train/recall,best_epoch/val/accuracy,best_epoch/val/auroc,best_epoch/val/f1,best_epoch/val/loss,best_epoch/val/precision,best_epoch/val/recall,epoch,lr-Adam,step,train/accuracy,train/auroc,train/f1,train/loss,train/precision,train/recall,val/accuracy,val/auroc,val/f1,val/loss,val/precision,val/recall
,,,,,,,,,,,,,,0.001,0,,,,,,,,,,,,
0.0,,,,,,,,,,1.4864227771759033,,,0,,15,0.2799113690853119,0.5867756009101868,0.20324133336544037,,0.20761260390281677,0.2068561613559723,0.5716395974159241,0.8664184808731079,0.4989953935146332,1.4864227771759033,0.705537736415863,0.4779376685619354
,,,,,,,,,,,,,0,,15,,,,1.8311630487442017,,,,,,,,
,,,,,,,,,,,,,,0.001,16,,,,,,,,,,,,
1.0,0.2799113690853119,0.5867756009101868,0.20324133336544037,1.8311630487442017,0.20761260390281677,0.2068561613559723,0.5716395974159241,0.8664184808731079,0.4989953935146332,1.1000909805297852,0.705537736415863,0.4779376685619354,1,,31,0.7045789957046509,0.9435204863548279,0.6132565140724182,,0.8271130919456482,0.5819569826126099,0.7090103626251221,0.9331323504447937,0.6437965035438538,1.1000909805297852,0.7748056054115295,0.6282151937484741
,,,,,,,,,,,,,1,,31,,,,1.1612213850021362,,,,,,,,
,,,,,,,,,,,,,,0.001,32,,,,,,,,,,,,
2.0,0.7045789957046509,0.9435204863548279,0.6132565140724182,1.1612213850021362,0.8271130919456482,0.5819569826126099,0.7090103626251221,0.9331323504447937,0.6437965035438538,0.8510801792144775,0.7748056054115295,0.6282151937484741,2,,47,0.9010339975357056,0.993017852306366,0.8556287288665771,,0.9168449640274048,0.8360365033149719,0.7769571542739868,0.9431681632995605,0.7445358633995056,0.8510801792144775,0.8066965341567993,0.7294084429740906
,,,,,,,,,,,,,2,,47,,,,0.6412459015846252,,,,,,,,
,,,,,,,,,,,,,,0.001,48,,,,,,,,,,,,
3.0,0.9010339975357056,0.993017852306366,0.8556287288665771,0.6412459015846252,0.9168449640274048,0.8360365033149719,0.7769571542739868,0.9431681632995605,0.7445358633995056,0.7397485375404358,0.8066965341567993,0.7294084429740906,3,,63,0.9549483060836792,0.9968740344047546,0.9420142769813538,,0.9592142105102539,0.931337833404541,0.7946824431419373,0.9484037160873413,0.7750498056411743,0.7397485375404358,0.8052538633346558,0.764496386051178
,,,,,,,,,,,,,3,,63,,,,0.3557157516479492,,,,,,,,
,,,,,,,,,,,,,,0.001,64,,,,,,,,,,,,
4.0,0.9549483060836792,0.9968740344047546,0.9420142769813538,0.3557157516479492,0.9592142105102539,0.931337833404541,0.7946824431419373,0.9484037160873413,0.7750498056411743,0.7367882132530212,0.8052538633346558,0.764496386051178,4,,79,0.9778434038162231,0.9994915127754211,0.973433792591095,,0.9796160459518433,0.9683712720870972,0.7946824431419373,0.9455046057701111,0.7798372507095337,0.7367882132530212,0.7967798113822937,0.771268367767334
,,,,,,,,,,,,,4,,79,,,,0.20239543914794922,,,,,,,,
,,,,,,,,,,,,,,0.001,80,,,,,,,,,,,,
,,,,,,,,,,,,,5,,95,0.9955686926841736,0.9999746680259705,0.9943991303443909,,0.9952307343482971,0.9935995936393738,0.782865583896637,0.9460800886154175,0.7704073786735535,0.7549875378608704,0.7809927463531494,0.7666403651237488
,,,,,,,,,,,,,5,,95,,,,0.1112532913684845,,,,,,,,
,,,,,,,,,,,,,,0.001,96,,,,,,,,,,,,
,,,,,,,,,,,,,6,,111,0.9977843165397644,0.9999938607215881,0.9978609085083008,,0.9981359839439392,0.9975920915603638,0.7932053208351135,0.9501100778579712,0.7825508117675781,0.7385404706001282,0.7945122122764587,0.7758235931396484
,,,,,,,,,,,,,6,,111,,,,0.06523087620735168,,,,,,,,
,,,,,,,,,,,,,,0.001,112,,,,,,,,,,,,
,,,,,,,,,,,,,7,,127,0.9985228776931763,0.9999741911888123,0.9986497759819031,,0.9986497759819031,0.9986497759819031,0.7858197689056396,0.9479065537452698,0.7754572629928589,0.7741528153419495,0.7843040227890015,0.769956648349762
,,,,,,,,,,,,,7,,127,,,,0.04407770186662674,,,,,,,,
,,,,,,,,,,,,,,0.001,128,,,,,,,,,,,,
,,,,,,,,,,,,,8,,143,0.9985228776931763,0.9999990463256836,0.9987151622772217,,0.9986094832420349,0.9988271594047546,0.7887740135192871,0.946169912815094,0.7816202640533447,0.7967022657394409,0.7879983186721802,0.7786660194396973
,,,,,,,,,,,,,8,,143,,,,0.03158407658338547,,,,,,,,
,,,,,,,,,,,,,,0.001,144,,,,,,,,,,,,
,,,,,,,,,,,,,9,,159,1.0,1.0,1.0,,1.0,1.0,0.7887740135192871,0.9447441101074219,0.782042384147644,0.8209574818611145,0.7884090542793274,0.7789266109466553
,,,,,,,,,,,,,9,,159,,,,0.020261820405721664,,,,,,,,
,,,,,,,,,,,,,,0.001,160,,,,,,,,,,,,
,,,,,,,,,,,,,10,,175,1.0,1.0,1.0,,1.0,1.0,0.7843427062034607,0.9449939727783203,0.7763696908950806,0.8310165405273438,0.7843900322914124,0.7721859812736511
,,,,,,,,,,,,,10,,175,,,,0.017303353175520897,,,,,,,,
,,,,,,,,,,,,,,0.001,176,,,,,,,,,,,,
,,,,,,,,,,,,,11,,191,1.0,1.0,1.0,,1.0,1.0,0.7843427062034607,0.9453373551368713,0.7762881517410278,0.8368138074874878,0.7803019881248474,0.7743114233016968
,,,,,,,,,,,,,11,,191,,,,0.014586659148335457,,,,,,,,
,,,,,,,,,,,,,,0.001,192,,,,,,,,,,,,
,,,,,,,,,,,,,12,,207,1.0,1.0,1.0,,1.0,1.0,0.782865583896637,0.9444899559020996,0.7750241160392761,0.8562152981758118,0.7821725606918335,0.7707701325416565
,,,,,,,,,,,,,12,,207,,,,0.012321196496486664,,,,,,,,
,,,,,,,,,,,,,,0.001,208,,,,,,,,,,,,
,,,,,,,,,,,,,13,,223,1.0,1.0,1.0,,1.0,1.0,0.7799113988876343,0.9438530802726746,0.771565854549408,0.8720977306365967,0.7816519737243652,0.7654795050621033
,,,,,,,,,,,,,13,,223,,,,0.009070993401110172,,,,,,,,
,,,,,,,,,,,,,,0.001,224,,,,,,,,,,,,
,,,,,,,,,,,,,14,,239,1.0,1.0,1.0,,1.0,1.0,0.7799113988876343,0.9437852501869202,0.7712414264678955,0.8829464912414551,0.7817103266716003,0.7649638056755066
,,,,,,,,,,,,,14,,239,,,,0.007191190961748362,,,,,,,,
,,,,,,,,,,,,,,0.001,240,,,,,,,,,,,,
,,,,,,,,,,,,,15,,255,1.0,1.0,1.0,,1.0,1.0,0.7813884615898132,0.9437986612319946,0.7735682725906372,0.8904896974563599,0.7834360003471375,0.7678208947181702
,,,,,,,,,,,,,15,,255,,,,0.0067358473315835,,,,,,,,
,,,,,,,,,,,,,,0.001,256,,,,,,,,,,,,
,,,,,,,,,,,,,16,,271,1.0,1.0,1.0,,1.0,1.0,0.782865583896637,0.9437918066978455,0.7749814987182617,0.8988800644874573,0.7848060727119446,0.7690964341163635
,,,,,,,,,,,,,16,,271,,,,0.005342079792171717,,,,,,,,
,,,,,,,,,,,,,,0.001,272,,,,,,,,,,,,
,,,,,,,,,,,,,17,,287,1.0,1.0,1.0,,1.0,1.0,0.782865583896637,0.9438806176185608,0.774346113204956,0.904690146446228,0.7847849726676941,0.7677753567695618
,,,,,,,,,,,,,17,,287,,,,0.005330800078809261,,,,,,,,
,,,,,,,,,,,,,,0.001,288,,,,,,,,,,,,
,,,,,,,,,,,,,18,,303,1.0,1.0,1.0,,1.0,1.0,0.7843427062034607,0.9440355896949768,0.7762530446052551,0.9085096716880798,0.7858752012252808,0.7706325650215149
,,,,,,,,,,,,,18,,303,,,,0.004839758854359388,,,,,,,,
,,,,,,,,,,,,,,0.001,304,,,,,,,,,,,,
,,,,,,,,,,,,,19,,319,1.0,1.0,1.0,,1.0,1.0,0.782865583896637,0.9440785646438599,0.7738609313964844,0.9151159524917603,0.7840288281440735,0.7677753567695618
,,,,,,,,,,,,,19,,319,,,,0.004258120432496071,,,,,,,,
,,,,,,,,,,,,,,0.001,320,,,,,,,,,,,,
,,,,,,,,,,,,,20,,335,1.0,1.0,1.0,,1.0,1.0,0.7872968912124634,0.9439820647239685,0.7793167233467102,0.9233994483947754,0.7894893288612366,0.7732419371604919
,,,,,,,,,,,,,20,,335,,,,0.003931328654289246,,,,,,,,
,,,,,,,,,,,,,,0.001,336,,,,,,,,,,,,
,,,,,,,,,,,,,21,,351,1.0,1.0,1.0,,1.0,1.0,0.782865583896637,0.9435596466064453,0.775105893611908,0.9321448802947998,0.7831520438194275,0.7707072496414185
,,,,,,,,,,,,,21,,351,,,,0.003588766325265169,,,,,,,,
,,,,,,,,,,,,,,0.001,352,,,,,,,,,,,,
,,,,,,,,,,,,,22,,367,1.0,1.0,1.0,,1.0,1.0,0.782865583896637,0.9434910416603088,0.7766261100769043,0.9401450753211975,0.786180317401886,0.7709678411483765
,,,,,,,,,,,,,22,,367,,,,0.0036493355873972178,,,,,,,,
,,,,,,,,,,,,,,0.001,368,,,,,,,,,,,,
,,,,,,,,,,,,,23,,383,1.0,1.0,1.0,,1.0,1.0,0.782865583896637,0.9433069229125977,0.7759201526641846,0.9482696056365967,0.7836007475852966,0.7712284326553345
,,,,,,,,,,,,,23,,383,,,,0.0027665565721690655,,,,,,,,
,,,,,,,,,,,,,,0.001,384,,,,,,,,,,,,
,,,,,,,,,,,,,24,,399,1.0,1.0,1.0,,1.0,1.0,0.7799113988876343,0.9430097937583923,0.7725562453269958,0.9572150111198425,0.7797508239746094,0.7684167623519897
,,,,,,,,,,,,,24,,399,,,,0.0023766797967255116,,,,,,,,
,,,,,,,,,,,,,,0.001,400,,,,,,,,,,,,
,,,,,,,,,,,,,25,,415,1.0,1.0,1.0,,1.0,1.0,0.7813884615898132,0.9428568482398987,0.7738884687423706,0.9640936851501465,0.7810413837432861,0.7696923017501831
,,,,,,,,,,,,,25,,415,,,,0.002636021003127098,,,,,,,,
,,,,,,,,,,,,,,0.001,416,,,,,,,,,,,,
,,,,,,,,,,,,,26,,431,1.0,1.0,1.0,,1.0,1.0,0.7799113988876343,0.9427398443222046,0.7727838754653931,0.9707186222076416,0.7802061438560486,0.7684167623519897
,,,,,,,,,,,,,26,,431,,,,0.0023442076053470373,,,,,,,,
,,,,,,,,,,,,,,0.001,432,,,,,,,,,,,,
,,,,,,,,,,,,,27,,447,1.0,1.0,1.0,,1.0,1.0,0.7813884615898132,0.942602813243866,0.774565577507019,0.9776268005371094,0.7822784185409546,0.7696923017501831
,,,,,,,,,,,,,27,,447,,,,0.0020657959394156933,,,,,,,,
,,,,,,,,,,,,,,0.001,448,,,,,,,,,,,,
,,,,,,,,,,,,,28,,463,1.0,1.0,1.0,,1.0,1.0,0.7784342765808105,0.9425294995307922,0.770660936832428,0.9839189052581787,0.777865469455719,0.7662256956100464
,,,,,,,,,,,,,28,,463,,,,0.0018803839338943362,,,,,,,,
,,,,,,,,,,,,,,0.001,464,,,,,,,,,,,,
,,,,,,,,,,,,,29,,479,1.0,1.0,1.0,,1.0,1.0,0.7799113988876343,0.9424175024032593,0.7737223505973816,0.9883113503456116,0.7832650542259216,0.7675012350082397
,,,,,,,,,,,,,29,,479,,,,0.0017384049715474248,,,,,,,,
,,,,,,,,,,,,,,0.001,480,,,,,,,,,,,,
,,,,,,,,,,,,,30,,495,1.0,1.0,1.0,,1.0,1.0,0.7813884615898132,0.9424157738685608,0.7746284008026123,0.9932835102081299,0.7842351198196411,0.7685217261314392
,,,,,,,,,,,,,30,,495,,,,0.0016947626136243343,,,,,,,,
,,,,,,,,,,,,,,0.001,496,,,,,,,,,,,,
,,,,,,,,,,,,,31,,511,1.0,1.0,1.0,,1.0,1.0,0.7813884615898132,0.942417562007904,0.7746284008026123,0.9985580444335938,0.7842351198196411,0.7685217261314392
,,,,,,,,,,,,,31,,511,,,,0.001602800446562469,,,,,,,,
,,,,,,,,,,,,,,0.001,512,,,,,,,,,,,,
,,,,,,,,,,,,,32,,527,1.0,1.0,1.0,,1.0,1.0,0.7813884615898132,0.9423815608024597,0.7746284008026123,1.0032579898834229,0.7842351198196411,0.7685217261314392
,,,,,,,,,,,,,32,,527,,,,0.0015342911938205361,,,,,,,,
,,,,,,,,,,,,,,0.001,528,,,,,,,,,,,,
,,,,,,,,,,,,,33,,543,1.0,1.0,1.0,,1.0,1.0,0.7813884615898132,0.9423033595085144,0.7743619680404663,1.0086549520492554,0.783711314201355,0.7685217261314392
,,,,,,,,,,,,,33,,543,,,,0.001455254154279828,,,,,,,,
,,,,,,,,,,,,,,0.001,544,,,,,,,,,,,,
,,,,,,,,,,,,,34,,559,1.0,1.0,1.0,,1.0,1.0,0.7799113988876343,0.942154049873352,0.7718086838722229,1.014682650566101,0.7794123888015747,0.7669855952262878
,,,,,,,,,,,,,34,,559,,,,0.0013839993625879288,,,,,,,,
,,,,,,,,,,,,,,0.001,560,,,,,,,,,,,,
,,,,,,,,,,,,,35,,575,1.0,1.0,1.0,,1.0,1.0,0.7769571542739868,0.9420135617256165,0.7695020437240601,1.0207839012145996,0.776801586151123,0.7649502754211426
,,,,,,,,,,,,,35,,575,,,,0.0015155202709138393,,,,,,,,
,,,,,,,,,,,,,,0.001,576,,,,,,,,,,,,
,,,,,,,,,,,,,36,,591,1.0,1.0,1.0,,1.0,1.0,0.7754800319671631,0.9419085383415222,0.7681648135185242,1.0259398221969604,0.7755001187324524,0.7636747360229492
,,,,,,,,,,,,,36,,591,,,,0.0011712814448401332,,,,,,,,
,,,,,,,,,,,,,,0.001,592,,,,,,,,,,,,
,,,,,,,,,,,,,37,,607,1.0,1.0,1.0,,1.0,1.0,0.7784342765808105,0.9419432878494263,0.7701044678688049,1.03032386302948,0.7781391739845276,0.7651944756507874
,,,,,,,,,,,,,37,,607,,,,0.0012964988127350807,,,,,,,,
,,,,,,,,,,,,,,0.001,608,,,,,,,,,,,,
,,,,,,,,,,,,,38,,623,1.0,1.0,1.0,,1.0,1.0,0.7784342765808105,0.9417858719825745,0.7701044678688049,1.03594970703125,0.7781391739845276,0.7651944756507874
,,,,,,,,,,,,,38,,623,,,,0.0010417919838801026,,,,,,,,
,,,,,,,,,,,,,,0.001,624,,,,,,,,,,,,
,,,,,,,,,,,,,39,,639,1.0,1.0,1.0,,1.0,1.0,0.7799113988876343,0.9416330456733704,0.7729451060295105,1.0404516458511353,0.7808469533920288,0.7683121562004089
,,,,,,,,,,,,,39,,639,,,,0.0014125618617981672,,,,,,,,
,,,,,,,,,,,,,,0.001,640,,,,,,,,,,,,
,,,,,,,,,,,,,40,,655,1.0,1.0,1.0,,1.0,1.0,0.7799113988876343,0.941689670085907,0.7729451060295105,1.0436455011367798,0.7808469533920288,0.7683121562004089
,,,,,,,,,,,,,40,,655,,,,0.0009962220210582018,,,,,,,,
,,,,,,,,,,,,,,0.001,656,,,,,,,,,,,,
,,,,,,,,,,,,,41,,671,1.0,1.0,1.0,,1.0,1.0,0.7769571542739868,0.9416618943214417,0.7710061073303223,1.0487442016601562,0.7804626226425171,0.7648455500602722
,,,,,,,,,,,,,41,,671,,,,0.001022400101646781,,,,,,,,
,,,,,,,,,,,,,,0.001,672,,,,,,,,,,,,
,,,,,,,,,,,,,42,,687,1.0,1.0,1.0,,1.0,1.0,0.7769571542739868,0.9415580034255981,0.7698160409927368,1.0528931617736816,0.7816353440284729,0.7616823315620422
,,,,,,,,,,,,,42,,687,,,,0.0009269124129787087,,,,,,,,
,,,,,,,,,,,,,,0.001,688,,,,,,,,,,,,
,,,,,,,,,,,,,43,,703,1.0,1.0,1.0,,1.0,1.0,0.7769571542739868,0.941508412361145,0.7690316438674927,1.0568675994873047,0.7819126844406128,0.7603612542152405
,,,,,,,,,,,,,43,,703,,,,0.0008682632469572127,,,,,,,,
,,,,,,,,,,,,,,0.001,704,,,,,,,,,,,,
,,,,,,,,,,,,,44,,719,1.0,1.0,1.0,,1.0,1.0,0.7754800319671631,0.9414197206497192,0.7674018740653992,1.0616825819015503,0.7798894643783569,0.7588251233100891
,,,,,,,,,,,,,44,,719,,,,0.0009175665909424424,,,,,,,,
,,,,,,,,,,,,,,0.001,720,,,,,,,,,,,,
,,,,,,,,,,,,,45,,735,1.0,1.0,1.0,,1.0,1.0,0.7769571542739868,0.9413381218910217,0.7686966061592102,1.0663940906524658,0.7809110283851624,0.7603612542152405
,,,,,,,,,,,,,45,,735,,,,0.00084687425987795,,,,,,,,
,,,,,,,,,,,,,,0.001,736,,,,,,,,,,,,
,,,,,,,,,,,,,46,,751,1.0,1.0,1.0,,1.0,1.0,0.7754800319671631,0.9412822127342224,0.7677258253097534,1.0710139274597168,0.7795823812484741,0.7596014142036438
,,,,,,,,,,,,,46,,751,,,,0.0008175987168215215,,,,,,,,
,,,,,,,,,,,,,,0.001,752,,,,,,,,,,,,
,,,,,,,,,,,,,47,,767,1.0,1.0,1.0,,1.0,1.0,0.7769571542739868,0.9411731958389282,0.7686709761619568,1.0758641958236694,0.7808966636657715,0.7603612542152405
,,,,,,,,,,,,,47,,767,,,,0.0007356162532232702,,,,,,,,
,,,,,,,,,,,,,,0.001,768,,,,,,,,,,,,
,,,,,,,,,,,,,48,,783,1.0,1.0,1.0,,1.0,1.0,0.7754800319671631,0.941044270992279,0.7669278383255005,1.081438660621643,0.7790676951408386,0.7588251233100891
,,,,,,,,,,,,,48,,783,,,,0.0007764205220155418,,,,,,,,
,,,,,,,,,,,,,,0.001,784,,,,,,,,,,,,
,,,,,,,,,,,,,49,,799,1.0,1.0,1.0,,1.0,1.0,0.7754800319671631,0.9409928321838379,0.7669278383255005,1.085384488105774,0.7790676951408386,0.7588251233100891
,,,,,,,,,,,,,49,,799,,,,0.000690294022206217,,,,,,,,
