time_s,memory_MB
1.621246337890625e-05,0.546875
0.055033206939697266,26.71875
0.11003613471984863,39.671875
0.16504716873168945,71.09375
0.22006511688232422,110.640625
0.28199028968811035,139.265625
0.3377983570098877,154.5
0.39739227294921875,163.890625
0.4517519474029541,169.390625
0.5067610740661621,177.625
0.5617690086364746,189.90625
0.6167781352996826,200.109375
0.6717970371246338,206.171875
0.7268071174621582,216.078125
0.7818150520324707,233.046875
0.8368289470672607,247.703125
0.8918461799621582,257.015625
0.9468543529510498,261.453125
1.0018739700317383,272.5625
1.056889295578003,278.5
1.1119041442871094,287.59375
1.1669151782989502,298.734375
1.2219281196594238,312.796875
1.276940107345581,320.078125
1.3319571018218994,331.84375
1.3869712352752686,338.015625
1.4419782161712646,346.0
1.4969830513000488,357.671875
1.5519921779632568,374.28125
1.6070070266723633,392.0
1.6620402336120605,403.5
1.717050313949585,412.96875
1.7720601558685303,424.484375
1.8270721435546875,435.75
1.8820791244506836,440.75
1.9370911121368408,449.03125
1.9921040534973145,456.015625
2.0471181869506836,466.328125
2.1021242141723633,469.46875
2.157130002975464,470.46875
2.2121422290802,471.609375
2.2671611309051514,482.21875
2.3221681118011475,492.1875
2.37701416015625,503.75
2.432016134262085,524.109375
2.4870171546936035,544.703125
2.5371782779693604,605.015625
2.5921871662139893,573.65625
2.647195339202881,589.921875
2.7022011280059814,595.203125
2.7572181224823,611.671875
2.812225103378296,589.53125
2.8672289848327637,597.046875
2.9222381114959717,598.359375
2.9772450923919678,616.0625
3.0322539806365967,586.640625
3.0872561931610107,590.84375
3.1422741413116455,607.390625
3.1972880363464355,593.8125
3.252303123474121,595.109375
3.3073182106018066,598.859375
3.3623220920562744,598.859375
3.417341947555542,621.375
3.4723501205444336,597.375
3.5273501873016357,590.84375
3.5823559761047363,590.84375
3.637364149093628,589.609375
3.6923699378967285,591.453125
3.7473762035369873,597.328125
3.8023910522460938,615.625
3.8574042320251465,592.328125
3.9124090671539307,599.078125
3.9674203395843506,599.40625
4.022435188293457,581.078125
4.077442169189453,586.859375
4.132446050643921,590.796875
4.187462329864502,613.21875
4.242484092712402,589.234375
4.297489166259766,591.65625
4.352499961853027,592.0
4.407516241073608,605.453125
4.462521076202393,597.453125
4.5175251960754395,598.796875
4.57253623008728,613.546875
4.627545118331909,589.546875
4.6825501918792725,591.203125
4.737555980682373,594.671875
4.792562961578369,595.78125
4.847563028335571,597.4375
4.902570009231567,600.40625
4.95758318901062,621.90625
5.012594938278198,597.90625
5.067600250244141,598.828125
5.122610092163086,600.4375
5.177627325057983,604.171875
5.232632160186768,598.90625
5.2876341342926025,600.421875
5.33961296081543,617.6875
5.394622087478638,594.46875
5.449629068374634,599.921875
5.504634141921997,600.4375
5.559642314910889,584.859375
5.614649295806885,587.390625
5.669648170471191,592.421875
5.724658966064453,618.5625
5.779678106307983,596.5
5.834683179855347,599.734375
5.88968300819397,600.6875
5.944689989089966,588.46875
5.99970006942749,586.453125
6.054701089859009,591.328125
6.109711170196533,623.84375
6.164732217788696,591.875
6.219740152359009,597.8125
6.2747461795806885,600.703125
6.329766273498535,600.703125
6.3847761154174805,559.890625
6.439788103103638,551.921875
6.494794130325317,551.921875
6.5498011112213135,551.921875
6.604838132858276,551.9375
6.659846305847168,551.9375
6.714858055114746,551.9375
6.769865989685059,551.9375
6.824869155883789,551.9375
6.879876136779785,551.921875
6.934585094451904,551.921875
6.989591121673584,551.921875
7.044591188430786,551.921875
7.099602937698364,551.921875
7.154613018035889,551.921875
7.2096240520477295,551.921875
7.264626979827881,551.921875
7.319637060165405,551.921875
7.374639272689819,551.921875
7.429640054702759,551.921875
7.484647274017334,551.921875
7.539654970169067,551.921875
7.594661235809326,551.921875
7.649668216705322,551.921875
7.704675197601318,551.921875
7.759676218032837,551.921875
7.81467604637146,551.921875
7.869680166244507,551.921875
7.9246861934661865,551.921875
7.979693174362183,551.921875
8.034696102142334,551.921875
8.089697122573853,551.921875
8.14470100402832,551.921875
8.199705123901367,551.921875
8.254708051681519,551.921875
8.309710264205933,551.921875
8.360206127166748,551.921875
8.414698123931885,551.921875
8.46970510482788,551.921875
8.524708271026611,551.921875
8.579712152481079,551.921875
8.634714126586914,551.921875
8.689718008041382,551.921875
8.740161180496216,551.921875
8.795165061950684,551.921875
8.850166082382202,551.921875
8.90516710281372,551.921875
8.960170030593872,551.921875
9.015184164047241,551.921875
9.06691312789917,551.921875
9.121921062469482,551.921875
9.176927089691162,551.921875
9.231937170028687,551.921875
9.286945104598999,551.921875
9.341952085494995,551.921875
9.39695429801941,551.921875
