time_s,memory_MB
1.811981201171875e-05,0.5625
0.05505490303039551,20.1875
0.10628485679626465,27.5625
0.16131019592285156,37.4375
0.2163407802581787,42.5625
0.2713789939880371,84.8125
0.3284029960632324,120.34375
0.3857429027557373,136.75
0.4401891231536865,144.15625
0.49595212936401367,152.21875
0.549144983291626,160.984375
0.5993030071258545,163.609375
0.6543309688568115,172.328125
0.7093620300292969,181.296875
0.7643911838531494,189.671875
0.8194169998168945,198.640625
0.8727939128875732,203.5
0.927819013595581,211.5625
0.9828450679779053,218.015625
1.0343000888824463,231.28125
1.0893280506134033,238.390625
1.144355058670044,247.921875
1.1993818283081055,254.3125
1.2544081211090088,258.6875
1.3094298839569092,263.53125
1.3644688129425049,271.46875
1.4194929599761963,276.015625
1.474519968032837,281.390625
1.5295441150665283,287.765625
1.5845720767974854,296.703125
1.6396021842956543,307.265625
1.6946210861206055,313.09375
1.7496418952941895,321.546875
1.8046958446502686,330.125
1.859724998474121,336.703125
1.9147539138793945,343.078125
1.964966058731079,347.203125
2.0199930667877197,354.515625
2.075017213821411,361.75
2.1300408840179443,370.21875
2.1850779056549072,388.875
2.2370970249176025,393.640625
2.2921440601348877,401.796875
2.3471760749816895,412.328125
2.40220308303833,419.390625
2.4572269916534424,427.765625
2.5122549533843994,434.140625
2.5672810077667236,439.359375
2.622304916381836,446.5625
2.6773338317871094,454.03125
2.7323689460754395,461.96875
2.7836451530456543,462.8125
2.8386709690093994,467.578125
2.8903191089630127,468.171875
2.9453389644622803,469.6875
2.9988250732421875,478.171875
3.0538580417633057,482.296875
3.106308937072754,496.109375
3.161336898803711,505.953125
3.2163660526275635,526.078125
3.268979072570801,545.296875
3.3240249156951904,601.578125
3.379049062728882,593.640625
3.4340720176696777,595.0625
3.489089012145996,597.46875
3.544132947921753,617.21875
3.5991578102111816,593.796875
3.6541759967803955,593.796875
3.7092089653015137,597.78125
3.7596659660339355,614.375
3.8146939277648926,590.890625
3.869710922241211,592.515625
3.924752950668335,595.296875
3.975661039352417,596.453125
4.030696153640747,607.71875
4.08572793006897,584.78125
4.138314962387085,589.546875
4.192631006240845,598.875
4.247736930847168,606.796875
4.302673101425171,594.265625
4.357707977294922,597.96875
4.411352872848511,601.578125
4.466372013092041,601.8125
4.521397829055786,603.34375
4.576414108276367,603.8125
4.631428003311157,605.15625
4.686448097229004,606.109375
4.741476058959961,606.609375
4.791651010513306,607.359375
4.846668004989624,608.125
4.901684999465942,609.84375
4.956702947616577,610.609375
5.011721849441528,611.203125
5.063662052154541,612.21875
5.118687868118286,612.4375
5.173721075057983,613.515625
5.228747844696045,614.34375
5.2837700843811035,614.90625
5.338785886764526,615.4375
5.393816947937012,615.4375
5.448838949203491,615.484375
5.50385594367981,615.484375
5.558873891830444,615.484375
5.613903045654297,615.515625
5.668925046920776,615.546875
5.723944187164307,615.59375
5.778963088989258,615.59375
5.833981037139893,615.59375
5.889005899429321,616.203125
5.94099497795105,616.3125
5.996020793914795,616.359375
6.051050901412964,616.359375
6.106074094772339,616.40625
6.161089897155762,616.421875
6.216123104095459,616.421875
6.271144151687622,617.21875
6.32616114616394,617.5625
6.381190061569214,617.828125
6.4362101554870605,618.1875
6.4912309646606445,618.4375
6.546249866485596,619.1875
6.601284980773926,620.203125
6.656316041946411,620.203125
6.711338996887207,620.203125
6.766358852386475,620.203125
6.8213770389556885,620.203125
6.876400947570801,620.25
6.9314210414886475,620.34375
6.986445903778076,620.421875
7.041473865509033,620.453125
7.092226028442383,620.453125
7.14368200302124,620.46875
7.198710918426514,620.5
7.25373101234436,620.5
7.308758974075317,620.5
7.363783121109009,620.484375
7.418800115585327,620.484375
7.473818063735962,620.484375
7.528833866119385,620.484375
7.58386492729187,620.484375
7.638882875442505,620.484375
7.693902969360352,620.5
7.74891996383667,620.5
7.803936958312988,620.625
7.858958005905151,620.625
7.913989067077637,620.78125
7.969027042388916,620.78125
8.024051189422607,620.78125
8.07907485961914,620.78125
8.13034200668335,620.78125
8.185358047485352,620.796875
8.240380048751831,620.796875
8.295398950576782,620.796875
8.350422859191895,620.796875
8.402343988418579,620.796875
8.457363843917847,621.453125
8.512381076812744,621.453125
8.567404985427856,621.46875
8.6183500289917,621.78125
8.673367023468018,621.796875
8.728386878967285,622.28125
8.781014919281006,622.28125
8.836030006408691,622.28125
8.891049861907959,622.3125
8.94606900215149,622.328125
9.001090049743652,622.328125
9.056111097335815,622.328125
9.111130952835083,622.328125
9.166163921356201,622.328125
9.221199989318848,622.328125
9.276222944259644,622.328125
9.33124589920044,622.328125
9.38627004623413,622.328125
9.44129991531372,622.328125
9.496315956115723,622.765625
9.551347017288208,622.8125
9.602360963821411,622.8125
9.657380104064941,622.8125
9.712398052215576,622.8125
9.767421007156372,622.8125
9.822437047958374,622.8125
9.877454042434692,622.8125
9.932469844818115,622.8125
9.987486839294434,622.8125
10.039688110351562,622.8125
10.094702005386353,622.8125
10.149726867675781,622.90625
10.204741954803467,622.90625
10.259761095046997,623.59375
10.314778089523315,623.609375
10.369791984558105,623.609375
10.42482590675354,623.609375
10.479849815368652,623.609375
10.534877061843872,623.609375
10.589905977249146,623.609375
10.644928932189941,623.609375
10.69994592666626,623.609375
10.754961013793945,623.609375
10.809975862503052,623.609375
10.864991903305054,623.609375
10.920017957687378,623.609375
10.975040912628174,624.109375
11.03006100654602,624.109375
11.085085153579712,624.109375
11.140103101730347,624.109375
11.19511890411377,624.109375
11.250137090682983,624.125
11.305153846740723,624.125
11.360177993774414,624.125
11.415198802947998,624.25
11.466369867324829,624.296875
11.521393060684204,624.296875
11.576417922973633,624.296875
11.63143801689148,624.5
11.686453819274902,624.5
11.741469144821167,624.5
11.796510934829712,624.921875
11.851532936096191,624.921875
11.906550884246826,624.921875
11.961575031280518,624.921875
12.016596794128418,624.921875
12.07162094116211,624.921875
12.126641035079956,624.921875
12.18165898323059,624.921875
12.236676931381226,624.921875
12.291693925857544,624.921875
12.34670877456665,624.921875
12.401724100112915,624.921875
12.456739902496338,624.953125
12.511756896972656,625.046875
12.566774845123291,625.046875
12.62178897857666,625.578125
12.676809787750244,625.578125
12.731837034225464,625.78125
12.786850929260254,625.78125
12.841867923736572,625.78125
12.89689302444458,625.859375
12.949046850204468,625.859375
13.004086971282959,625.859375
13.059109926223755,625.859375
13.114126920700073,625.859375
13.16914701461792,625.859375
13.224169969558716,625.875
13.27918791770935,625.875
13.334199905395508,625.875
13.389214992523193,625.875
13.444229125976562,625.875
13.499243974685669,625.875
13.554265022277832,625.875
13.609290838241577,625.875
13.661048889160156,625.875
13.71607494354248,625.875
13.767719984054565,625.875
13.82274603843689,625.875
