epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,9632,0.0,0,0,2708,0.0,0,0,5278,0.0,0,0,1646,0.0,0,0,6924,0.0,0
1,7949,9632,0.8252699335548173,7949,2708,2708,1.0,2708,4285,5278,0.8118605532398636,4285,956,1646,0.5808019441069259,956,5241,6924,0.7569324090121318,5241
2,8304,9632,0.8621262458471761,355,2708,2708,1.0,0,4495,5278,0.8516483516483516,210,1101,1646,0.6688942891859052,145,5596,6924,0.8082033506643559,355
3,8534,9632,0.8860049833887044,230,2708,2708,1.0,0,4662,5278,0.883289124668435,167,1164,1646,0.707168894289186,63,5826,6924,0.841421143847487,230
4,8697,9632,0.9029277408637874,163,2708,2708,1.0,0,4792,5278,0.9079196665403562,130,1197,1646,0.727217496962333,33,5989,6924,0.8649624494511843,163
5,8828,9632,0.9165282392026578,131,2708,2708,1.0,0,4871,5278,0.9228874573702159,79,1249,1646,0.758809234507898,52,6120,6924,0.8838821490467937,131
6,8983,9632,0.9326204318936877,155,2708,2708,1.0,0,4986,5278,0.9446760136415309,115,1289,1646,0.7831105710814095,40,6275,6924,0.9062680531484691,155
7,9070,9632,0.9416528239202658,87,2708,2708,1.0,0,5049,5278,0.9566123531640773,63,1313,1646,0.7976913730255164,24,6362,6924,0.9188330444829578,87
8,9198,9632,0.9549418604651163,128,2708,2708,1.0,0,5131,5278,0.9721485411140584,82,1359,1646,0.8256379100850547,46,6490,6924,0.9373194685153091,128
9,9247,9632,0.9600290697674418,49,2708,2708,1.0,0,5163,5278,0.9782114437286851,32,1376,1646,0.8359659781287971,17,6539,6924,0.9443963027151935,49
10,9289,9632,0.9643895348837209,42,2708,2708,1.0,0,5198,5278,0.9848427434634331,35,1383,1646,0.8402187120291617,7,6581,6924,0.9504621606008088,42
11,9312,9632,0.9667774086378738,23,2708,2708,1.0,0,5211,5278,0.9873057976506252,13,1393,1646,0.8462940461725394,10,6604,6924,0.9537839399191219,23
12,9345,9632,0.970203488372093,33,2708,2708,1.0,0,5231,5278,0.991095111784767,20,1406,1646,0.8541919805589308,13,6637,6924,0.9585499711149624,33
13,9357,9632,0.9714493355481728,12,2708,2708,1.0,0,5238,5278,0.9924213717317165,7,1411,1646,0.8572296476306197,5,6649,6924,0.9602830733679953,12
14,9364,9632,0.9721760797342193,7,2708,2708,1.0,0,5242,5278,0.993179234558545,4,1414,1646,0.8590522478736331,3,6656,6924,0.9612940496822646,7
15,9366,9632,0.9723837209302325,2,2708,2708,1.0,0,5243,5278,0.993368700265252,1,1415,1646,0.8596597812879708,1,6658,6924,0.96158290005777,2
16,9380,9632,0.9738372093023255,14,2708,2708,1.0,0,5253,5278,0.9952633573323229,10,1419,1646,0.862089914945322,4,6672,6924,0.9636048526863085,14
17,9384,9632,0.9742524916943521,4,2708,2708,1.0,0,5255,5278,0.995642288745737,2,1421,1646,0.8633049817739976,2,6676,6924,0.9641825534373195,4
18,9403,9632,0.9762250830564784,19,2708,2708,1.0,0,5270,5278,0.9984842743463433,15,1425,1646,0.8657351154313487,4,6695,6924,0.9669266320046216,19
19,9408,9632,0.9767441860465116,5,2708,2708,1.0,0,5271,5278,0.9986737400530504,1,1429,1646,0.8681652490886999,4,6700,6924,0.9676487579433853,5
20,9417,9632,0.9776785714285714,9,2708,2708,1.0,0,5273,5278,0.9990526714664646,2,1436,1646,0.8724179829890644,7,6709,6924,0.96894858463316,9
21,9420,9632,0.9779900332225914,3,2708,2708,1.0,0,5274,5278,0.9992421371731717,1,1438,1646,0.8736330498177399,2,6712,6924,0.9693818601964183,3
22,9420,9632,0.9779900332225914,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1438,1646,0.8736330498177399,0,6712,6924,0.9693818601964183,0
23,9421,9632,0.978093853820598,1,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1439,1646,0.8742405832320778,1,6713,6924,0.969526285384171,1
24,9422,9632,0.9781976744186046,1,2708,2708,1.0,0,5275,5278,0.9994316028798788,1,1439,1646,0.8742405832320778,0,6714,6924,0.9696707105719238,1
25,9424,9632,0.978405315614618,2,2708,2708,1.0,0,5275,5278,0.9994316028798788,0,1441,1646,0.8754556500607533,2,6716,6924,0.9699595609474292,2
26,9429,9632,0.9789244186046512,5,2708,2708,1.0,0,5278,5278,1.0,3,1443,1646,0.8766707168894289,2,6721,6924,0.9706816868861929,5
27,9437,9632,0.9797549833887044,8,2708,2708,1.0,0,5278,5278,1.0,0,1451,1646,0.8815309842041312,8,6729,6924,0.9718370883882149,8
28,9440,9632,0.9800664451827242,3,2708,2708,1.0,0,5278,5278,1.0,0,1454,1646,0.8833535844471446,3,6732,6924,0.9722703639514731,3
29,9441,9632,0.9801702657807309,1,2708,2708,1.0,0,5278,5278,1.0,0,1455,1646,0.8839611178614823,1,6733,6924,0.9724147891392259,1
30,9444,9632,0.9804817275747508,3,2708,2708,1.0,0,5278,5278,1.0,0,1458,1646,0.8857837181044957,3,6736,6924,0.9728480647024841,3
31,9448,9632,0.9808970099667774,4,2708,2708,1.0,0,5278,5278,1.0,0,1462,1646,0.8882138517618469,4,6740,6924,0.9734257654534951,4
32,9448,9632,0.9808970099667774,0,2708,2708,1.0,0,5278,5278,1.0,0,1462,1646,0.8882138517618469,0,6740,6924,0.9734257654534951,0
33,9452,9632,0.981312292358804,4,2708,2708,1.0,0,5278,5278,1.0,0,1466,1646,0.8906439854191981,4,6744,6924,0.9740034662045061,4
34,9454,9632,0.9815199335548173,2,2708,2708,1.0,0,5278,5278,1.0,0,1468,1646,0.8918590522478737,2,6746,6924,0.9742923165800116,2
35,9454,9632,0.9815199335548173,0,2708,2708,1.0,0,5278,5278,1.0,0,1468,1646,0.8918590522478737,0,6746,6924,0.9742923165800116,0
36,9457,9632,0.9818313953488372,3,2708,2708,1.0,0,5278,5278,1.0,0,1471,1646,0.893681652490887,3,6749,6924,0.9747255921432698,3
37,9463,9632,0.9824543189368771,6,2708,2708,1.0,0,5278,5278,1.0,0,1477,1646,0.8973268529769137,6,6755,6924,0.9755921432697863,6
38,9463,9632,0.9824543189368771,0,2708,2708,1.0,0,5278,5278,1.0,0,1477,1646,0.8973268529769137,0,6755,6924,0.9755921432697863,0
39,9465,9632,0.9826619601328903,2,2708,2708,1.0,0,5278,5278,1.0,0,1479,1646,0.8985419198055893,2,6757,6924,0.9758809936452918,2
40,9469,9632,0.9830772425249169,4,2708,2708,1.0,0,5278,5278,1.0,0,1483,1646,0.9009720534629405,4,6761,6924,0.9764586943963027,4
41,9470,9632,0.9831810631229236,1,2708,2708,1.0,0,5278,5278,1.0,0,1484,1646,0.9015795868772782,1,6762,6924,0.9766031195840554,1
42,9476,9632,0.9838039867109635,6,2708,2708,1.0,0,5278,5278,1.0,0,1490,1646,0.905224787363305,6,6768,6924,0.9774696707105719,6
43,9479,9632,0.9841154485049833,3,2708,2708,1.0,0,5278,5278,1.0,0,1493,1646,0.9070473876063183,3,6771,6924,0.9779029462738301,3
44,9483,9632,0.9845307308970099,4,2708,2708,1.0,0,5278,5278,1.0,0,1497,1646,0.9094775212636695,4,6775,6924,0.9784806470248412,4
45,9483,9632,0.9845307308970099,0,2708,2708,1.0,0,5278,5278,1.0,0,1497,1646,0.9094775212636695,0,6775,6924,0.9784806470248412,0
46,9496,9632,0.9858803986710963,13,2708,2708,1.0,0,5278,5278,1.0,0,1510,1646,0.9173754556500607,13,6788,6924,0.9803581744656268,13
47,9496,9632,0.9858803986710963,0,2708,2708,1.0,0,5278,5278,1.0,0,1510,1646,0.9173754556500607,0,6788,6924,0.9803581744656268,0
48,9497,9632,0.985984219269103,1,2708,2708,1.0,0,5278,5278,1.0,0,1511,1646,0.9179829890643986,1,6789,6924,0.9805025996533796,1
49,9498,9632,0.9860880398671097,1,2708,2708,1.0,0,5278,5278,1.0,0,1512,1646,0.9185905224787363,1,6790,6924,0.9806470248411323,1
50,9502,9632,0.9865033222591362,4,2708,2708,1.0,0,5278,5278,1.0,0,1516,1646,0.9210206561360875,4,6794,6924,0.9812247255921432,4
51,9502,9632,0.9865033222591362,0,2708,2708,1.0,0,5278,5278,1.0,0,1516,1646,0.9210206561360875,0,6794,6924,0.9812247255921432,0
52,9503,9632,0.9866071428571429,1,2708,2708,1.0,0,5278,5278,1.0,0,1517,1646,0.9216281895504252,1,6795,6924,0.9813691507798961,1
53,9510,9632,0.9873338870431894,7,2708,2708,1.0,0,5278,5278,1.0,0,1524,1646,0.9258809234507898,7,6802,6924,0.9823801270941652,7
54,9511,9632,0.987437707641196,1,2708,2708,1.0,0,5278,5278,1.0,0,1525,1646,0.9264884568651276,1,6803,6924,0.9825245522819179,1
55,9511,9632,0.987437707641196,0,2708,2708,1.0,0,5278,5278,1.0,0,1525,1646,0.9264884568651276,0,6803,6924,0.9825245522819179,0
56,9511,9632,0.987437707641196,0,2708,2708,1.0,0,5278,5278,1.0,0,1525,1646,0.9264884568651276,0,6803,6924,0.9825245522819179,0
57,9515,9632,0.9878529900332226,4,2708,2708,1.0,0,5278,5278,1.0,0,1529,1646,0.9289185905224787,4,6807,6924,0.983102253032929,4
58,9515,9632,0.9878529900332226,0,2708,2708,1.0,0,5278,5278,1.0,0,1529,1646,0.9289185905224787,0,6807,6924,0.983102253032929,0
59,9515,9632,0.9878529900332226,0,2708,2708,1.0,0,5278,5278,1.0,0,1529,1646,0.9289185905224787,0,6807,6924,0.983102253032929,0
60,9516,9632,0.9879568106312292,1,2708,2708,1.0,0,5278,5278,1.0,0,1530,1646,0.9295261239368166,1,6808,6924,0.9832466782206817,1
61,9517,9632,0.9880606312292359,1,2708,2708,1.0,0,5278,5278,1.0,0,1531,1646,0.9301336573511543,1,6809,6924,0.9833911034084344,1
62,9517,9632,0.9880606312292359,0,2708,2708,1.0,0,5278,5278,1.0,0,1531,1646,0.9301336573511543,0,6809,6924,0.9833911034084344,0
63,9518,9632,0.9881644518272426,1,2708,2708,1.0,0,5278,5278,1.0,0,1532,1646,0.9307411907654921,1,6810,6924,0.9835355285961872,1
64,9519,9632,0.9882682724252492,1,2708,2708,1.0,0,5278,5278,1.0,0,1533,1646,0.93134872417983,1,6811,6924,0.9836799537839399,1
65,9521,9632,0.9884759136212624,2,2708,2708,1.0,0,5278,5278,1.0,0,1535,1646,0.9325637910085055,2,6813,6924,0.9839688041594454,2
66,9521,9632,0.9884759136212624,0,2708,2708,1.0,0,5278,5278,1.0,0,1535,1646,0.9325637910085055,0,6813,6924,0.9839688041594454,0
67,9521,9632,0.9884759136212624,0,2708,2708,1.0,0,5278,5278,1.0,0,1535,1646,0.9325637910085055,0,6813,6924,0.9839688041594454,0
68,9521,9632,0.9884759136212624,0,2708,2708,1.0,0,5278,5278,1.0,0,1535,1646,0.9325637910085055,0,6813,6924,0.9839688041594454,0
69,9521,9632,0.9884759136212624,0,2708,2708,1.0,0,5278,5278,1.0,0,1535,1646,0.9325637910085055,0,6813,6924,0.9839688041594454,0
70,9522,9632,0.9885797342192691,1,2708,2708,1.0,0,5278,5278,1.0,0,1536,1646,0.9331713244228432,1,6814,6924,0.9841132293471981,1
71,9522,9632,0.9885797342192691,0,2708,2708,1.0,0,5278,5278,1.0,0,1536,1646,0.9331713244228432,0,6814,6924,0.9841132293471981,0
72,9522,9632,0.9885797342192691,0,2708,2708,1.0,0,5278,5278,1.0,0,1536,1646,0.9331713244228432,0,6814,6924,0.9841132293471981,0
73,9523,9632,0.9886835548172758,1,2708,2708,1.0,0,5278,5278,1.0,0,1537,1646,0.9337788578371811,1,6815,6924,0.9842576545349508,1
74,9528,9632,0.989202657807309,5,2708,2708,1.0,0,5278,5278,1.0,0,1542,1646,0.93681652490887,5,6820,6924,0.9849797804737146,5
75,9528,9632,0.989202657807309,0,2708,2708,1.0,0,5278,5278,1.0,0,1542,1646,0.93681652490887,0,6820,6924,0.9849797804737146,0
76,9531,9632,0.989514119601329,3,2708,2708,1.0,0,5278,5278,1.0,0,1545,1646,0.9386391251518833,3,6823,6924,0.9854130560369728,3
77,9531,9632,0.989514119601329,0,2708,2708,1.0,0,5278,5278,1.0,0,1545,1646,0.9386391251518833,0,6823,6924,0.9854130560369728,0
78,9531,9632,0.989514119601329,0,2708,2708,1.0,0,5278,5278,1.0,0,1545,1646,0.9386391251518833,0,6823,6924,0.9854130560369728,0
79,9531,9632,0.989514119601329,0,2708,2708,1.0,0,5278,5278,1.0,0,1545,1646,0.9386391251518833,0,6823,6924,0.9854130560369728,0
80,9531,9632,0.989514119601329,0,2708,2708,1.0,0,5278,5278,1.0,0,1545,1646,0.9386391251518833,0,6823,6924,0.9854130560369728,0
81,9531,9632,0.989514119601329,0,2708,2708,1.0,0,5278,5278,1.0,0,1545,1646,0.9386391251518833,0,6823,6924,0.9854130560369728,0
82,9532,9632,0.9896179401993356,1,2708,2708,1.0,0,5278,5278,1.0,0,1546,1646,0.9392466585662211,1,6824,6924,0.9855574812247256,1
83,9532,9632,0.9896179401993356,0,2708,2708,1.0,0,5278,5278,1.0,0,1546,1646,0.9392466585662211,0,6824,6924,0.9855574812247256,0
84,9532,9632,0.9896179401993356,0,2708,2708,1.0,0,5278,5278,1.0,0,1546,1646,0.9392466585662211,0,6824,6924,0.9855574812247256,0
85,9532,9632,0.9896179401993356,0,2708,2708,1.0,0,5278,5278,1.0,0,1546,1646,0.9392466585662211,0,6824,6924,0.9855574812247256,0
86,9533,9632,0.9897217607973422,1,2708,2708,1.0,0,5278,5278,1.0,0,1547,1646,0.939854191980559,1,6825,6924,0.9857019064124783,1
87,9533,9632,0.9897217607973422,0,2708,2708,1.0,0,5278,5278,1.0,0,1547,1646,0.939854191980559,0,6825,6924,0.9857019064124783,0
88,9533,9632,0.9897217607973422,0,2708,2708,1.0,0,5278,5278,1.0,0,1547,1646,0.939854191980559,0,6825,6924,0.9857019064124783,0
89,9535,9632,0.9899294019933554,2,2708,2708,1.0,0,5278,5278,1.0,0,1549,1646,0.9410692588092345,2,6827,6924,0.9859907567879839,2
90,9535,9632,0.9899294019933554,0,2708,2708,1.0,0,5278,5278,1.0,0,1549,1646,0.9410692588092345,0,6827,6924,0.9859907567879839,0
91,9537,9632,0.9901370431893688,2,2708,2708,1.0,0,5278,5278,1.0,0,1551,1646,0.9422843256379101,2,6829,6924,0.9862796071634893,2
92,9537,9632,0.9901370431893688,0,2708,2708,1.0,0,5278,5278,1.0,0,1551,1646,0.9422843256379101,0,6829,6924,0.9862796071634893,0
93,9537,9632,0.9901370431893688,0,2708,2708,1.0,0,5278,5278,1.0,0,1551,1646,0.9422843256379101,0,6829,6924,0.9862796071634893,0
94,9537,9632,0.9901370431893688,0,2708,2708,1.0,0,5278,5278,1.0,0,1551,1646,0.9422843256379101,0,6829,6924,0.9862796071634893,0
95,9537,9632,0.9901370431893688,0,2708,2708,1.0,0,5278,5278,1.0,0,1551,1646,0.9422843256379101,0,6829,6924,0.9862796071634893,0
96,9537,9632,0.9901370431893688,0,2708,2708,1.0,0,5278,5278,1.0,0,1551,1646,0.9422843256379101,0,6829,6924,0.9862796071634893,0
97,9537,9632,0.9901370431893688,0,2708,2708,1.0,0,5278,5278,1.0,0,1551,1646,0.9422843256379101,0,6829,6924,0.9862796071634893,0
98,9537,9632,0.9901370431893688,0,2708,2708,1.0,0,5278,5278,1.0,0,1551,1646,0.9422843256379101,0,6829,6924,0.9862796071634893,0
99,9537,9632,0.9901370431893688,0,2708,2708,1.0,0,5278,5278,1.0,0,1551,1646,0.9422843256379101,0,6829,6924,0.9862796071634893,0
100,9537,9632,0.9901370431893688,0,2708,2708,1.0,0,5278,5278,1.0,0,1551,1646,0.9422843256379101,0,6829,6924,0.9862796071634893,0
101,9538,9632,0.9902408637873754,1,2708,2708,1.0,0,5278,5278,1.0,0,1552,1646,0.9428918590522479,1,6830,6924,0.9864240323512421,1
102,9538,9632,0.9902408637873754,0,2708,2708,1.0,0,5278,5278,1.0,0,1552,1646,0.9428918590522479,0,6830,6924,0.9864240323512421,0
103,9538,9632,0.9902408637873754,0,2708,2708,1.0,0,5278,5278,1.0,0,1552,1646,0.9428918590522479,0,6830,6924,0.9864240323512421,0
