epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,9616,0.0,0,0,2708,0.0,0,0,5278,0.0,0,0,1630,0.0,0,0,6908,0.0,0
1,8121,9616,0.8445299500831946,8121,2708,2708,1.0,2708,4125,5278,0.7815460401667298,4125,1288,1630,0.7901840490797546,1288,5413,6908,0.7835842501447597,5413
2,8315,9616,0.8647046589018302,194,2708,2708,1.0,0,4276,5278,0.8101553618794998,151,1331,1630,0.8165644171779141,43,5607,6908,0.811667631731326,194
3,8501,9616,0.8840474209650583,186,2708,2708,1.0,0,4411,5278,0.8357332322849564,135,1382,1630,0.8478527607361963,51,5793,6908,0.8385929357266937,186
4,8630,9616,0.8974625623960066,129,2708,2708,1.0,0,4502,5278,0.8529746115953013,91,1420,1630,0.8711656441717791,38,5922,6908,0.8572669368847713,129
5,8697,9616,0.9044301164725458,67,2708,2708,1.0,0,4565,5278,0.8649109511178477,63,1424,1630,0.8736196319018404,4,5989,6908,0.8669658367110596,67
6,8799,9616,0.9150374376039934,102,2708,2708,1.0,0,4647,5278,0.8804471390678287,82,1444,1630,0.8858895705521472,20,6091,6908,0.881731325998842,102
7,8857,9616,0.9210690515806988,58,2708,2708,1.0,0,4700,5278,0.8904888215233043,53,1449,1630,0.8889570552147239,5,6149,6908,0.8901273885350318,58
8,8992,9616,0.9351081530782029,135,2708,2708,1.0,0,4796,5278,0.9086775293671845,96,1488,1630,0.912883435582822,39,6284,6908,0.9096699478865083,135
9,9082,9616,0.9444675540765392,90,2708,2708,1.0,0,4868,5278,0.9223190602500947,72,1506,1630,0.9239263803680982,18,6374,6908,0.9226983207874928,90
10,9166,9616,0.9532029950083195,84,2708,2708,1.0,0,4929,5278,0.933876468359227,61,1529,1630,0.938036809815951,23,6458,6908,0.9348581354950781,84
11,9215,9616,0.9582986688851913,49,2708,2708,1.0,0,4970,5278,0.9416445623342176,41,1537,1630,0.9429447852760736,8,6507,6908,0.9419513607411697,49
12,9273,9616,0.9643302828618968,58,2708,2708,1.0,0,5017,5278,0.9505494505494505,47,1548,1630,0.9496932515337423,11,6565,6908,0.9503474232773595,58
13,9310,9616,0.9681780366056573,37,2708,2708,1.0,0,5050,5278,0.9568018188707844,33,1552,1630,0.9521472392638037,4,6602,6908,0.9557035321366532,37
14,9335,9616,0.9707778702163061,25,2708,2708,1.0,0,5073,5278,0.9611595301250474,23,1554,1630,0.9533742331288344,2,6627,6908,0.9593225246091488,25
15,9363,9616,0.9736896838602329,28,2708,2708,1.0,0,5100,5278,0.9662751042061387,27,1555,1630,0.9539877300613497,1,6655,6908,0.9633757961783439,28
16,9391,9616,0.9766014975041597,28,2708,2708,1.0,0,5123,5278,0.9706328154604017,23,1560,1630,0.9570552147239264,5,6683,6908,0.9674290677475391,28
17,9448,9616,0.9825291181364393,57,2708,2708,1.0,0,5166,5278,0.9787798408488063,43,1574,1630,0.9656441717791411,14,6740,6908,0.9756803705848291,57
18,9481,9616,0.9859608985024958,33,2708,2708,1.0,0,5189,5278,0.9831375521030693,23,1584,1630,0.9717791411042945,10,6773,6908,0.9804574406485235,33
19,9494,9616,0.9873128119800333,13,2708,2708,1.0,0,5201,5278,0.9854111405835544,12,1585,1630,0.9723926380368099,1,6786,6908,0.9823393167342211,13
20,9501,9616,0.9880407653910149,7,2708,2708,1.0,0,5208,5278,0.986737400530504,7,1585,1630,0.9723926380368099,0,6793,6908,0.98335263462652,7
21,9506,9616,0.9885607321131448,5,2708,2708,1.0,0,5213,5278,0.9876847290640394,5,1585,1630,0.9723926380368099,0,6798,6908,0.9840764331210191,5
22,9530,9616,0.9910565723793677,24,2708,2708,1.0,0,5232,5278,0.991284577491474,19,1590,1630,0.9754601226993865,5,6822,6908,0.9875506658946149,24
23,9533,9616,0.9913685524126455,3,2708,2708,1.0,0,5235,5278,0.9918529746115953,3,1590,1630,0.9754601226993865,0,6825,6908,0.9879849449913144,3
24,9534,9616,0.9914725457570716,1,2708,2708,1.0,0,5236,5278,0.9920424403183024,1,1590,1630,0.9754601226993865,0,6826,6908,0.9881297046902142,1
25,9535,9616,0.9915765391014975,1,2708,2708,1.0,0,5237,5278,0.9922319060250094,1,1590,1630,0.9754601226993865,0,6827,6908,0.988274464389114,1
26,9535,9616,0.9915765391014975,0,2708,2708,1.0,0,5237,5278,0.9922319060250094,0,1590,1630,0.9754601226993865,0,6827,6908,0.988274464389114,0
27,9537,9616,0.9917845257903494,2,2708,2708,1.0,0,5239,5278,0.9926108374384236,2,1590,1630,0.9754601226993865,0,6829,6908,0.9885639837869137,2
28,9540,9616,0.9920965058236273,3,2708,2708,1.0,0,5241,5278,0.9929897688518378,2,1591,1630,0.9760736196319019,1,6832,6908,0.9889982628836133,3
29,9541,9616,0.9922004991680532,1,2708,2708,1.0,0,5242,5278,0.993179234558545,1,1591,1630,0.9760736196319019,0,6833,6908,0.9891430225825131,1
30,9574,9616,0.9956322795341098,33,2708,2708,1.0,0,5261,5278,0.9967790829859795,19,1605,1630,0.9846625766871165,14,6866,6908,0.9939200926462073,33
31,9575,9616,0.9957362728785357,1,2708,2708,1.0,0,5262,5278,0.9969685486926866,1,1605,1630,0.9846625766871165,0,6867,6908,0.9940648523451071,1
32,9580,9616,0.9962562396006656,5,2708,2708,1.0,0,5265,5278,0.9975369458128078,3,1607,1630,0.9858895705521472,2,6872,6908,0.9947886508396062,5
33,9582,9616,0.9964642262895175,2,2708,2708,1.0,0,5267,5278,0.9979158772262221,2,1607,1630,0.9858895705521472,0,6874,6908,0.9950781702374059,2
34,9582,9616,0.9964642262895175,0,2708,2708,1.0,0,5267,5278,0.9979158772262221,0,1607,1630,0.9858895705521472,0,6874,6908,0.9950781702374059,0
35,9583,9616,0.9965682196339434,1,2708,2708,1.0,0,5268,5278,0.9981053429329292,1,1607,1630,0.9858895705521472,0,6875,6908,0.9952229299363057,1
36,9587,9616,0.9969841930116472,4,2708,2708,1.0,0,5272,5278,0.9988632057597575,4,1607,1630,0.9858895705521472,0,6879,6908,0.9958019687319051,4
37,9591,9616,0.997400166389351,4,2708,2708,1.0,0,5276,5278,0.9996210685865858,4,1607,1630,0.9858895705521472,0,6883,6908,0.9963810075275044,4
38,9591,9616,0.997400166389351,0,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1607,1630,0.9858895705521472,0,6883,6908,0.9963810075275044,0
39,9591,9616,0.997400166389351,0,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1607,1630,0.9858895705521472,0,6883,6908,0.9963810075275044,0
40,9591,9616,0.997400166389351,0,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1607,1630,0.9858895705521472,0,6883,6908,0.9963810075275044,0
41,9591,9616,0.997400166389351,0,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1607,1630,0.9858895705521472,0,6883,6908,0.9963810075275044,0
42,9591,9616,0.997400166389351,0,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1607,1630,0.9858895705521472,0,6883,6908,0.9963810075275044,0
43,9591,9616,0.997400166389351,0,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1607,1630,0.9858895705521472,0,6883,6908,0.9963810075275044,0
44,9592,9616,0.997504159733777,1,2708,2708,1.0,0,5277,5278,0.9998105342932929,1,1607,1630,0.9858895705521472,0,6884,6908,0.9965257672264042,1
45,9592,9616,0.997504159733777,0,2708,2708,1.0,0,5277,5278,0.9998105342932929,0,1607,1630,0.9858895705521472,0,6884,6908,0.9965257672264042,0
46,9592,9616,0.997504159733777,0,2708,2708,1.0,0,5277,5278,0.9998105342932929,0,1607,1630,0.9858895705521472,0,6884,6908,0.9965257672264042,0
47,9593,9616,0.9976081530782029,1,2708,2708,1.0,0,5277,5278,0.9998105342932929,0,1608,1630,0.9865030674846625,1,6885,6908,0.996670526925304,1
48,9593,9616,0.9976081530782029,0,2708,2708,1.0,0,5277,5278,0.9998105342932929,0,1608,1630,0.9865030674846625,0,6885,6908,0.996670526925304,0
49,9593,9616,0.9976081530782029,0,2708,2708,1.0,0,5277,5278,0.9998105342932929,0,1608,1630,0.9865030674846625,0,6885,6908,0.996670526925304,0
