best_epoch,best_epoch/train/accuracy,best_epoch/train/auroc,best_epoch/train/f1,best_epoch/train/loss,best_epoch/train/precision,best_epoch/train/recall,best_epoch/val/accuracy,best_epoch/val/auroc,best_epoch/val/f1,best_epoch/val/loss,best_epoch/val/precision,best_epoch/val/recall,epoch,lr-Adam,step,train/accuracy,train/auroc,train/f1,train/loss,train/precision,train/recall,val/accuracy,val/auroc,val/f1,val/loss,val/precision,val/recall
,,,,,,,,,,,,,,0.001,0,,,,,,,,,,,,
0.0,,,,,,,,,,1.5512093305587769,,,0,,31,0.2865583598613739,0.509574294090271,0.11384030431509018,,0.15553897619247437,0.1447271853685379,0.42983752489089966,0.8070319890975952,0.2766008973121643,1.5512093305587769,0.6213051080703735,0.28999871015548706
,,,,,,,,,,,,,0,,31,,,,1.8684839010238647,,,,,,,,
,,,,,,,,,,,,,,0.001,32,,,,,,,,,,,,
1.0,0.2865583598613739,0.509574294090271,0.11384030431509018,1.8684839010238647,0.15553897619247437,0.1447271853685379,0.42983752489089966,0.8070319890975952,0.2766008973121643,1.1060397624969482,0.6213051080703735,0.28999871015548706,1,,63,0.7525849342346191,0.9445899128913879,0.6987115740776062,,0.8260006308555603,0.6588032245635986,0.6484490633010864,0.8999027013778687,0.5943549871444702,1.1060397624969482,0.6891051530838013,0.590812623500824
,,,,,,,,,,,,,1,,63,,,,0.9874659776687622,,,,,,,,
,,,,,,,,,,,,,,0.001,64,,,,,,,,,,,,
2.0,0.7525849342346191,0.9445899128913879,0.6987115740776062,0.9874659776687622,0.8260006308555603,0.6588032245635986,0.6484490633010864,0.8999027013778687,0.5943549871444702,1.1406351327896118,0.6891051530838013,0.590812623500824,2,,95,0.9298375248908997,0.9944287538528442,0.912600040435791,,0.935028076171875,0.8984076380729675,0.6558345556259155,0.8857049345970154,0.6406689882278442,1.1406351327896118,0.6814165711402893,0.6263108253479004
,,,,,,,,,,,,,2,,95,,,,0.33847466111183167,,,,,,,,
,,,,,,,,,,,,,,0.001,96,,,,,,,,,,,,
3.0,0.9298375248908997,0.9944287538528442,0.912600040435791,0.33847466111183167,0.935028076171875,0.8984076380729675,0.6558345556259155,0.8857049345970154,0.6406689882278442,1.1891543865203857,0.6814165711402893,0.6263108253479004,3,,127,0.9822747707366943,0.9994881749153137,0.9814040660858154,,0.9849485158920288,0.9781090021133423,0.6573116779327393,0.8870630264282227,0.6503329873085022,1.1891543865203857,0.6663021445274353,0.6423028111457825
,,,,,,,,,,,,,3,,127,,,,0.11621296405792236,,,,,,,,
,,,,,,,,,,,,,,0.001,128,,,,,,,,,,,,
4.0,0.9822747707366943,0.9994881749153137,0.9814040660858154,0.11621296405792236,0.9849485158920288,0.9781090021133423,0.6573116779327393,0.8870630264282227,0.6503329873085022,1.2156352996826172,0.6663021445274353,0.6423028111457825,4,,159,0.9977843165397644,0.999998927116394,0.9984660148620605,,0.9982762336730957,0.9986648559570312,0.6528803706169128,0.8867506384849548,0.64083331823349,1.2156352996826172,0.6489135026931763,0.6367400288581848
,,,,,,,,,,,,,4,,159,,,,0.033385828137397766,,,,,,,,
,,,,,,,,,,,,,,0.001,160,,,,,,,,,,,,
,,,,,,,,,,,,,5,,191,1.0,1.0,1.0,,1.0,1.0,0.6558345556259155,0.8898344039916992,0.6409448981285095,1.2159085273742676,0.6560260653495789,0.6315270066261292
,,,,,,,,,,,,,5,,191,,,,0.013444200158119202,,,,,,,,
,,,,,,,,,,,,,,0.001,192,,,,,,,,,,,,
,,,,,,,,,,,,,6,,223,0.9992614388465881,0.9999996423721313,0.999412477016449,,0.9996782541275024,0.9991496205329895,0.6543574333190918,0.8897178769111633,0.641055166721344,1.2510076761245728,0.6468457579612732,0.638252854347229
,,,,,,,,,,,,,6,,223,,,,0.010658067651093006,,,,,,,,
,,,,,,,,,,,,,,0.001,224,,,,,,,,,,,,
,,,,,,,,,,,,,7,,255,1.0,1.0,1.0,,1.0,1.0,0.658788800239563,0.8889495134353638,0.6426373720169067,1.2698211669921875,0.6503648161888123,0.6395135521888733
,,,,,,,,,,,,,7,,255,,,,0.006666591856628656,,,,,,,,
,,,,,,,,,,,,,,0.001,256,,,,,,,,,,,,
8.0,1.0,1.0,1.0,0.006666591856628656,1.0,1.0,0.658788800239563,0.8889495134353638,0.6426373720169067,1.2965764999389648,0.6503648161888123,0.6395135521888733,8,,287,1.0,1.0,1.0,,1.0,1.0,0.6499261260032654,0.8876718878746033,0.6365005373954773,1.2965764999389648,0.6503990888595581,0.6285976767539978
,,,,,,,,,,,,,8,,287,,,,0.005269393790513277,,,,,,,,
,,,,,,,,,,,,,,0.001,288,,,,,,,,,,,,
,,,,,,,,,,,,,9,,319,1.0,1.0,1.0,,1.0,1.0,0.6573116779327393,0.8865352272987366,0.6439341902732849,1.3242137432098389,0.6550430655479431,0.6377164125442505
,,,,,,,,,,,,,9,,319,,,,0.0040907603688538074,,,,,,,,
,,,,,,,,,,,,,,0.001,320,,,,,,,,,,,,
,,,,,,,,,,,,,10,,351,1.0,1.0,1.0,,1.0,1.0,0.6514032483100891,0.8862480521202087,0.6405587196350098,1.3476412296295166,0.6493483781814575,0.6366297602653503
,,,,,,,,,,,,,10,,351,,,,0.0029551449697464705,,,,,,,,
,,,,,,,,,,,,,,0.001,352,,,,,,,,,,,,
,,,,,,,,,,,,,11,,383,1.0,1.0,1.0,,1.0,1.0,0.6528803706169128,0.8863587379455566,0.6418800950050354,1.3618764877319336,0.6433422565460205,0.642071008682251
,,,,,,,,,,,,,11,,383,,,,0.002921175444498658,,,,,,,,
,,,,,,,,,,,,,,0.001,384,,,,,,,,,,,,
,,,,,,,,,,,,,12,,415,1.0,1.0,1.0,,1.0,1.0,0.658788800239563,0.8863863348960876,0.6470702886581421,1.370678186416626,0.649883508682251,0.6462811231613159
,,,,,,,,,,,,,12,,415,,,,0.00194908631965518,,,,,,,,
,,,,,,,,,,,,,,0.001,416,,,,,,,,,,,,
,,,,,,,,,,,,,13,,447,0.9992614388465881,1.0,0.9994930028915405,,0.9996782541275024,0.9993098378181458,0.6499261260032654,0.8856356739997864,0.6391130089759827,1.3985644578933716,0.6391302347183228,0.6410554647445679
,,,,,,,,,,,,,13,,447,,,,0.0027115389239042997,,,,,,,,
,,,,,,,,,,,,,,0.001,448,,,,,,,,,,,,
,,,,,,,,,,,,,14,,479,1.0,1.0,1.0,,1.0,1.0,0.6573116779327393,0.885128915309906,0.643297553062439,1.4046452045440674,0.6485767364501953,0.6402371525764465
,,,,,,,,,,,,,14,,479,,,,0.0016292559448629618,,,,,,,,
,,,,,,,,,,,,,,0.001,480,,,,,,,,,,,,
,,,,,,,,,,,,,15,,511,1.0,1.0,1.0,,1.0,1.0,0.6573116779327393,0.8820504546165466,0.645639181137085,1.42975652217865,0.6561133861541748,0.6389857530593872
,,,,,,,,,,,,,15,,511,,,,0.0024181343615055084,,,,,,,,
,,,,,,,,,,,,,,0.001,512,,,,,,,,,,,,
,,,,,,,,,,,,,16,,543,0.9955686926841736,0.999963641166687,0.9969164133071899,,0.9972944259643555,0.996543288230896,0.6336780190467834,0.8751668334007263,0.6222231388092041,1.5018301010131836,0.6227253675460815,0.6253959536552429
,,,,,,,,,,,,,16,,543,,,,0.014135707169771194,,,,,,,,
,,,,,,,,,,,,,,0.001,544,,,,,,,,,,,,
,,,,,,,,,,,,,17,,575,0.9985228776931763,0.9999993443489075,0.9989787936210632,,0.9989907145500183,0.9989703297615051,0.5997045636177063,0.853194534778595,0.5908867120742798,1.699609637260437,0.6238102912902832,0.5737634301185608
,,,,,,,,,,,,,17,,575,,,,0.008676302619278431,,,,,,,,
,,,,,,,,,,,,,,0.001,576,,,,,,,,,,,,
,,,,,,,,,,,,,18,,607,0.9911373853683472,0.9998656511306763,0.9938837289810181,,0.9938737154006958,0.9939072132110596,0.5819793343544006,0.8492700457572937,0.5763760209083557,1.7491612434387207,0.5936471223831177,0.5657343864440918
,,,,,,,,,,,,,18,,607,,,,0.02816612459719181,,,,,,,,
,,,,,,,,,,,,,,0.001,608,,,,,,,,,,,,
,,,,,,,,,,,,,19,,639,0.9881831407546997,0.999503493309021,0.9913744926452637,,0.9932166934013367,0.9896102547645569,0.5302806496620178,0.8314076066017151,0.526140570640564,1.9663190841674805,0.5333554744720459,0.5265708565711975
,,,,,,,,,,,,,19,,639,,,,0.044469550251960754,,,,,,,,
,,,,,,,,,,,,,,0.001,640,,,,,,,,,,,,
,,,,,,,,,,,,,20,,671,0.9652880430221558,0.9981768727302551,0.9734576940536499,,0.9717805981636047,0.9752618670463562,0.4815361797809601,0.7964299321174622,0.4748381972312927,2.3791863918304443,0.5095660090446472,0.4881507158279419
,,,,,,,,,,,,,20,,671,,,,0.12145337462425232,,,,,,,,
,,,,,,,,,,,,,,0.001,672,,,,,,,,,,,,
,,,,,,,,,,,,,21,,703,0.9586410522460938,0.9977244138717651,0.9654409289360046,,0.9653372764587402,0.9657853841781616,0.48005908727645874,0.7885671257972717,0.4654778242111206,2.3770546913146973,0.5218997001647949,0.4467197358608246
,,,,,,,,,,,,,21,,703,,,,0.1489916890859604,,,,,,,,
,,,,,,,,,,,,,,0.001,704,,,,,,,,,,,,
,,,,,,,,,,,,,22,,735,0.985228955745697,0.9996967315673828,0.9858845472335815,,0.987616777420044,0.9842458963394165,0.49926143884658813,0.8042941689491272,0.48546910285949707,2.3086564540863037,0.49586617946624756,0.4807603359222412
,,,,,,,,,,,,,22,,735,,,,0.05724521726369858,,,,,,,,
,,,,,,,,,,,,,,0.001,736,,,,,,,,,,,,
,,,,,,,,,,,,,23,,767,0.9903988242149353,0.9995434880256653,0.9925325512886047,,0.9932600259780884,0.9918539524078369,0.508124053478241,0.8077044486999512,0.4992581307888031,2.386749505996704,0.5209449529647827,0.4923172891139984
,,,,,,,,,,,,,23,,767,,,,0.034385502338409424,,,,,,,,
,,,,,,,,,,,,,,0.001,768,,,,,,,,,,,,
,,,,,,,,,,,,,24,,799,0.9977843165397644,0.9999884366989136,0.998393177986145,,0.9981276988983154,0.9986648559570312,0.522895097732544,0.8082776665687561,0.5109131336212158,2.4257655143737793,0.5446572303771973,0.49066951870918274
,,,,,,,,,,,,,24,,799,,,,0.012706347741186619,,,,,,,,
,,,,,,,,,,,,,,0.001,800,,,,,,,,,,,,
,,,,,,,,,,,,,25,,831,0.9977843165397644,0.999994695186615,0.9980539679527283,,0.9981352686882019,0.9979768395423889,0.5125554203987122,0.8079057931900024,0.5037426948547363,2.4525318145751953,0.5286217331886292,0.48826315999031067
,,,,,,,,,,,,,25,,831,,,,0.009561642073094845,,,,,,,,
