best_epoch,best_epoch/train/accuracy,best_epoch/train/auroc,best_epoch/train/f1,best_epoch/train/loss,best_epoch/train/precision,best_epoch/train/recall,best_epoch/val/accuracy,best_epoch/val/auroc,best_epoch/val/f1,best_epoch/val/loss,best_epoch/val/precision,best_epoch/val/recall,epoch,lr-Adam,step,train/accuracy,train/auroc,train/f1,train/loss,train/precision,train/recall,val/accuracy,val/auroc,val/f1,val/loss,val/precision,val/recall
,,,,,,,,,,,,,,0.001,0,,,,,,,,,,,,
0.0,,,,,,,,,,1.7722065448760986,,,0,,63,0.2518463730812073,0.44995564222335815,0.09657630324363708,,0.10863661766052246,0.125736266374588,0.33973410725593567,0.6630609631538391,0.22052264213562012,1.7722065448760986,0.31960368156433105,0.24867510795593262
,,,,,,,,,,,,,0,,63,,,,1.946958065032959,,,,,,,,
,,,,,,,,,,,,,,0.001,64,,,,,,,,,,,,
1.0,0.2518463730812073,0.44995564222335815,0.09657630324363708,1.946958065032959,0.10863661766052246,0.125736266374588,0.33973410725593567,0.6630609631538391,0.22052264213562012,1.87401282787323,0.31960368156433105,0.24867510795593262,1,,127,0.6905465126037598,0.9259281158447266,0.6366268992424011,,0.7076016664505005,0.6046316027641296,0.3914327919483185,0.7018870711326599,0.3106382489204407,1.87401282787323,0.36581945419311523,0.3187336027622223
,,,,,,,,,,,,,1,,127,,,,1.036645770072937,,,,,,,,
,,,,,,,,,,,,,,0.001,128,,,,,,,,,,,,
2.0,0.6905465126037598,0.9259281158447266,0.6366268992424011,1.036645770072937,0.7076016664505005,0.6046316027641296,0.3914327919483185,0.7018870711326599,0.3106382489204407,2.2258176803588867,0.36581945419311523,0.3187336027622223,2,,191,0.949039876461029,0.9975500106811523,0.939151406288147,,0.9431061744689941,0.9365826845169067,0.39734122157096863,0.6893163919448853,0.3639148473739624,2.2258176803588867,0.4011245369911194,0.35437852144241333
,,,,,,,,,,,,,2,,191,,,,0.2445809692144394,,,,,,,,
,,,,,,,,,,,,,,0.001,192,,,,,,,,,,,,
3.0,0.949039876461029,0.9975500106811523,0.939151406288147,0.2445809692144394,0.9431061744689941,0.9365826845169067,0.39734122157096863,0.6893163919448853,0.3639148473739624,2.417875051498413,0.4011245369911194,0.35437852144241333,3,,255,0.9985228776931763,0.9999985694885254,0.9986426830291748,,0.9988278746604919,0.99845951795578,0.4121122658252716,0.6846871972084045,0.3771684467792511,2.417875051498413,0.38262373208999634,0.37644535303115845
,,,,,,,,,,,,,3,,255,,,,0.04054524004459381,,,,,,,,
,,,,,,,,,,,,,,0.001,256,,,,,,,,,,,,
4.0,0.9985228776931763,0.9999985694885254,0.9986426830291748,0.04054524004459381,0.9988278746604919,0.99845951795578,0.4121122658252716,0.6846871972084045,0.3771684467792511,2.4736087322235107,0.38262373208999634,0.37644535303115845,4,,319,1.0,1.0,1.0,,1.0,1.0,0.4106351435184479,0.6912930607795715,0.3729720115661621,2.4736087322235107,0.37562960386276245,0.37278932332992554
,,,,,,,,,,,,,4,,319,,,,0.009801496751606464,,,,,,,,
,,,,,,,,,,,,,,0.001,320,,,,,,,,,,,,
,,,,,,,,,,,,,5,,383,1.0,1.0,1.0,,1.0,1.0,0.4121122658252716,0.6934179663658142,0.3720513582229614,2.5288469791412354,0.37430888414382935,0.3723785877227783
,,,,,,,,,,,,,5,,383,,,,0.005258143413811922,,,,,,,,
,,,,,,,,,,,,,,0.001,384,,,,,,,,,,,,
,,,,,,,,,,,,,6,,447,1.0,1.0,1.0,,1.0,1.0,0.4150664806365967,0.6946837306022644,0.37648245692253113,2.5777428150177,0.3789311647415161,0.37610024213790894
,,,,,,,,,,,,,6,,447,,,,0.0036938758566975594,,,,,,,,
,,,,,,,,,,,,,,0.001,448,,,,,,,,,,,,
7.0,1.0,1.0,1.0,0.0036938758566975594,1.0,1.0,0.4150664806365967,0.6946837306022644,0.37648245692253113,2.623095989227295,0.3789311647415161,0.37610024213790894,7,,511,1.0,1.0,1.0,,1.0,1.0,0.416543573141098,0.6958203911781311,0.37759870290756226,2.623095989227295,0.37990304827690125,0.3776363432407379
,,,,,,,,,,,,,7,,511,,,,0.0027768819127231836,,,,,,,,
,,,,,,,,,,,,,,0.001,512,,,,,,,,,,,,
8.0,1.0,1.0,1.0,0.0027768819127231836,1.0,1.0,0.416543573141098,0.6958203911781311,0.37759870290756226,2.6633288860321045,0.37990304827690125,0.3776363432407379,8,,575,1.0,1.0,1.0,,1.0,1.0,0.41802066564559937,0.6964468359947205,0.3801741600036621,2.6633288860321045,0.382774293422699,0.3795783519744873
,,,,,,,,,,,,,8,,575,,,,0.0021832070779055357,,,,,,,,
,,,,,,,,,,,,,,0.001,576,,,,,,,,,,,,
9.0,1.0,1.0,1.0,0.0021832070779055357,1.0,1.0,0.41802066564559937,0.6964468359947205,0.3801741600036621,2.698606252670288,0.382774293422699,0.3795783519744873,9,,639,1.0,1.0,1.0,,1.0,1.0,0.41802066564559937,0.6971791386604309,0.3820136785507202,2.698606252670288,0.38408729434013367,0.3817339539527893
,,,,,,,,,,,,,9,,639,,,,0.0017664778279140592,,,,,,,,
,,,,,,,,,,,,,,0.001,640,,,,,,,,,,,,
,,,,,,,,,,,,,10,,703,1.0,1.0,1.0,,1.0,1.0,0.41802066564559937,0.6977439522743225,0.3822628855705261,2.732497453689575,0.3847007751464844,0.3817339539527893
,,,,,,,,,,,,,10,,703,,,,0.0014624935574829578,,,,,,,,
,,,,,,,,,,,,,,0.001,704,,,,,,,,,,,,
,,,,,,,,,,,,,11,,767,1.0,1.0,1.0,,1.0,1.0,0.416543573141098,0.6982117891311646,0.3799571990966797,2.7637481689453125,0.3829623758792877,0.37881845235824585
,,,,,,,,,,,,,11,,767,,,,0.0012279360089451075,,,,,,,,
,,,,,,,,,,,,,,0.001,768,,,,,,,,,,,,
,,,,,,,,,,,,,12,,831,1.0,1.0,1.0,,1.0,1.0,0.416543573141098,0.6985896229743958,0.3801940083503723,2.7931160926818848,0.3835204839706421,0.37881845235824585
,,,,,,,,,,,,,12,,831,,,,0.0010507208062335849,,,,,,,,
,,,,,,,,,,,,,,0.001,832,,,,,,,,,,,,
,,,,,,,,,,,,,13,,895,1.0,1.0,1.0,,1.0,1.0,0.416543573141098,0.6990271806716919,0.3807090222835541,2.8199119567871094,0.3839770555496216,0.37933409214019775
,,,,,,,,,,,,,13,,895,,,,0.0009056578855961561,,,,,,,,
,,,,,,,,,,,,,,0.001,896,,,,,,,,,,,,
,,,,,,,,,,,,,14,,959,1.0,1.0,1.0,,1.0,1.0,0.41802066564559937,0.6992341876029968,0.3812226355075836,2.8464725017547607,0.38402387499809265,0.3800939917564392
,,,,,,,,,,,,,14,,959,,,,0.0007903798250481486,,,,,,,,
,,,,,,,,,,,,,,0.001,960,,,,,,,,,,,,
,,,,,,,,,,,,,15,,1023,1.0,1.0,1.0,,1.0,1.0,0.41802066564559937,0.6995687484741211,0.3812226355075836,2.8709235191345215,0.38402387499809265,0.3800939917564392
,,,,,,,,,,,,,15,,1023,,,,0.0006959405727684498,,,,,,,,
,,,,,,,,,,,,,,0.001,1024,,,,,,,,,,,,
,,,,,,,,,,,,,16,,1087,1.0,1.0,1.0,,1.0,1.0,0.42097488045692444,0.6998294591903687,0.3841497004032135,2.894242286682129,0.38728067278862,0.382784366607666
,,,,,,,,,,,,,16,,1087,,,,0.0006161416531540453,,,,,,,,
,,,,,,,,,,,,,,0.001,1088,,,,,,,,,,,,
17.0,1.0,1.0,1.0,0.0006161416531540453,1.0,1.0,0.42097488045692444,0.6998294591903687,0.3841497004032135,2.9166758060455322,0.38728067278862,0.382784366607666,17,,1151,1.0,1.0,1.0,,1.0,1.0,0.42097488045692444,0.7000278234481812,0.3842361271381378,2.9166758060455322,0.3875182569026947,0.382784366607666
,,,,,,,,,,,,,17,,1151,,,,0.0005504533764906228,,,,,,,,
,,,,,,,,,,,,,,0.001,1152,,,,,,,,,,,,
,,,,,,,,,,,,,18,,1215,1.0,1.0,1.0,,1.0,1.0,0.42097488045692444,0.7002817988395691,0.38453859090805054,2.938084840774536,0.38829898834228516,0.382784366607666
,,,,,,,,,,,,,18,,1215,,,,0.000493688159622252,,,,,,,,
,,,,,,,,,,,,,,0.001,1216,,,,,,,,,,,,
,,,,,,,,,,,,,19,,1279,1.0,1.0,1.0,,1.0,1.0,0.42097488045692444,0.7005910873413086,0.38484615087509155,2.9578750133514404,0.38908031582832336,0.382784366607666
,,,,,,,,,,,,,19,,1279,,,,0.0004449113621376455,,,,,,,,
,,,,,,,,,,,,,,0.001,1280,,,,,,,,,,,,
,,,,,,,,,,,,,20,,1343,1.0,1.0,1.0,,1.0,1.0,0.42097488045692444,0.7008350491523743,0.3849131464958191,2.9777884483337402,0.38913199305534363,0.382784366607666
,,,,,,,,,,,,,20,,1343,,,,0.00040323371649719775,,,,,,,,
