epoch,expected_coverage_all,observable_ceiling_all,entropy_bits_all,entropy_nats_all,normalized_entropy_bits_all,normalized_entropy_nats_all,expected_coverage_rank0,observable_ceiling_rank0,entropy_bits_rank0,entropy_nats_rank0,normalized_entropy_bits_rank0,normalized_entropy_nats_rank0,expected_coverage_rank1,observable_ceiling_rank1,entropy_bits_rank1,entropy_nats_rank1,normalized_entropy_bits_rank1,normalized_entropy_nats_rank1,expected_coverage_rank2,observable_ceiling_rank2,entropy_bits_rank2,entropy_nats_rank2,normalized_entropy_bits_rank2,normalized_entropy_nats_rank2,expected_coverage_rank1_2,observable_ceiling_rank1_2,entropy_bits_rank1_2,entropy_nats_rank1_2,normalized_entropy_bits_rank1_2,normalized_entropy_nats_rank1_2
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8301205201802163,1.0,828.3702845739099,574.1825272120452,0.08600189831539762,0.05961197334012097,1.0,1.0,0.0,0.0,0.0,0.0,0.7830828175655989,1.0,648.1967351910235,449.29573944581944,0.12281105251819317,0.08512613479458496,0.701463997123015,1.0,180.17354938288753,124.88678776622656,0.10946145162994382,0.07587289657729439,0.7636800765996233,1.0,828.3702845739099,574.1825272120452,0.11963753387838098,0.08292641929694472
2,0.8469062763601624,1.0,1223.3654754839984,847.9723301261104,0.1270105352454317,0.08803699440678056,1.0,1.0,0.0,0.0,0.0,0.0,0.8071847267249438,1.0,954.7257373941904,661.7654530827979,0.1808877865468341,0.1253818592426673,0.7224059940744687,1.0,268.6397380898116,186.20687704331505,0.16320761730851252,0.11312689978330197,0.7870307992346798,1.0,1223.3654754839984,847.9723301261104,0.1766847884870015,0.12246856298759537
3,0.8618424361907138,1.0,1453.6288510106294,1007.5787396586105,0.1509166165916351,0.10460742729013814,1.0,1.0,0.0,0.0,0.0,0.0,0.8286086459777212,1.0,1131.407046089844,784.2316040628315,0.21436283556078894,0.14858499508579603,0.7411117326356904,1.0,322.22180492077035,223.34713559576866,0.19576051331760047,0.13569084787106236,0.8078085420838859,1.0,1453.6288510106294,1007.5787396586105,0.2099406197300158,0.14551974865086806
4,0.8751343479466716,1.0,1584.723359239851,1098.4465284245882,0.1645269268313799,0.1140413754593634,1.0,1.0,0.0,0.0,0.0,0.0,0.8476521297579696,1.0,1229.978147590391,852.5558851526238,0.23303867896748598,0.16153010328772713,0.7578287354555903,1.0,354.745211649503,245.89064327199407,0.21551956965340402,0.14938678206074973,0.8262989658322331,1.0,1584.723359239851,1098.4465284245882,0.2288739686943748,0.15864334610407108
5,0.8869645451710271,1.0,1649.9975556167678,1143.691153606564,0.17130373293363454,0.11873869950234262,1.0,1.0,0.0,0.0,0.0,0.0,0.8645796708959751,1.0,1276.7643026444941,884.9855766176158,0.24190305089891895,0.1676744176994346,0.7727770328664356,1.0,373.23325297223613,258.7055769889223,0.22675167252262218,0.1571722824963076,0.8427559935134619,1.0,1649.9975556167678,1143.691153606564,0.23830120676152047,0.1651778095907805
6,0.8974952816260918,1.0,1669.8011080568638,1157.4179301454876,0.17335974959062123,0.12016382165131724,1.0,1.0,0.0,0.0,0.0,0.0,0.8796263741297539,1.0,1287.831678397651,892.6568969171141,0.24399993906738368,0.16912786982135544,0.7861522174760701,1.0,381.9694296591807,264.76103322835144,0.23205919177349982,0.16085117450082104,0.8574053368894339,1.0,1669.8011080568638,1157.4179301454876,0.24116133854085264,0.16716030186965447
7,0.9068707845843572,1.0,1657.7003413820487,1149.030317842226,0.17210344075810305,0.11929301472614472,1.0,1.0,0.0,0.0,0.0,0.0,0.8930012214486929,1.0,1273.8907666423936,882.9937932395223,0.2413586143695327,0.1672970430540967,0.7981281593621502,1.0,383.8095747396685,266.0365246027128,0.23317714139712545,0.1616260781304452,0.8704476310104654,1.0,1657.7003413820487,1149.030317842226,0.23941368304189034,0.1659489193879587
8,0.9152192577530753,1.0,1623.2059719998579,1125.1206429597669,0.16852221470098191,0.11681069798170338,1.0,1.0,0.0,0.0,0.0,0.0,0.9048899746210745,1.0,1242.4490633434477,861.2000652458556,0.2354014898339234,0.16316787897799462,0.8088594195792834,1.0,380.75690865639467,263.92057771390057,0.23132254474872094,0.1603405696925277,0.882061220490699,1.0,1623.2059719998579,1125.1206429597669,0.23443182726745493,0.16249576010395247
9,0.9226546616525222,1.0,1573.193106995314,1090.4543665901424,0.1633298491481846,0.11321162443834534,1.0,1.0,0.0,0.0,0.0,0.0,0.9154577552187042,1.0,1198.9320829632322,831.0363929888268,0.22715651439242748,0.15745289749693575,0.8184833954998749,1.0,374.2610240321252,259.4179736013455,0.22737607778379415,0.15760508724261574,0.892404636198311,1.0,1573.193106995314,1090.4543665901424,0.22720870984912103,0.15748907663058093
