epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,1317280,0.0,0,0,2708,0.0,0,0,5278,0.0,0,0,1309294,0.0,0,0,1314572,0.0,0
1,219486,1317280,0.16662061217053323,219486,2708,2708,1.0,2708,4291,5278,0.8129973474801061,4291,212487,1309294,0.1622912806443778,212487,216778,1314572,0.16490386224565867,216778
2,241483,1317280,0.18331941576582048,21997,2708,2708,1.0,0,4528,5278,0.8579007199696855,237,234247,1309294,0.17891092451351645,21760,238775,1314572,0.18163706514363612,21997
3,254835,1317280,0.19345545366209158,13352,2708,2708,1.0,0,4690,5278,0.8885941644562334,162,247437,1309294,0.18898505606838495,13190,252127,1314572,0.19179398313671675,13352
4,599590,1317280,0.45517278027450503,344755,2708,2708,1.0,0,4842,5278,0.9173929518757105,152,592040,1309294,0.4521826266675017,344603,596882,1314572,0.4540504437946343,344755
5,617895,1317280,0.4690688388193854,18305,2708,2708,1.0,0,4948,5278,0.9374763167866617,106,610239,1309294,0.4660824841479454,18199,615187,1314572,0.4679751280264603,18305
6,619632,1317280,0.47038746507955786,1737,2708,2708,1.0,0,5004,5278,0.9480863963622584,56,611920,1309294,0.46736638218765225,1681,616924,1314572,0.4692964706383523,1737
7,622176,1317280,0.472318717356978,2544,2708,2708,1.0,0,5046,5278,0.9560439560439561,42,614422,1309294,0.46927733572444386,2502,619468,1314572,0.47123170126854974,2544
8,678000,1317280,0.5146969512935746,55824,2708,2708,1.0,0,5077,5278,0.9619173929518757,31,670215,1309294,0.5118903775622587,55793,675292,1314572,0.5136972337764687,55824
9,710495,1317280,0.5393652070934046,32495,2708,2708,1.0,0,5130,5278,0.9719590754073513,53,702657,1309294,0.5366686168270839,32442,707787,1314572,0.5384163058394671,32495
10,725100,1317280,0.5504524474675088,14605,2708,2708,1.0,0,5192,5278,0.9837059492231907,62,717200,1309294,0.5477761297309848,14543,722392,1314572,0.5495263857742292,14605
11,732697,1317280,0.5562196343981538,7597,2708,2708,1.0,0,5210,5278,0.9871163319439181,18,724779,1309294,0.5535647455804426,7579,729989,1314572,0.5553054530295792,7597
12,734005,1317280,0.5572125895785255,1308,2708,2708,1.0,0,5226,5278,0.9901477832512315,16,726071,1309294,0.5545515369351727,1292,731297,1314572,0.5563004536837846,1308
13,754824,1317280,0.5730171261994412,20819,2708,2708,1.0,0,5244,5278,0.9935581659719591,18,746872,1309294,0.5704387249922477,20801,752116,1314572,0.5721375474298859,20819
14,755566,1317280,0.5735804081136888,742,2708,2708,1.0,0,5249,5278,0.9945054945054945,5,747609,1309294,0.5710016237758669,737,752858,1314572,0.5727019896970269,742
15,774207,1317280,0.5877315377140775,18641,2708,2708,1.0,0,5267,5278,0.9979158772262221,18,766232,1309294,0.5852253199052314,18623,771499,1314572,0.5868822704271809,18641
16,781861,1317280,0.5935419956273533,7654,2708,2708,1.0,0,5273,5278,0.9990526714664646,6,773880,1309294,0.5910666359121787,7648,779153,1314572,0.592704697802783,7654
17,782901,1317280,0.5943315012753553,1040,2708,2708,1.0,0,5274,5278,0.9992421371731717,1,774919,1309294,0.5918601933561141,1039,780193,1314572,0.5934958298214171,1040
18,792795,1317280,0.6018424328920199,9894,2708,2708,1.0,0,5276,5278,0.9996210685865858,2,784811,1309294,0.5994154101370662,9892,790087,1314572,0.6010222338525391,9894
19,795781,1317280,0.6041092250698409,2986,2708,2708,1.0,0,5278,5278,1.0,2,787795,1309294,0.6016945010058856,2984,793073,1314572,0.6032936955906562,2986
20,798396,1317280,0.6060943762905381,2615,2708,2708,1.0,0,5278,5278,1.0,0,790410,1309294,0.6036917605976961,2615,795688,1314572,0.6052829361952027,2615
