epoch,expected_coverage_all,observable_ceiling_all,entropy_bits_all,entropy_nats_all,normalized_entropy_bits_all,normalized_entropy_nats_all,expected_coverage_rank0,observable_ceiling_rank0,entropy_bits_rank0,entropy_nats_rank0,normalized_entropy_bits_rank0,normalized_entropy_nats_rank0,expected_coverage_rank1,observable_ceiling_rank1,entropy_bits_rank1,entropy_nats_rank1,normalized_entropy_bits_rank1,normalized_entropy_nats_rank1,expected_coverage_rank2,observable_ceiling_rank2,entropy_bits_rank2,entropy_nats_rank2,normalized_entropy_bits_rank2,normalized_entropy_nats_rank2,expected_coverage_rank1_2,observable_ceiling_rank1_2,entropy_bits_rank1_2,entropy_nats_rank1_2,normalized_entropy_bits_rank1_2,normalized_entropy_nats_rank1_2
0,0.0,0.871533766549253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8707501905607145,0.0,0.0,0.0,0.0,0.0,0.8712691278986621,0.0,0.0,0.0,0.0
1,0.09906119501241432,0.871533766549253,71028.52251161177,49233.220118262296,0.06186862509220974,0.04288406304778546,1.0,1.0,0.0,0.0,0.0,0.0,0.7675887331059984,1.0,355.73971081055106,246.57997756154376,0.06740047571249547,0.0467184497085153,0.09450283712640598,0.8707501905607145,70672.78280078534,48986.64014068975,0.06198997147607453,0.042968173951632486,0.09720527362969614,0.8712691278986621,71028.52251161177,49233.220118262296,0.06201490423995174,0.04298545602661754
2,0.10746315780680375,0.871533766549253,116411.98486147934,80690.63909012145,0.10139939833969425,0.07028470706963387,1.0,1.0,0.0,0.0,0.0,0.0,0.7786559362914265,1.0,574.8447939311177,398.452048172917,0.10891337512904845,0.0754929988959676,0.10291143355425614,0.8707501905607145,115837.14006755262,80292.18704195158,0.10160546569814487,0.07042754207814936,0.10562454435035869,0.8712691278986621,116411.98486147934,80690.63909012145,0.10163914211205989,0.07045088478950592
3,0.11549158802157991,0.871533766549253,151592.4239554048,105075.86125893675,0.13204293870793954,0.09152519067825796,1.0,1.0,0.0,0.0,0.0,0.0,0.7891961298013296,1.0,739.440243854343,512.5409202201962,0.1400985683695231,0.09710892766581966,0.11094634352260109,0.8707501905607145,150852.98371152775,104563.32033870081,0.13231928596498432,0.09171674000033403,0.11366951301952784,0.8712691278986621,151592.4239554048,105075.86125893675,0.13235513456667664,0.09174158835752406
4,0.12316423255695266,0.871533766549253,180081.3257921046,124822.86324429425,0.15685788803671655,0.10872560284123765,1.0,1.0,0.0,0.0,0.0,0.0,0.7992344093345828,1.0,868.2784166691855,601.8447364552993,0.16450898383273693,0.11402893832044322,0.11862532101284674,0.8707501905607145,179213.04737546542,124221.01850785976,0.1571950509754378,0.10895930638160159,0.12135796309569775,0.8712691278986621,180081.3257921046,124822.86324429425,0.15722875514657106,0.10898266833279573
5,0.1304979932767292,0.871533766549253,203629.46997182007,141145.19298988313,0.17736924393087788,0.1229429913487372,1.0,1.0,0.0,0.0,0.0,0.0,0.8087946755567516,1.0,970.7351474708537,672.862330539865,0.18392102074097266,0.12748433697231243,0.12596527463353258,0.8707501905607145,202658.7348243903,140472.33065937174,0.17776021678039405,0.12321399307705483,0.12870683126035712,0.8712691278986621,203629.46997182007,141145.19298988313,0.17778860708626046,0.12323367173752135
6,0.137508967256647,0.871533766549253,223312.04707876095,154788.1158177129,0.194513539501418,0.13482651148614344,1.0,1.0,0.0,0.0,0.0,0.0,0.817899691006441,1.0,1052.581496160716,729.5938963733691,0.199428097036892,0.13823302318555686,0.13298230788404344,0.8707501905607145,222259.46558261852,154058.52192135222,0.19495281472913767,0.13513099387172714,0.13573224774896095,0.8712691278986621,223312.04707876095,154788.1158177129,0.19497343778976917,0.1351452886880584
7,0.14421248510941387,0.871533766549253,239865.42095804916,166262.04025089619,0.20893217649870927,0.14482074906833317,1.0,1.0,0.0,0.0,0.0,0.0,0.8265711342918397,1.0,1117.7772761198407,774.7841674364431,0.21178046156116725,0.14679502982880696,0.1396917574953999,0.8707501905607145,238747.64368191952,165487.25608345296,0.20941526617878892,0.145155601318038,0.14244957475508924,0.8712691278986621,239865.42095804916,166262.04025089619,0.20942616550636153,0.14516315615621497
8,0.15062314748020128,0.871533766549253,253829.02417182364,175940.87244898177,0.2210950218124092,0.15325139100511107,1.0,1.0,0.0,0.0,0.0,0.0,0.8348296517065339,1.0,1169.2276925709004,810.4468785381301,0.22152855107444117,0.15355189059077873,0.14610822994000733,0.8707501905607145,252659.79647923657,175130.42557043242,0.22161818109028283,0.15361401738355293,0.14887344300102467,0.8712691278986621,253829.02417182364,175940.87244898177,0.2216177680559618,0.15361373108997786
9,0.15675485980529555,0.871533766549253,265616.38801714714,184111.25046460197,0.23136227739910067,0.1603681102671146,1.0,1.0,0.0,0.0,0.0,0.0,0.8426949063871725,1.0,1209.1625655461226,838.1276231469249,0.22909484000494934,0.1587964424302624,0.15224563620419543,0.8707501905607145,264407.2254516512,183273.12284148985,0.23192232871341992,0.16075630825660386,0.15501778656801773,0.8712691278986621,265616.38801714714,184111.25046460197,0.23190929903902152,0.160747276774531
10,0.16262086541709114,0.871533766549253,275554.9792071896,191000.1569267178,0.24001917959189165,0.16636861761443086,1.0,1.0,0.0,0.0,0.0,0.0,0.8501856251306257,1.0,1239.3492763452143,859.0514566276938,0.23481418649966168,0.16276079132771767,0.1581172249069232,0.8707501905607145,274315.62993084645,190141.10547009157,0.24061339317553554,0.16678049508458406,0.16089587606967337,0.8712691278986621,275554.9792071896,191000.1569267178,0.24058666918746788,0.16676197142760163
11,0.16823377708293005,0.871533766549253,283910.43938523653,196791.72059141195,0.2472971126665092,0.17141329640540598,1.0,1.0,0.0,0.0,0.0,0.0,0.8573196429815532,1.0,1261.2224998965903,874.2128198620875,0.2389584122577852,0.16563334972756488,0.1637356138500282,0.8707501905607145,282649.21688540495,195917.50777159492,0.24792312115190054,0.17184721242206158,0.16652035025529896,0.8712691278986621,283910.43938523653,196791.72059141195,0.24788180985067965,0.17181857761009509
