epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,9616,0.0,0,0,2708,0.0,0,0,5278,0.0,0,0,1630,0.0,0,0,6908,0.0,0
1,8831,9616,0.918365224625624,8831,2708,2708,1.0,2708,4660,5278,0.8829101932550208,4660,1463,1630,0.8975460122699387,1463,6123,6908,0.8863636363636364,6123
2,9214,9616,0.9581946755407654,383,2708,2708,1.0,0,4966,5278,0.9408866995073891,306,1540,1630,0.9447852760736196,77,6506,6908,0.9418066010422699,383
3,9436,9616,0.9812811980033278,222,2708,2708,1.0,0,5144,5278,0.9746115953012505,178,1584,1630,0.9717791411042945,44,6728,6908,0.9739432541980313,222
4,9492,9616,0.9871048252911814,56,2708,2708,1.0,0,5188,5278,0.9829480863963622,44,1596,1630,0.9791411042944785,12,6784,6908,0.9820497973364215,56
5,9589,9616,0.9971921797004991,97,2708,2708,1.0,0,5260,5278,0.9965896172792724,72,1621,1630,0.994478527607362,25,6881,6908,0.9960914881297047,97
6,9604,9616,0.9987520798668885,15,2708,2708,1.0,0,5273,5278,0.9990526714664646,13,1623,1630,0.9957055214723927,2,6896,6908,0.998262883613202,15
7,9606,9616,0.9989600665557404,2,2708,2708,1.0,0,5275,5278,0.9994316028798788,2,1623,1630,0.9957055214723927,0,6898,6908,0.9985524030110018,2
8,9607,9616,0.9990640599001663,1,2708,2708,1.0,0,5275,5278,0.9994316028798788,0,1624,1630,0.996319018404908,1,6899,6908,0.9986971627099016,1
9,9609,9616,0.9992720465890182,2,2708,2708,1.0,0,5276,5278,0.9996210685865858,1,1625,1630,0.9969325153374233,1,6901,6908,0.9989866821077013,2
10,9611,9616,0.9994800332778702,2,2708,2708,1.0,0,5277,5278,0.9998105342932929,1,1626,1630,0.9975460122699387,1,6903,6908,0.9992762015055009,2
11,9614,9616,0.9997920133111481,3,2708,2708,1.0,0,5277,5278,0.9998105342932929,0,1629,1630,0.9993865030674847,3,6906,6908,0.9997104806022004,3
12,9615,9616,0.999896006655574,1,2708,2708,1.0,0,5278,5278,1.0,1,1629,1630,0.9993865030674847,0,6907,6908,0.9998552403011002,1
13,9616,9616,1.0,1,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,1,6908,6908,1.0,1
14,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
15,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
16,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
17,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
18,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
19,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
20,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
21,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
22,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
23,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
24,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
25,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
26,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
27,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
28,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
29,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
30,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
31,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
