epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,5298,0.0,0,0,2708,0.0,0,0,2590,0.0,0,0,0,0.0,0,0,2590,0.0,0
1,4150,5298,0.7833144582861458,4150,2708,2708,1.0,2708,1442,2590,0.5567567567567567,1442,0,0,0.0,0,1442,2590,0.5567567567567567,1442
2,4158,5298,0.7848244620611552,8,2708,2708,1.0,0,1450,2590,0.5598455598455598,8,0,0,0.0,0,1450,2590,0.5598455598455598,8
3,4165,5298,0.7861457153642885,7,2708,2708,1.0,0,1457,2590,0.5625482625482625,7,0,0,0.0,0,1457,2590,0.5625482625482625,7
4,4170,5298,0.7870894677236693,5,2708,2708,1.0,0,1462,2590,0.5644787644787644,5,0,0,0.0,0,1462,2590,0.5644787644787644,5
5,4192,5298,0.7912419781049452,22,2708,2708,1.0,0,1484,2590,0.572972972972973,22,0,0,0.0,0,1484,2590,0.572972972972973,22
6,4200,5298,0.7927519818799547,8,2708,2708,1.0,0,1492,2590,0.5760617760617761,8,0,0,0.0,0,1492,2590,0.5760617760617761,8
7,4206,5298,0.7938844847112118,6,2708,2708,1.0,0,1498,2590,0.5783783783783784,6,0,0,0.0,0,1498,2590,0.5783783783783784,6
8,4213,5298,0.795205738014345,7,2708,2708,1.0,0,1505,2590,0.581081081081081,7,0,0,0.0,0,1505,2590,0.581081081081081,7
9,4223,5298,0.7970932427331069,10,2708,2708,1.0,0,1515,2590,0.584942084942085,10,0,0,0.0,0,1515,2590,0.584942084942085,10
10,4226,5298,0.7976594941487354,3,2708,2708,1.0,0,1518,2590,0.5861003861003861,3,0,0,0.0,0,1518,2590,0.5861003861003861,3
11,4228,5298,0.7980369950924877,2,2708,2708,1.0,0,1520,2590,0.5868725868725869,2,0,0,0.0,0,1520,2590,0.5868725868725869,2
12,4235,5298,0.799358248395621,7,2708,2708,1.0,0,1527,2590,0.5895752895752896,7,0,0,0.0,0,1527,2590,0.5895752895752896,7
