epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,1317280,0.0,0,0,2708,0.0,0,0,5278,0.0,0,0,1309294,0.0,0,0,1314572,0.0,0
1,119054,1317280,0.09037865905502247,119054,2708,2708,1.0,2708,4002,5278,0.7582417582417582,4002,112344,1309294,0.08580502163761539,112344,116346,1314572,0.08850485176924505,116346
2,119789,1317280,0.09093662698894692,735,2708,2708,1.0,0,4024,5278,0.7624100037893141,22,113057,1309294,0.0863495899316731,713,117081,1314572,0.08906396910933749,735
3,119900,1317280,0.09102089153407021,111,2708,2708,1.0,0,4035,5278,0.7644941265630921,11,113157,1309294,0.08642596697151289,100,117192,1314572,0.0891484072382494,111
4,121422,1317280,0.0921763026843192,1522,2708,2708,1.0,0,4062,5278,0.7696097006441834,27,114652,1309294,0.08756780371711778,1495,118714,1314572,0.090306198519366,1522
5,121572,1317280,0.09229017369124257,150,2708,2708,1.0,0,4080,5278,0.7730200833649109,18,114784,1309294,0.0876686214097063,132,118864,1314572,0.0904203040989767,150
6,121644,1317280,0.09234483177456577,72,2708,2708,1.0,0,4092,5278,0.775293671845396,12,114844,1309294,0.08771444763361018,60,118936,1314572,0.09047507477718984,72
7,136372,1317280,0.10352544637434714,14728,2708,2708,1.0,0,4121,5278,0.7807881773399015,29,129543,1309294,0.09894110871966114,14699,133664,1314572,0.10167872128723265,14728
8,136464,1317280,0.10359528725859346,92,2708,2708,1.0,0,4135,5278,0.7834406972338007,14,129621,1309294,0.09900068281073617,78,133756,1314572,0.10174870604272722,92
9,136647,1317280,0.10373420988703996,183,2708,2708,1.0,0,4148,5278,0.7859037514209928,13,129791,1309294,0.09913052377846382,170,133939,1314572,0.10188791484985227,183
10,136664,1317280,0.10374711526782461,17,2708,2708,1.0,0,4154,5278,0.7870405456612353,6,129802,1309294,0.09913892525284619,11,133956,1314572,0.10190084681554148,17
11,136665,1317280,0.10374787440787077,1,2708,2708,1.0,0,4155,5278,0.7872300113679424,1,129802,1309294,0.09913892525284619,0,133957,1314572,0.10190160751940555,1
12,140253,1317280,0.10647166889347746,3588,2708,2708,1.0,0,4169,5278,0.7898825312618416,14,133376,1309294,0.10186864065672034,3574,137545,1314572,0.10463101298369355,3588
13,140506,1317280,0.10666373132515486,253,2708,2708,1.0,0,4181,5278,0.7921561197423267,12,133617,1309294,0.10205270932273423,241,137798,1314572,0.1048234710613036,253
14,140918,1317280,0.10697649702417102,412,2708,2708,1.0,0,4193,5278,0.7944297082228117,12,134017,1309294,0.10235821748209341,400,138210,1314572,0.105136881053301,412
15,141218,1317280,0.10720423903801773,300,2708,2708,1.0,0,4205,5278,0.7967032967032966,12,134305,1309294,0.102578183356832,288,138510,1314572,0.1053650922125224,300
16,141269,1317280,0.10724295518037168,51,2708,2708,1.0,0,4215,5278,0.7985979537703676,10,134346,1309294,0.10260949794316632,41,138561,1314572,0.10540388810959005,51
17,141437,1317280,0.10737049070812583,168,2708,2708,1.0,0,4225,5278,0.8004926108374384,10,134504,1309294,0.10273017366611319,158,138729,1314572,0.10553168635875403,168
18,144517,1317280,0.10970864205028544,3080,2708,2708,1.0,0,4243,5278,0.803902993558166,18,137566,1309294,0.1050688386260076,3062,141809,1314572,0.10787465426009378,3080
19,145037,1317280,0.11010339487428641,520,2708,2708,1.0,0,4258,5278,0.8067449791587723,15,138071,1309294,0.10545454267719855,505,142329,1314572,0.10827022026941088,520
20,155011,1317280,0.11767505769464351,9974,2708,2708,1.0,0,4294,5278,0.8135657446002273,36,148009,1309294,0.11304489289647704,9938,152303,1314572,0.1158574806096585,9974
21,173241,1317280,0.1315141807360622,18230,2708,2708,1.0,0,4336,5278,0.821523304281925,42,166197,1309294,0.12693634890253833,18188,170533,1314572,0.12972511205167916,18230
22,174133,1317280,0.1321913336572331,892,2708,2708,1.0,0,4360,5278,0.8260704812428951,24,167065,1309294,0.1275993016083477,868,171425,1314572,0.1304036598984308,892
23,174157,1317280,0.13220955301834084,24,2708,2708,1.0,0,4366,5278,0.8272072754831375,6,167083,1309294,0.12761304947551888,18,171449,1314572,0.13042191679116855,24
24,174192,1317280,0.13223612291995626,35,2708,2708,1.0,0,4372,5278,0.82834406972338,6,167112,1309294,0.12763519881707241,29,171484,1314572,0.13044854142641102,35
25,174315,1317280,0.13232949714563344,123,2708,2708,1.0,0,4376,5278,0.8291019325502084,4,167231,1309294,0.12772608749448175,119,171607,1314572,0.1305421080016918,123
26,174559,1317280,0.13251472731689543,244,2708,2708,1.0,0,4391,5278,0.8319439181508147,15,167460,1309294,0.12790099091571488,229,171851,1314572,0.1307277197445252,244
27,174564,1317280,0.1325185230171262,5,2708,2708,1.0,0,4396,5278,0.8328912466843501,5,167460,1309294,0.12790099091571488,0,171856,1314572,0.13073152326384557,5
28,174569,1317280,0.13252231871735698,5,2708,2708,1.0,0,4401,5278,0.8338385752178855,5,167460,1309294,0.12790099091571488,0,171861,1314572,0.13073532678316593,5
