epoch,expected_coverage_all,observable_ceiling_all,entropy_bits_all,entropy_nats_all,normalized_entropy_bits_all,normalized_entropy_nats_all,expected_coverage_rank0,observable_ceiling_rank0,entropy_bits_rank0,entropy_nats_rank0,normalized_entropy_bits_rank0,normalized_entropy_nats_rank0,expected_coverage_rank1,observable_ceiling_rank1,entropy_bits_rank1,entropy_nats_rank1,normalized_entropy_bits_rank1,normalized_entropy_nats_rank1,expected_coverage_rank2,observable_ceiling_rank2,entropy_bits_rank2,entropy_nats_rank2,normalized_entropy_bits_rank2,normalized_entropy_nats_rank2,expected_coverage_rank1_2,observable_ceiling_rank1_2,entropy_bits_rank1_2,entropy_nats_rank1_2,normalized_entropy_bits_rank1_2,normalized_entropy_nats_rank1_2
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8521595570624247,1.0,1329.5161953980585,921.5504023489495,0.1380311664657453,0.0956759138651318,1.0,1.0,0.0,0.0,0.0,0.0,0.8140709864847983,1.0,1019.9135581069236,706.950207216676,0.19323864306686692,0.13394282061702842,0.7310657271922166,1.0,309.6026372911358,214.60019513227417,0.1880939473214677,0.1303767892662662,0.794338655925076,1.0,1329.5161953980587,921.5504023489497,0.1920156261406786,0.1330950898828639
2,0.8834772782176029,1.0,1664.3179222880876,1153.617275389374,0.17279048196512536,0.11976923540172073,1.0,1.0,0.0,0.0,0.0,0.0,0.8583397992265125,1.0,1263.8124601895706,876.008043536929,0.239449120915038,0.16597348304981602,0.7723789085506305,1.0,400.5054620985577,277.6092318524733,0.24332045084967052,0.16865688447902386,0.8379048445684456,1.0,1664.317922288087,1153.6172753893736,0.24036942840671388,0.16661139159291935
3,0.9074824491179715,1.0,1699.8595529020797,1178.2528564419656,0.1764804353096013,0.12232691615884195,1.0,1.0,0.0,0.0,0.0,0.0,0.8920684184582739,1.0,1275.592948667064,884.1736559107225,0.241681119489781,0.16752058656891294,0.8046985645695721,1.0,424.2666042349847,294.0792005312218,0.25775613866037955,0.17866294078446038,0.8712985196279932,1.0,1699.8595529020795,1178.2528564419656,0.24550253508117845,0.1701693900118379
4,0.9259089101880196,1.0,1604.972598205813,1112.4822313223292,0.16662921493000551,0.11549857052765046,1.0,1.0,0.0,0.0,0.0,0.0,0.9177664140634453,1.0,1187.405101718948,823.0464984389838,0.22497254674477982,0.15593908647953464,0.8301236266731598,1.0,417.56749648689396,289.4357328833654,0.2536862068571652,0.17584187902999113,0.8969316324279152,1.0,1604.9725982058126,1112.482231322329,0.23179846883388397,0.16067045513031902
5,0.9400780668301236,1.0,1455.448167552378,1008.8397937900696,0.15110549912296284,0.10473835068418497,1.0,1.0,0.0,0.0,0.0,0.0,0.9373458392864432,1.0,1058.4732631547213,733.67775805378,0.2005443848341647,0.1390067749249299,0.8502555285259727,1.0,396.9749043976576,275.1620357362902,0.24117551907512613,0.16717013106700498,0.9166423945274046,1.0,1455.448167552378,1008.8397937900696,0.2102033748631395,0.14570187663057044
6,0.9509970676468773,1.0,1289.357363879157,893.7144215070412,0.13386185256220484,0.09278596568802337,1.0,1.0,0.0,0.0,0.0,0.0,0.9522634965991642,1.0,918.4376870118967,636.6124932722937,0.17401244543613048,0.12061623593639517,0.8663165373780721,1.0,370.919676867249,257.1019282347396,0.22534609773222905,0.15619801229328045,0.9318318537802716,1.0,1289.3573638791568,893.7144215070409,0.18621567935863037,0.12907487312348945
7,0.9594336080027093,1.0,1126.1977121775612,780.6207689489373,0.11692251995198934,0.08104451504868536,1.0,1.0,0.0,0.0,0.0,0.0,0.9636293307422295,1.0,782.3754858290143,542.3013621415987,0.14823332433289396,0.10274751082637339,0.8792399177549534,1.0,343.82222634856066,238.31940680734814,0.20888349109876103,0.14478700292062463,0.9435679538246837,1.0,1126.1977121775612,780.6207689489373,0.16265131602795513,0.11274130111914173
8,0.9659729242603441,1.0,975.5321069480233,676.1873294767254,0.10128032671802567,0.07020217291078959,1.0,1.0,0.0,0.0,0.0,0.0,0.9722890138988397,1.0,657.5833365299076,455.8020356989071,0.1245894915744425,0.08635885481222189,0.8897386337289318,1.0,317.94877041814345,220.38529377783746,0.19316450207663635,0.1338914299986862,0.952664818959524,1.0,975.5321069480229,676.1873294767252,0.14089140770479822,0.09765848201570265
9,0.9710612189520637,1.0,841.4283325275172,583.2336763347047,0.08735759266274058,0.060551669054682795,1.0,1.0,0.0,0.0,0.0,0.0,0.9788868677324349,1.0,547.0639768257505,379.1958531226802,0.10364986298327974,0.07184461029228499,0.8983576993039949,1.0,294.3643557017698,204.03782321202658,0.1788361820788395,0.1239597953900526,0.959743163048254,1.0,841.4283325275176,583.2336763347049,0.1215234449057651,0.08423363320836293
