epoch,expected_coverage_all,observable_ceiling_all,entropy_bits_all,entropy_nats_all,normalized_entropy_bits_all,normalized_entropy_nats_all,expected_coverage_rank0,observable_ceiling_rank0,entropy_bits_rank0,entropy_nats_rank0,normalized_entropy_bits_rank0,normalized_entropy_nats_rank0,expected_coverage_rank1,observable_ceiling_rank1,entropy_bits_rank1,entropy_nats_rank1,normalized_entropy_bits_rank1,normalized_entropy_nats_rank1,expected_coverage_rank2,observable_ceiling_rank2,entropy_bits_rank2,entropy_nats_rank2,normalized_entropy_bits_rank2,normalized_entropy_nats_rank2,expected_coverage_rank1_2,observable_ceiling_rank1_2,entropy_bits_rank1_2,entropy_nats_rank1_2,normalized_entropy_bits_rank1_2,normalized_entropy_nats_rank1_2
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.1136521919047089,1.0,159687.14850545998,110686.69675821686,0.12122490928690938,0.08402670408585636,1.0,1.0,0.0,0.0,0.0,0.0,0.7830828175655977,1.0,648.1967351910235,449.29573944581944,0.12281105251819317,0.08512613479458496,0.10912037192649719,1.0,159038.95177029006,110237.40101878568,0.12146924355438127,0.08419606369446868,0.11182632777226097,1.0,159687.14850545998,110686.69675821686,0.12147463091063858,0.0841997979252691
2,0.1348637957945212,1.0,247582.43117388504,171611.06412435512,0.18794973822868719,0.13027683114019428,1.0,1.0,0.0,0.0,0.0,0.0,0.8071847267249432,1.0,954.7257373941904,661.7654530827979,0.1808877865468341,0.1253818592426673,0.13036419622844336,1.0,246627.70543645896,170949.2986712502,0.18836694083716793,0.13056601395198497,0.13308162727052875,1.0,247582.43117388504,171611.06412435512,0.1883369120701529,0.1305451995967928
3,0.1541390454081561,1.0,308080.31625331286,213545.0025970001,0.23387610550020715,0.1621105631278089,1.0,1.0,0.0,0.0,0.0,0.0,0.8286086459777207,1.0,1131.407046089844,784.2316040628315,0.21436283556078894,0.14858499508579603,0.1496706509781789,1.0,306948.9092071726,212760.7709929023,0.2344384906729677,0.1625003788246966,0.1523965836297039,1.0,308080.31625331286,213545.0025970001,0.234357887018218,0.162444508628664
4,0.1716888034000687,1.0,351824.8061338028,243866.37242269475,0.26708429956714047,0.18512872921679124,1.0,1.0,0.0,0.0,0.0,0.0,0.8476521297579706,1.0,1229.978147590391,852.5558851526238,0.23303867896748598,0.16153010328772713,0.1672506854853883,1.0,350594.82798622857,243013.81653755333,0.2677739514472903,0.18560675947308497,0.16998249387847714,1.0,351824.80613380286,243866.3724226948,0.2676344895021367,0.18551009181900635
5,0.1877005491314314,1.0,384189.32197950874,266299.7453313335,0.29165349962005704,0.2021588009620836,1.0,1.0,0.0,0.0,0.0,0.0,0.8645796708959761,1.0,1276.7643026444941,884.9855766176158,0.24190305089891895,0.1676744176994346,0.1832918564178582,1.0,382912.5576768836,265414.7597547293,0.2924572767284381,0.20271593679855654,0.18602722358289614,1.0,384189.32197950874,266299.7453313335,0.2922543017647635,0.20257524527476128
6,0.2023409763451177,1.0,408442.8304117418,283110.99631982273,0.3100653091307405,0.21492089481342064,1.0,1.0,0.0,0.0,0.0,0.0,0.8796263741297548,1.0,1287.831678397651,892.6568969171141,0.24399993906738368,0.16912786982135544,0.1979609265125942,1.0,407154.9987333748,282218.33942292683,0.31097293559229233,0.2155500135362469,0.20069780987271985,1.0,408442.8304117418,283110.99631982273,0.31070403934645024,0.2153636288615783
7,0.21575830217411063,1.0,426765.396791867,295811.23154682893,0.32397470301823983,0.22456215196983856,1.0,1.0,0.0,0.0,0.0,0.0,0.8930012214486927,1.0,1273.8907666423936,882.9937932395223,0.2413586143695327,0.1672970430540967,0.21140617450417754,1.0,425491.5060252248,294928.2377535895,0.3249778170718149,0.22525745764785413,0.2141427752059026,1.0,426765.3967918669,295811.2315468289,0.3246420863915152,0.22502474687337695
8,0.22808431963287523,1.0,440690.36222582276,305463.28207677003,0.33454570192048977,0.23188941005463534,1.0,1.0,0.0,0.0,0.0,0.0,0.9048899746210732,1.0,1242.4490633434477,861.2000652458556,0.2354014898339234,0.16316787897799462,0.22375944843570444,1.0,439447.9131625115,304602.08201154653,0.3356373077112638,0.23264605353079335,0.22649418408887503,1.0,440690.3622258227,305463.28207677003,0.3352348614041853,0.23236709900771507
9,0.23943622201720893,1.0,451332.84106427256,312840.08627781045,0.3426248337971218,0.23748943753629484,1.0,1.0,0.0,0.0,0.0,0.0,0.9154577552187043,1.0,1198.9320829632322,831.0363929888268,0.22715651439242748,0.15745289749693575,0.23513799078478775,1.0,450133.90898132615,312009.0498848333,0.3437989549950784,0.23830327633429413,0.23786947123379804,1.0,451332.84106427256,312840.08627781045,0.3433306361798917,0.23797866246794427
