epoch,expected_coverage_all,observable_ceiling_all,entropy_bits_all,entropy_nats_all,normalized_entropy_bits_all,normalized_entropy_nats_all,expected_coverage_rank0,observable_ceiling_rank0,entropy_bits_rank0,entropy_nats_rank0,normalized_entropy_bits_rank0,normalized_entropy_nats_rank0,expected_coverage_rank1,observable_ceiling_rank1,entropy_bits_rank1,entropy_nats_rank1,normalized_entropy_bits_rank1,normalized_entropy_nats_rank1,expected_coverage_rank2,observable_ceiling_rank2,entropy_bits_rank2,entropy_nats_rank2,normalized_entropy_bits_rank2,normalized_entropy_nats_rank2,expected_coverage_rank1_2,observable_ceiling_rank1_2,entropy_bits_rank1_2,entropy_nats_rank1_2,normalized_entropy_bits_rank1_2,normalized_entropy_nats_rank1_2
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8350307730843135,1.0,445.0336846901646,308.47384379719125,0.046280541253136916,0.03207922668440009,1.0,1.0,0.0,0.0,0.0,0.0,0.7675887331059992,1.0,355.73971081055106,246.57997756154376,0.06740047571249547,0.0467184497085153,0.7793390065307719,1.0,89.29397387960631,61.89386623564251,0.05478157906724314,0.0379716970770813,0.770361307756037,1.0,445.0336846901646,308.47384379719125,0.06442294219602845,0.04465458074655345
2,0.8426232778365162,1.0,719.3160093176128,498.59186379013465,0.07480407750807122,0.05185023541910718,1.0,1.0,0.0,0.0,0.0,0.0,0.778655936291427,1.0,574.8447939311177,398.452048172917,0.10891337512904845,0.0754929988959676,0.7882941152942696,1.0,144.47121538649884,100.13981561722026,0.08863264747637965,0.061435469703816116,0.7809301447127808,1.0,719.3160093176128,498.59186379013465,0.10412796892264227,0.07217600807616309
3,0.8498546390025552,1.0,925.4811172030264,641.4946270507461,0.09624387658101356,0.0667111716982889,1.0,1.0,0.0,0.0,0.0,0.0,0.7891961298013317,1.0,739.440243854343,512.5409202201962,0.1400985683695231,0.09710892766581966,0.7968251751882184,1.0,186.0408733486666,128.95370683053812,0.11413550512188135,0.07911270357701726,0.7909962664517056,1.0,925.4811172030264,641.4946270507461,0.13397236786378494,0.09286256905772236
4,0.856742053275001,1.0,1086.9627920148737,753.4251946586759,0.11303689600820234,0.07835120576733318,1.0,1.0,0.0,0.0,0.0,0.0,0.7992344093345821,1.0,868.2784166691855,601.8447364552993,0.16450898383273693,0.11402893832044322,0.8049523753525282,1.0,218.684375345689,151.58045820337713,0.13416219346361288,0.09299414613704118,0.800583610928266,1.0,1086.9627920148737,753.4251946586759,0.15734840648738763,0.10906560432233293
5,0.8633018984574631,1.0,1215.4769526658295,842.5044227759138,0.1264015133803899,0.08761485261812747,1.0,1.0,0.0,0.0,0.0,0.0,0.8087946755567514,1.0,970.7351474708537,672.862330539865,0.18392102074097266,0.12748433697231243,0.8126949435450905,1.0,244.7418051949601,169.64209223603797,0.1501483467453743,0.10407490321229323,0.8097149761967247,1.0,1215.4769526658295,842.5044227759138,0.1759520776875839,0.12196068656281323
6,0.8695497724589271,1.0,1318.2347658134304,913.7307112396791,0.1370876420355065,0.09502191256652237,1.0,1.0,0.0,0.0,0.0,0.0,0.817899691006443,1.0,1052.581496160716,729.5938963733691,0.199428097036892,0.13823302318555686,0.8200711919219281,1.0,265.6532696527065,184.1368148663044,0.16297746604460522,0.11296737108362233,0.8184120746909245,1.0,1318.2347658134304,913.7307112396791,0.1908272677784352,0.13227138263458005
7,0.8755005304317055,1.0,1400.1840211146339,970.5336065006953,0.1456098191674952,0.10092903561779278,1.0,1.0,0.0,0.0,0.0,0.0,0.8265711342918409,1.0,1117.7772761198407,774.7841674364431,0.21178046156116725,0.14679502982880696,0.8270985606372416,1.0,282.40674499483026,195.74943906427805,0.17325567177596948,0.12009168040753254,0.8266955849205514,1.0,1400.1840211146339,970.5336065006953,0.20269021730090242,0.14049415264920315
8,0.881168320140985,1.0,1464.954683794747,1015.4292087204151,0.1523455370002857,0.10559787944263883,1.0,1.0,0.0,0.0,0.0,0.0,0.8348296517065339,1.0,1169.2276925709004,810.4468785381301,0.22152855107444117,0.15355189059077873,0.8337936593672934,1.0,295.7269912238427,204.98233018228223,0.1814276019778176,0.12575603078667622,0.8345852007058149,1.0,1464.954683794747,1015.4292087204151,0.21206639892801782,0.14699322650845614
9,0.88656661564975,1.0,1515.3327906825095,1050.3486514716153,0.15758452482139243,0.10922926907982689,1.0,1.0,0.0,0.0,0.0,0.0,0.8426949063871709,1.0,1209.1625655461226,838.1276231469249,0.22909484000494934,0.1587964424302624,0.8401723068569578,1.0,306.17022513637744,212.22102832468372,0.1878344939486978,0.13019694989244399,0.8420996780671918,1.0,1515.3327906825095,1050.3486514716153,0.21935911851223358,0.15204815452686962
10,0.8917082493999461,1.0,1553.526553327875,1076.8225503642261,0.16155642193509515,0.11198237836566412,1.0,1.0,0.0,0.0,0.0,0.0,0.8501856251306253,1.0,1239.3492763452143,859.0514566276938,0.23481418649966168,0.16276079132771767,0.8462495685831459,1.0,314.17727698266026,217.77109373653195,0.1927467956948836,0.13360189799787237,0.8492568798827326,1.0,1553.526553327875,1076.8225503642261,0.2248880360926281,0.1558805081592684
11,0.8966054427657155,1.0,1581.3284714123834,1096.0933714986616,0.16444763637815968,0.11398641550526846,1.0,1.0,0.0,0.0,0.0,0.0,0.8573196429815549,1.0,1261.2224998965903,874.2128198620875,0.2389584122577852,0.16563334972756488,0.8520397926246898,1.0,320.1059715157721,221.8805516365596,0.19638403160476817,0.13612303781384025,0.856073818418499,1.0,1581.3284714123834,1096.0933714986616,0.22891263338337917,0.15867014642424168
12,0.9012698351519005,1.0,1600.2203722125148,1109.188239273691,0.16641226832492875,0.11534819460000945,1.0,1.0,0.0,0.0,0.0,0.0,0.8641139456967215,1.0,1275.968265029422,884.4338053891088,0.24175222906961386,0.1675698759736849,0.8575566438241153,1.0,324.2521071830848,224.7544338845764,0.1989276731184569,0.13788615575740884,0.8625666958339026,1.0,1600.2203722125148,1109.188239273691,0.2316474192548516,0.16056575554048796
13,0.9057125117070721,1.0,1611.4448404205605,1116.9684477653825,0.16757953831328623,0.11615728450139169,1.0,1.0,0.0,0.0,0.0,0.0,0.8705847101873581,1.0,1284.5811190153452,890.403780846026,0.24338406953682173,0.16870098159265368,0.8628131363227508,1.0,326.86372140525276,226.56466691938238,0.20052989043267042,0.13899672817140024,0.8687509427584078,1.0,1611.4448404205605,1116.9684477653825,0.23327226989295896,0.16169201617912313
