epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,9616,0.0,0,0,2708,0.0,0,0,5278,0.0,0,0,1630,0.0,0,0,6908,0.0,0
1,8728,9616,0.9076539101497504,8728,2708,2708,1.0,2708,4587,5278,0.8690791966654036,4587,1433,1630,0.8791411042944786,1433,6020,6908,0.8714533873769542,6020
2,9193,9616,0.9560108153078203,465,2708,2708,1.0,0,4948,5278,0.9374763167866617,361,1537,1630,0.9429447852760736,104,6485,6908,0.9387666473653735,465
3,9383,9616,0.975769550748752,190,2708,2708,1.0,0,5105,5278,0.9672224327396741,157,1570,1630,0.9631901840490797,33,6675,6908,0.9662709901563404,190
4,9474,9616,0.9852329450915142,91,2708,2708,1.0,0,5178,5278,0.9810534293292914,73,1588,1630,0.9742331288343559,18,6766,6908,0.9794441227562247,91
5,9532,9616,0.9912645590682196,58,2708,2708,1.0,0,5224,5278,0.9897688518378174,46,1600,1630,0.9815950920245399,12,6824,6908,0.9878401852924146,58
6,9589,9616,0.9971921797004991,57,2708,2708,1.0,0,5262,5278,0.9969685486926866,38,1619,1630,0.9932515337423313,19,6881,6908,0.9960914881297047,57
7,9596,9616,0.9979201331114809,7,2708,2708,1.0,0,5268,5278,0.9981053429329292,6,1620,1630,0.9938650306748467,1,6888,6908,0.9971048060220035,7
8,9600,9616,0.9983361064891847,4,2708,2708,1.0,0,5272,5278,0.9988632057597575,4,1620,1630,0.9938650306748467,0,6892,6908,0.9976838448176027,4
9,9606,9616,0.9989600665557404,6,2708,2708,1.0,0,5275,5278,0.9994316028798788,3,1623,1630,0.9957055214723927,3,6898,6908,0.9985524030110018,6
10,9609,9616,0.9992720465890182,3,2708,2708,1.0,0,5275,5278,0.9994316028798788,0,1626,1630,0.9975460122699387,3,6901,6908,0.9989866821077013,3
11,9610,9616,0.9993760399334443,1,2708,2708,1.0,0,5276,5278,0.9996210685865858,1,1626,1630,0.9975460122699387,0,6902,6908,0.9991314418066011,1
12,9612,9616,0.9995840266222962,2,2708,2708,1.0,0,5278,5278,1.0,2,1626,1630,0.9975460122699387,0,6904,6908,0.9994209612044007,2
13,9616,9616,1.0,4,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,4,6908,6908,1.0,4
14,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
15,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
16,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
17,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
18,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
19,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
20,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
21,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
22,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
23,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
24,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
25,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
26,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
27,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
28,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
29,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
30,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
31,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
32,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
33,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
34,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
35,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
36,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
37,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
38,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
39,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
40,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
41,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
42,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
43,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
44,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
45,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
