epoch,expected_coverage_all,observable_ceiling_all,entropy_bits_all,entropy_nats_all,normalized_entropy_bits_all,normalized_entropy_nats_all,expected_coverage_rank0,observable_ceiling_rank0,entropy_bits_rank0,entropy_nats_rank0,normalized_entropy_bits_rank0,normalized_entropy_nats_rank0,expected_coverage_rank1,observable_ceiling_rank1,entropy_bits_rank1,entropy_nats_rank1,normalized_entropy_bits_rank1,normalized_entropy_nats_rank1,expected_coverage_rank2,observable_ceiling_rank2,entropy_bits_rank2,entropy_nats_rank2,normalized_entropy_bits_rank2,normalized_entropy_nats_rank2,expected_coverage_rank1_2,observable_ceiling_rank1_2,entropy_bits_rank1_2,entropy_nats_rank1_2,normalized_entropy_bits_rank1_2,normalized_entropy_nats_rank1_2
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8608203764876565,1.0,1010.3981390782056,700.3546213450737,0.19071312553382516,0.1321922652595458,1.0,1.0,0.0,0.0,0.0,0.0,0.7152997508229753,1.0,1010.3981390782055,700.3546213450736,0.3901151116132068,0.2704071897085226,0.0,0.0,0.0,0.0,0.0,0.0,0.7152997508229753,1.0,1010.3981390782055,700.3546213450736,0.3901151116132068,0.2704071897085226
2,0.9069172411100799,1.0,965.9769509444036,669.5642000330059,0.18232860531226946,0.12638055870762663,1.0,1.0,0.0,0.0,0.0,0.0,0.8095936461008597,1.0,965.9769509444019,669.5642000330048,0.37296407372370727,0.2585189961517393,0.0,0.0,0.0,0.0,0.0,0.0,0.8095936461008597,1.0,965.9769509444019,669.5642000330048,0.37296407372370727,0.2585189961517393
3,0.9336178612392879,1.0,796.0076662281795,551.7504695501646,0.15024682261762543,0.10414316148549728,1.0,1.0,0.0,0.0,0.0,0.0,0.8642113624886913,1.0,796.0076662281795,551.7504695501646,0.3073388672695674,0.21303106932438787,0.0,0.0,0.0,0.0,0.0,0.0,0.8642113624886913,1.0,796.0076662281795,551.7504695501646,0.3073388672695674,0.21303106932438787
4,0.9498033639813629,1.0,638.0768689595818,442.2811826998518,0.12043731010939634,0.08348078193655187,1.0,1.0,0.0,0.0,0.0,0.0,0.8973197769780946,1.0,638.0768689595834,442.28118269985293,0.24636172546702062,0.17076493540534862,0.0,0.0,0.0,0.0,0.0,0.0,0.8973197769780946,1.0,638.0768689595834,442.28118269985293,0.24636172546702062,0.17076493540534862
5,0.9601314845157939,1.0,515.6735631308208,357.4376763734294,0.09733362837501336,0.06746653008181,1.0,1.0,0.0,0.0,0.0,0.0,0.9184465656234255,1.0,515.6735631308222,357.4376763734304,0.1991017618265723,0.13800682485460633,0.0,0.0,0.0,0.0,0.0,0.0,0.9184465656234255,1.0,515.6735631308222,357.4376763734304,0.1991017618265723,0.13800682485460633
6,0.967080985590535,1.0,425.27907950478266,294.7809949098689,0.08027162693559507,0.055640051889367485,1.0,1.0,0.0,0.0,0.0,0.0,0.9326621859686067,1.0,425.2790795047828,294.78099490986904,0.16420041679721345,0.11381505594975638,0.0,0.0,0.0,0.0,0.0,0.0,0.9326621859686067,1.0,425.2790795047828,294.78099490986904,0.16420041679721345,0.11381505594975638
7,0.9719980028502182,1.0,358.6673057064871,248.60923170948354,0.06769862319865744,0.04692510979793951,1.0,1.0,0.0,0.0,0.0,0.0,0.9427202390349299,1.0,358.6673057064866,248.60923170948317,0.1384815852148597,0.0959881203511518,0.0,0.0,0.0,0.0,0.0,0.0,0.9427202390349299,1.0,358.6673057064866,248.60923170948317,0.1384815852148597,0.0959881203511518
8,0.9756335627052578,1.0,308.65046426773796,213.9401990857007,0.05825792077533748,0.04038131353070983,1.0,1.0,0.0,0.0,0.0,0.0,0.9501569942905383,1.0,308.6504642677374,213.9401990857003,0.11917006342383683,0.08260239346938235,0.0,0.0,0.0,0.0,0.0,0.0,0.9501569942905383,1.0,308.6504642677374,213.9401990857003,0.11917006342383683,0.08260239346938235
9,0.9784212224490524,1.0,270.0529095981944,187.18641288999822,0.05097261411819449,0.03533152376179657,1.0,1.0,0.0,0.0,0.0,0.0,0.9558593191255143,1.0,270.05290959819445,187.18641288999828,0.10426753266339554,0.07227274628957463,0.0,0.0,0.0,0.0,0.0,0.0,0.9558593191255143,1.0,270.05290959819445,187.18641288999828,0.10426753266339554,0.07227274628957463
10,0.9806216213088369,1.0,239.41082009979854,165.94693494771963,0.04518890526610014,0.03132256227778778,1.0,1.0,0.0,0.0,0.0,0.0,0.9603603666773078,1.0,239.41082009979863,165.9469349477197,0.09243661007714232,0.06407217565549024,0.0,0.0,0.0,0.0,0.0,0.0,0.9603603666773078,1.0,239.41082009979863,165.9469349477197,0.09243661007714232,0.06407217565549024
11,0.9823986007467397,1.0,214.46596336553233,148.65647783289126,0.04048055178662369,0.02805898033840907,1.0,1.0,0.0,0.0,0.0,0.0,0.9639952844618856,1.0,214.46596336553222,148.65647783289117,0.08280539126082324,0.05739632348760277,0.0,0.0,0.0,0.0,0.0,0.0,0.9639952844618856,1.0,214.46596336553222,148.65647783289117,0.08280539126082324,0.05739632348760277
12,0.9838599328256175,1.0,193.74398984647527,134.29310031251902,0.03656926950669597,0.025347886053703098,1.0,1.0,0.0,0.0,0.0,0.0,0.9669845266834264,1.0,193.74398984647524,134.293100312519,0.07480462928435337,0.05185061788128146,0.0,0.0,0.0,0.0,0.0,0.0,0.9669845266834264,1.0,193.74398984647524,134.293100312519,0.07480462928435337,0.05185061788128146
