epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,9632,0.0,0,0,2708,0.0,0,0,5278,0.0,0,0,1646,0.0,0,0,6924,0.0,0
1,7773,9632,0.8069975083056479,7773,2708,2708,1.0,2708,4130,5278,0.7824933687002652,4130,935,1646,0.5680437424058323,935,5065,6924,0.7315135759676488,5065
2,8035,9632,0.8341985049833887,262,2708,2708,1.0,0,4271,5278,0.8092080333459644,141,1056,1646,0.6415552855407047,121,5327,6924,0.7693529751588677,262
3,8188,9632,0.8500830564784053,153,2708,2708,1.0,0,4384,5278,0.8306176582038651,113,1096,1646,0.6658566221142163,40,5480,6924,0.7914500288850376,153
4,8291,9632,0.8607765780730897,103,2708,2708,1.0,0,4460,5278,0.8450170519136037,76,1123,1646,0.6822600243013366,27,5583,6924,0.8063258232235702,103
5,8446,9632,0.8768687707641196,155,2708,2708,1.0,0,4581,5278,0.8679424024251611,121,1157,1646,0.7029161603888214,34,5738,6924,0.8287117273252456,155
6,8569,9632,0.8896387043189369,123,2708,2708,1.0,0,4664,5278,0.8836680560818492,83,1197,1646,0.727217496962333,40,5861,6924,0.846476025418833,123
7,8689,9632,0.9020971760797342,120,2708,2708,1.0,0,4742,5278,0.8984463812050019,78,1239,1646,0.75273390036452,42,5981,6924,0.8638070479491623,120
8,8750,9632,0.9084302325581395,61,2708,2708,1.0,0,4791,5278,0.9077302008336491,49,1251,1646,0.7600243013365735,12,6042,6924,0.8726169844020797,61
9,8836,9632,0.917358803986711,86,2708,2708,1.0,0,4853,5278,0.9194770746494885,62,1275,1646,0.7746051032806804,24,6128,6924,0.8850375505488157,86
10,8965,9632,0.9307516611295681,129,2708,2708,1.0,0,4946,5278,0.9370973853732475,93,1311,1646,0.7964763061968408,36,6257,6924,0.9036683997689197,129
11,9021,9632,0.9365656146179402,56,2708,2708,1.0,0,4983,5278,0.9441076165214096,37,1330,1646,0.8080194410692588,19,6313,6924,0.9117562102830734,56
12,9068,9632,0.9414451827242525,47,2708,2708,1.0,0,5017,5278,0.9505494505494505,34,1343,1646,0.81591737545565,13,6360,6924,0.9185441941074524,47
13,9103,9632,0.9450789036544851,35,2708,2708,1.0,0,5039,5278,0.9547176960970064,22,1356,1646,0.8238153098420413,13,6395,6924,0.9235990756787984,35
14,9148,9632,0.949750830564784,45,2708,2708,1.0,0,5074,5278,0.9613489958317545,35,1366,1646,0.8298906439854192,10,6440,6924,0.9300982091276718,45
15,9165,9632,0.951515780730897,17,2708,2708,1.0,0,5088,5278,0.9640015157256536,14,1369,1646,0.8317132442284325,3,6457,6924,0.9325534373194685,17
16,9177,9632,0.9527616279069767,12,2708,2708,1.0,0,5095,5278,0.9653277756726033,7,1374,1646,0.8347509113001215,5,6469,6924,0.9342865395725014,12
17,9206,9632,0.9557724252491694,29,2708,2708,1.0,0,5114,5278,0.9689276241000379,19,1384,1646,0.8408262454434994,10,6498,6924,0.938474870017331,29
18,9219,9632,0.9571220930232558,13,2708,2708,1.0,0,5124,5278,0.9708222811671088,10,1387,1646,0.8426488456865128,3,6511,6924,0.9403523974581167,13
19,9235,9632,0.9587832225913622,16,2708,2708,1.0,0,5137,5278,0.9732853353543008,13,1390,1646,0.8444714459295262,3,6527,6924,0.9426632004621606,16
20,9265,9632,0.9618978405315615,30,2708,2708,1.0,0,5162,5278,0.978021978021978,25,1395,1646,0.8475091130012151,5,6557,6924,0.946995956094743,30
21,9276,9632,0.9630398671096345,11,2708,2708,1.0,0,5169,5278,0.9793482379689277,7,1399,1646,0.8499392466585662,4,6568,6924,0.9485846331600231,11
22,9288,9632,0.9642857142857143,12,2708,2708,1.0,0,5177,5278,0.9808639636225843,8,1403,1646,0.8523693803159174,4,6580,6924,0.9503177354130561,12
23,9309,9632,0.9664659468438538,21,2708,2708,1.0,0,5193,5278,0.9838954149298977,16,1408,1646,0.8554070473876063,5,6601,6924,0.9533506643558637,21
24,9322,9632,0.9678156146179402,13,2708,2708,1.0,0,5203,5278,0.9857900719969686,10,1411,1646,0.8572296476306197,3,6614,6924,0.9552281917966493,13
25,9331,9632,0.96875,9,2708,2708,1.0,0,5212,5278,0.9874952633573323,9,1411,1646,0.8572296476306197,0,6623,6924,0.956528018486424,9
26,9338,9632,0.9694767441860465,7,2708,2708,1.0,0,5217,5278,0.9884425918908678,5,1413,1646,0.8584447144592953,2,6630,6924,0.9575389948006933,7
27,9345,9632,0.970203488372093,7,2708,2708,1.0,0,5221,5278,0.9892004547176961,4,1416,1646,0.8602673147023087,3,6637,6924,0.9585499711149624,7
28,9348,9632,0.970514950166113,3,2708,2708,1.0,0,5222,5278,0.9893899204244032,1,1418,1646,0.8614823815309842,2,6640,6924,0.9589832466782207,3
29,9354,9632,0.9711378737541528,6,2708,2708,1.0,0,5227,5278,0.9903372489579386,5,1419,1646,0.862089914945322,1,6646,6924,0.9598497978047371,6
30,9369,9632,0.9726951827242525,15,2708,2708,1.0,0,5239,5278,0.9926108374384236,12,1422,1646,0.8639125151883353,3,6661,6924,0.9620161756210283,15
31,9376,9632,0.973421926910299,7,2708,2708,1.0,0,5246,5278,0.9939370973853733,7,1422,1646,0.8639125151883353,0,6668,6924,0.9630271519352975,7
32,9380,9632,0.9738372093023255,4,2708,2708,1.0,0,5250,5278,0.9946949602122016,4,1422,1646,0.8639125151883353,0,6672,6924,0.9636048526863085,4
33,9386,9632,0.9744601328903655,6,2708,2708,1.0,0,5250,5278,0.9946949602122016,0,1428,1646,0.8675577156743621,6,6678,6924,0.9644714038128249,6
34,9394,9632,0.9752906976744186,8,2708,2708,1.0,0,5257,5278,0.9960212201591512,7,1429,1646,0.8681652490886999,1,6686,6924,0.9656268053148469,8
35,9396,9632,0.9754983388704319,2,2708,2708,1.0,0,5257,5278,0.9960212201591512,0,1431,1646,0.8693803159173754,2,6688,6924,0.9659156556903524,2
36,9399,9632,0.9758098006644518,3,2708,2708,1.0,0,5260,5278,0.9965896172792724,3,1431,1646,0.8693803159173754,0,6691,6924,0.9663489312536107,3
37,9406,9632,0.9765365448504983,7,2708,2708,1.0,0,5263,5278,0.9971580143993937,3,1435,1646,0.8718104495747266,4,6698,6924,0.9673599075678798,7
38,9407,9632,0.976640365448505,1,2708,2708,1.0,0,5264,5278,0.9973474801061007,1,1435,1646,0.8718104495747266,0,6699,6924,0.9675043327556326,1
39,9408,9632,0.9767441860465116,1,2708,2708,1.0,0,5264,5278,0.9973474801061007,0,1436,1646,0.8724179829890644,1,6700,6924,0.9676487579433853,1
40,9411,9632,0.9770556478405316,3,2708,2708,1.0,0,5266,5278,0.997726411519515,2,1437,1646,0.8730255164034022,1,6703,6924,0.9680820335066436,3
41,9411,9632,0.9770556478405316,0,2708,2708,1.0,0,5266,5278,0.997726411519515,0,1437,1646,0.8730255164034022,0,6703,6924,0.9680820335066436,0
42,9411,9632,0.9770556478405316,0,2708,2708,1.0,0,5266,5278,0.997726411519515,0,1437,1646,0.8730255164034022,0,6703,6924,0.9680820335066436,0
43,9412,9632,0.9771594684385382,1,2708,2708,1.0,0,5266,5278,0.997726411519515,0,1438,1646,0.8736330498177399,1,6704,6924,0.9682264586943963,1
44,9413,9632,0.9772632890365448,1,2708,2708,1.0,0,5267,5278,0.9979158772262221,1,1438,1646,0.8736330498177399,0,6705,6924,0.9683708838821491,1
45,9414,9632,0.9773671096345515,1,2708,2708,1.0,0,5267,5278,0.9979158772262221,0,1439,1646,0.8742405832320778,1,6706,6924,0.9685153090699018,1
46,9419,9632,0.9778862126245847,5,2708,2708,1.0,0,5270,5278,0.9984842743463433,3,1441,1646,0.8754556500607533,2,6711,6924,0.9692374350086655,5
47,9420,9632,0.9779900332225914,1,2708,2708,1.0,0,5270,5278,0.9984842743463433,0,1442,1646,0.8760631834750912,1,6712,6924,0.9693818601964183,1
48,9422,9632,0.9781976744186046,2,2708,2708,1.0,0,5270,5278,0.9984842743463433,0,1444,1646,0.8772782503037667,2,6714,6924,0.9696707105719238,2
49,9423,9632,0.9783014950166113,1,2708,2708,1.0,0,5270,5278,0.9984842743463433,0,1445,1646,0.8778857837181046,1,6715,6924,0.9698151357596765,1
50,9428,9632,0.9788205980066446,5,2708,2708,1.0,0,5272,5278,0.9988632057597575,2,1448,1646,0.8797083839611178,3,6720,6924,0.9705372616984402,5
51,9429,9632,0.9789244186046512,1,2708,2708,1.0,0,5272,5278,0.9988632057597575,0,1449,1646,0.8803159173754557,1,6721,6924,0.9706816868861929,1
52,9431,9632,0.9791320598006644,2,2708,2708,1.0,0,5273,5278,0.9990526714664646,1,1450,1646,0.8809234507897934,1,6723,6924,0.9709705372616985,2
53,9432,9632,0.979235880398671,1,2708,2708,1.0,0,5274,5278,0.9992421371731717,1,1450,1646,0.8809234507897934,0,6724,6924,0.9711149624494512,1
54,9432,9632,0.979235880398671,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1450,1646,0.8809234507897934,0,6724,6924,0.9711149624494512,0
55,9432,9632,0.979235880398671,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1450,1646,0.8809234507897934,0,6724,6924,0.9711149624494512,0
56,9432,9632,0.979235880398671,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1450,1646,0.8809234507897934,0,6724,6924,0.9711149624494512,0
57,9432,9632,0.979235880398671,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1450,1646,0.8809234507897934,0,6724,6924,0.9711149624494512,0
58,9433,9632,0.9793397009966778,1,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1451,1646,0.8815309842041312,1,6725,6924,0.9712593876372039,1
59,9433,9632,0.9793397009966778,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1451,1646,0.8815309842041312,0,6725,6924,0.9712593876372039,0
60,9433,9632,0.9793397009966778,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1451,1646,0.8815309842041312,0,6725,6924,0.9712593876372039,0
61,9433,9632,0.9793397009966778,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1451,1646,0.8815309842041312,0,6725,6924,0.9712593876372039,0
62,9433,9632,0.9793397009966778,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1451,1646,0.8815309842041312,0,6725,6924,0.9712593876372039,0
63,9433,9632,0.9793397009966778,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1451,1646,0.8815309842041312,0,6725,6924,0.9712593876372039,0
64,9433,9632,0.9793397009966778,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1451,1646,0.8815309842041312,0,6725,6924,0.9712593876372039,0
65,9436,9632,0.9796511627906976,3,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1454,1646,0.8833535844471446,3,6728,6924,0.9716926632004622,3
66,9436,9632,0.9796511627906976,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1454,1646,0.8833535844471446,0,6728,6924,0.9716926632004622,0
67,9436,9632,0.9796511627906976,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1454,1646,0.8833535844471446,0,6728,6924,0.9716926632004622,0
68,9436,9632,0.9796511627906976,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1454,1646,0.8833535844471446,0,6728,6924,0.9716926632004622,0
69,9436,9632,0.9796511627906976,0,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1454,1646,0.8833535844471446,0,6728,6924,0.9716926632004622,0
70,9437,9632,0.9797549833887044,1,2708,2708,1.0,0,5274,5278,0.9992421371731717,0,1455,1646,0.8839611178614823,1,6729,6924,0.9718370883882149,1
71,9440,9632,0.9800664451827242,3,2708,2708,1.0,0,5277,5278,0.9998105342932929,3,1455,1646,0.8839611178614823,0,6732,6924,0.9722703639514731,3
72,9441,9632,0.9801702657807309,1,2708,2708,1.0,0,5277,5278,0.9998105342932929,0,1456,1646,0.8845686512758202,1,6733,6924,0.9724147891392259,1
73,9441,9632,0.9801702657807309,0,2708,2708,1.0,0,5277,5278,0.9998105342932929,0,1456,1646,0.8845686512758202,0,6733,6924,0.9724147891392259,0
74,9441,9632,0.9801702657807309,0,2708,2708,1.0,0,5277,5278,0.9998105342932929,0,1456,1646,0.8845686512758202,0,6733,6924,0.9724147891392259,0
75,9441,9632,0.9801702657807309,0,2708,2708,1.0,0,5277,5278,0.9998105342932929,0,1456,1646,0.8845686512758202,0,6733,6924,0.9724147891392259,0
