epoch,expected_coverage_all,observable_ceiling_all,entropy_bits_all,entropy_nats_all,normalized_entropy_bits_all,normalized_entropy_nats_all,expected_coverage_rank0,observable_ceiling_rank0,entropy_bits_rank0,entropy_nats_rank0,normalized_entropy_bits_rank0,normalized_entropy_nats_rank0,expected_coverage_rank1,observable_ceiling_rank1,entropy_bits_rank1,entropy_nats_rank1,normalized_entropy_bits_rank1,normalized_entropy_nats_rank1,expected_coverage_rank2,observable_ceiling_rank2,entropy_bits_rank2,entropy_nats_rank2,normalized_entropy_bits_rank2,normalized_entropy_nats_rank2,expected_coverage_rank1_2,observable_ceiling_rank1_2,entropy_bits_rank1_2,entropy_nats_rank1_2,normalized_entropy_bits_rank1_2,normalized_entropy_nats_rank1_2
0,0.0,0.9996224990562477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9992277992277993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992277992277993,0.0,0.0,0.0,0.0
1,0.813987537001138,0.9996224990562477,670.2348245907366,464.5713789781586,0.12655491400882488,0.0877211818312233,1.0,1.0,0.0,0.0,0.0,0.0,0.6195003749158123,0.9992277992277993,670.2348245907372,464.571378978159,0.25897790749255684,0.17950980640578013,0.0,0.0,0.0,0.0,0.0,0.0,0.6195003749158123,0.9992277992277993,670.2348245907372,464.571378978159,0.25897790749255684,0.17950980640578013
2,0.8418125701290066,0.9996224990562477,865.7098636901934,600.0643511997921,0.163464853415822,0.11330520226582178,1.0,1.0,0.0,0.0,0.0,0.0,0.6764181453835512,0.9992277992277993,865.7098636901942,600.0643511997927,0.33450922090038415,0.2318641233384052,0.0,0.0,0.0,0.0,0.0,0.0,0.6764181453835512,0.9992277992277993,865.7098636901942,600.0643511997927,0.33450922090038415,0.2318641233384052
3,0.8635561967042316,0.9996224990562477,915.6091799386769,634.6519215692975,0.17288692974672903,0.11983608790961056,1.0,1.0,0.0,0.0,0.0,0.0,0.720896034802744,0.9992277992277993,915.6091799386768,634.6519215692974,0.35379025499948874,0.24522871776247968,0.0,0.0,0.0,0.0,0.0,0.0,0.720896034802744,0.9992277992277993,915.6091799386768,634.6519215692974,0.35379025499948874,0.24522871776247968
4,0.8806392851204807,0.9996224990562477,899.616891202268,623.5669117209551,0.1698672377647787,0.11774299692616222,1.0,1.0,0.0,0.0,0.0,0.0,0.755840514505136,0.9992277992277993,899.6168912022679,623.566911720955,0.34761085440582223,0.24094548366342927,0.0,0.0,0.0,0.0,0.0,0.0,0.755840514505136,0.9992277992277993,899.6168912022679,623.566911720955,0.34761085440582223,0.24094548366342927
5,0.8941458352592162,0.9996224990562477,853.7073895227348,591.7448700708746,0.16119852521199676,0.11173430326111682,1.0,1.0,0.0,0.0,0.0,0.0,0.7834689711209655,0.9992277992277993,853.7073895227348,591.7448700708746,0.32987147972284964,0.2286494861170304,0.0,0.0,0.0,0.0,0.0,0.0,0.7834689711209655,0.9992277992277993,853.7073895227348,591.7448700708746,0.32987147972284964,0.2286494861170304
6,0.9049031084658452,0.9996224990562477,796.1732360424711,551.8652338001267,0.15033482553672037,0.104204160460749,1.0,1.0,0.0,0.0,0.0,0.0,0.8054736172402129,0.9992277992277993,796.1732360424713,551.8652338001268,0.30764035395767825,0.2132400439722283,0.0,0.0,0.0,0.0,0.0,0.0,0.8054736172402129,0.9992277992277993,796.1732360424713,551.8652338001268,0.30764035395767825,0.2132400439722283
7,0.9135426830868101,0.9996224990562477,736.5917739459018,510.5665113342504,0.13908454946108417,0.09640606331840075,1.0,1.0,0.0,0.0,0.0,0.0,0.823146384167542,0.9992277992277993,736.5917739459026,510.56651133425095,0.2846181506746146,0.1972822686762948,0.0,0.0,0.0,0.0,0.0,0.0,0.823146384167542,0.9992277992277993,736.5917739459026,510.56651133425095,0.2846181506746146,0.1972822686762948
8,0.9205469768788472,0.9996224990562477,679.8602741901669,471.24323222962556,0.12837240826853605,0.08898097285302597,1.0,1.0,0.0,0.0,0.0,0.0,0.8374740862950492,0.9992277992277993,679.8602741901675,471.24323222962596,0.2626971693161389,0.18208780225256027,0.0,0.0,0.0,0.0,0.0,0.0,0.8374740862950492,0.9992277992277993,679.8602741901675,471.24323222962596,0.2626971693161389,0.18208780225256027
9,0.9262846963493888,0.9996224990562477,628.2677461469107,435.48201687848257,0.11863061671958283,0.08222847750726635,1.0,1.0,0.0,0.0,0.0,0.0,0.8492109348490758,0.9992277992277993,628.2677461469101,435.48201687848217,0.24276188027314918,0.16826971285876435,0.0,0.0,0.0,0.0,0.0,0.0,0.8492109348490758,0.9992277992277993,628.2677461469101,435.48201687848217,0.24276188027314918,0.16826971285876435
10,0.9310378492740662,0.9996224990562477,582.6387910571051,403.85443530608745,0.11001487746546547,0.07625650213483524,1.0,1.0,0.0,0.0,0.0,0.0,0.8589337936116066,0.9992277992277993,582.6387910571038,403.8544353060866,0.2251309084455579,0.15604885444593763,0.0,0.0,0.0,0.0,0.0,0.0,0.8589337936116066,0.9992277992277993,582.6387910571038,403.8544353060866,0.2251309084455579,0.15604885444593763
