epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,5298,0.0,0,0,2708,0.0,0,0,2590,0.0,0,0,0,0.0,0,0,2590,0.0,0
1,4165,5298,0.7861457153642885,4165,2708,2708,1.0,2708,1457,2590,0.5625482625482625,1457,0,0,0.0,0,1457,2590,0.5625482625482625,1457
2,4210,5298,0.7946394865987165,45,2708,2708,1.0,0,1502,2590,0.57992277992278,45,0,0,0.0,0,1502,2590,0.57992277992278,45
3,4241,5298,0.8004907512268781,31,2708,2708,1.0,0,1533,2590,0.5918918918918918,31,0,0,0.0,0,1533,2590,0.5918918918918918,31
4,4264,5298,0.8048320120800302,23,2708,2708,1.0,0,1556,2590,0.6007722007722007,23,0,0,0.0,0,1556,2590,0.6007722007722007,23
5,4294,5298,0.8104945262363156,30,2708,2708,1.0,0,1586,2590,0.6123552123552124,30,0,0,0.0,0,1586,2590,0.6123552123552124,30
6,4315,5298,0.8144582861457154,21,2708,2708,1.0,0,1607,2590,0.6204633204633204,21,0,0,0.0,0,1607,2590,0.6204633204633204,21
7,4352,5298,0.821442053605134,37,2708,2708,1.0,0,1644,2590,0.6347490347490348,37,0,0,0.0,0,1644,2590,0.6347490347490348,37
8,4377,5298,0.8261608154020385,25,2708,2708,1.0,0,1669,2590,0.6444015444015444,25,0,0,0.0,0,1669,2590,0.6444015444015444,25
9,4420,5298,0.8342770856927142,43,2708,2708,1.0,0,1712,2590,0.661003861003861,43,0,0,0.0,0,1712,2590,0.661003861003861,43
10,4454,5298,0.8406946017365043,34,2708,2708,1.0,0,1746,2590,0.6741312741312742,34,0,0,0.0,0,1746,2590,0.6741312741312742,34
11,4463,5298,0.8423933559833899,9,2708,2708,1.0,0,1755,2590,0.6776061776061776,9,0,0,0.0,0,1755,2590,0.6776061776061776,9
12,4479,5298,0.8454133635334088,16,2708,2708,1.0,0,1771,2590,0.6837837837837838,16,0,0,0.0,0,1771,2590,0.6837837837837838,16
13,4502,5298,0.849754624386561,23,2708,2708,1.0,0,1794,2590,0.6926640926640927,23,0,0,0.0,0,1794,2590,0.6926640926640927,23
14,4525,5298,0.8540958852397131,23,2708,2708,1.0,0,1817,2590,0.7015444015444016,23,0,0,0.0,0,1817,2590,0.7015444015444016,23
15,4543,5298,0.8574933937334843,18,2708,2708,1.0,0,1835,2590,0.7084942084942085,18,0,0,0.0,0,1835,2590,0.7084942084942085,18
16,4559,5298,0.8605134012835032,16,2708,2708,1.0,0,1851,2590,0.7146718146718146,16,0,0,0.0,0,1851,2590,0.7146718146718146,16
17,4572,5298,0.8629671574178935,13,2708,2708,1.0,0,1864,2590,0.7196911196911197,13,0,0,0.0,0,1864,2590,0.7196911196911197,13
18,4582,5298,0.8648546621366553,10,2708,2708,1.0,0,1874,2590,0.7235521235521235,10,0,0,0.0,0,1874,2590,0.7235521235521235,10
19,4606,5298,0.8693846734616837,24,2708,2708,1.0,0,1898,2590,0.7328185328185328,24,0,0,0.0,0,1898,2590,0.7328185328185328,24
20,4622,5298,0.8724046810117025,16,2708,2708,1.0,0,1914,2590,0.738996138996139,16,0,0,0.0,0,1914,2590,0.738996138996139,16
21,4632,5298,0.8742921857304643,10,2708,2708,1.0,0,1924,2590,0.7428571428571429,10,0,0,0.0,0,1924,2590,0.7428571428571429,10
22,4646,5298,0.8769346923367308,14,2708,2708,1.0,0,1938,2590,0.7482625482625482,14,0,0,0.0,0,1938,2590,0.7482625482625482,14
23,4668,5298,0.8810872027180068,22,2708,2708,1.0,0,1960,2590,0.7567567567567568,22,0,0,0.0,0,1960,2590,0.7567567567567568,22
24,4676,5298,0.8825972064930162,8,2708,2708,1.0,0,1968,2590,0.7598455598455598,8,0,0,0.0,0,1968,2590,0.7598455598455598,8
25,4678,5298,0.8829747074367686,2,2708,2708,1.0,0,1970,2590,0.7606177606177607,2,0,0,0.0,0,1970,2590,0.7606177606177607,2
26,4686,5298,0.8844847112117781,8,2708,2708,1.0,0,1978,2590,0.7637065637065638,8,0,0,0.0,0,1978,2590,0.7637065637065638,8
27,4692,5298,0.8856172140430351,6,2708,2708,1.0,0,1984,2590,0.766023166023166,6,0,0,0.0,0,1984,2590,0.766023166023166,6
28,4696,5298,0.8863722159305398,4,2708,2708,1.0,0,1988,2590,0.7675675675675676,4,0,0,0.0,0,1988,2590,0.7675675675675676,4
29,4706,5298,0.8882597206493016,10,2708,2708,1.0,0,1998,2590,0.7714285714285715,10,0,0,0.0,0,1998,2590,0.7714285714285715,10
30,4715,5298,0.8899584748961873,9,2708,2708,1.0,0,2007,2590,0.7749034749034749,9,0,0,0.0,0,2007,2590,0.7749034749034749,9
31,4720,5298,0.8909022272555681,5,2708,2708,1.0,0,2012,2590,0.7768339768339768,5,0,0,0.0,0,2012,2590,0.7768339768339768,5
32,4728,5298,0.8924122310305775,8,2708,2708,1.0,0,2020,2590,0.7799227799227799,8,0,0,0.0,0,2020,2590,0.7799227799227799,8
33,4738,5298,0.8942997357493394,10,2708,2708,1.0,0,2030,2590,0.7837837837837838,10,0,0,0.0,0,2030,2590,0.7837837837837838,10
34,4753,5298,0.8971309928274821,15,2708,2708,1.0,0,2045,2590,0.7895752895752896,15,0,0,0.0,0,2045,2590,0.7895752895752896,15
35,4757,5298,0.8978859947149868,4,2708,2708,1.0,0,2049,2590,0.7911196911196912,4,0,0,0.0,0,2049,2590,0.7911196911196912,4
36,4759,5298,0.8982634956587392,2,2708,2708,1.0,0,2051,2590,0.7918918918918919,2,0,0,0.0,0,2051,2590,0.7918918918918919,2
37,4762,5298,0.8988297470743677,3,2708,2708,1.0,0,2054,2590,0.7930501930501931,3,0,0,0.0,0,2054,2590,0.7930501930501931,3
38,4764,5298,0.89920724801812,2,2708,2708,1.0,0,2056,2590,0.7938223938223938,2,0,0,0.0,0,2056,2590,0.7938223938223938,2
39,4767,5298,0.8997734994337486,3,2708,2708,1.0,0,2059,2590,0.794980694980695,3,0,0,0.0,0,2059,2590,0.794980694980695,3
40,4776,5298,0.9014722536806342,9,2708,2708,1.0,0,2068,2590,0.7984555984555984,9,0,0,0.0,0,2068,2590,0.7984555984555984,9
41,4782,5298,0.9026047565118913,6,2708,2708,1.0,0,2074,2590,0.8007722007722008,6,0,0,0.0,0,2074,2590,0.8007722007722008,6
42,4794,5298,0.9048697621744054,12,2708,2708,1.0,0,2086,2590,0.8054054054054054,12,0,0,0.0,0,2086,2590,0.8054054054054054,12
43,4802,5298,0.9063797659494148,8,2708,2708,1.0,0,2094,2590,0.8084942084942085,8,0,0,0.0,0,2094,2590,0.8084942084942085,8
44,4805,5298,0.9069460173650434,3,2708,2708,1.0,0,2097,2590,0.8096525096525097,3,0,0,0.0,0,2097,2590,0.8096525096525097,3
45,4812,5298,0.9082672706681767,7,2708,2708,1.0,0,2104,2590,0.8123552123552124,7,0,0,0.0,0,2104,2590,0.8123552123552124,7
46,4816,5298,0.9090222725556814,4,2708,2708,1.0,0,2108,2590,0.8138996138996138,4,0,0,0.0,0,2108,2590,0.8138996138996138,4
47,4820,5298,0.9097772744431861,4,2708,2708,1.0,0,2112,2590,0.8154440154440155,4,0,0,0.0,0,2112,2590,0.8154440154440155,4
48,4820,5298,0.9097772744431861,0,2708,2708,1.0,0,2112,2590,0.8154440154440155,0,0,0,0.0,0,2112,2590,0.8154440154440155,0
49,4820,5298,0.9097772744431861,0,2708,2708,1.0,0,2112,2590,0.8154440154440155,0,0,0,0.0,0,2112,2590,0.8154440154440155,0
50,4823,5298,0.9103435258588146,3,2708,2708,1.0,0,2115,2590,0.8166023166023166,3,0,0,0.0,0,2115,2590,0.8166023166023166,3
51,4824,5298,0.9105322763306908,1,2708,2708,1.0,0,2116,2590,0.816988416988417,1,0,0,0.0,0,2116,2590,0.816988416988417,1
52,4825,5298,0.9107210268025671,1,2708,2708,1.0,0,2117,2590,0.8173745173745174,1,0,0,0.0,0,2117,2590,0.8173745173745174,1
53,4827,5298,0.9110985277463194,2,2708,2708,1.0,0,2119,2590,0.8181467181467181,2,0,0,0.0,0,2119,2590,0.8181467181467181,2
54,4827,5298,0.9110985277463194,0,2708,2708,1.0,0,2119,2590,0.8181467181467181,0,0,0,0.0,0,2119,2590,0.8181467181467181,0
55,4828,5298,0.9112872782181956,1,2708,2708,1.0,0,2120,2590,0.8185328185328186,1,0,0,0.0,0,2120,2590,0.8185328185328186,1
56,4831,5298,0.911853529633824,3,2708,2708,1.0,0,2123,2590,0.8196911196911197,3,0,0,0.0,0,2123,2590,0.8196911196911197,3
57,4831,5298,0.911853529633824,0,2708,2708,1.0,0,2123,2590,0.8196911196911197,0,0,0,0.0,0,2123,2590,0.8196911196911197,0
58,4832,5298,0.9120422801057002,1,2708,2708,1.0,0,2124,2590,0.8200772200772201,1,0,0,0.0,0,2124,2590,0.8200772200772201,1
59,4839,5298,0.9133635334088335,7,2708,2708,1.0,0,2131,2590,0.8227799227799227,7,0,0,0.0,0,2131,2590,0.8227799227799227,7
60,4840,5298,0.9135522838807097,1,2708,2708,1.0,0,2132,2590,0.8231660231660232,1,0,0,0.0,0,2132,2590,0.8231660231660232,1
61,4841,5298,0.9137410343525859,1,2708,2708,1.0,0,2133,2590,0.8235521235521236,1,0,0,0.0,0,2133,2590,0.8235521235521236,1
62,4841,5298,0.9137410343525859,0,2708,2708,1.0,0,2133,2590,0.8235521235521236,0,0,0,0.0,0,2133,2590,0.8235521235521236,0
63,4841,5298,0.9137410343525859,0,2708,2708,1.0,0,2133,2590,0.8235521235521236,0,0,0,0.0,0,2133,2590,0.8235521235521236,0
64,4841,5298,0.9137410343525859,0,2708,2708,1.0,0,2133,2590,0.8235521235521236,0,0,0,0.0,0,2133,2590,0.8235521235521236,0
65,4843,5298,0.9141185352963382,2,2708,2708,1.0,0,2135,2590,0.8243243243243243,2,0,0,0.0,0,2135,2590,0.8243243243243243,2
66,4844,5298,0.9143072857682144,1,2708,2708,1.0,0,2136,2590,0.8247104247104247,1,0,0,0.0,0,2136,2590,0.8247104247104247,1
67,4845,5298,0.9144960362400906,1,2708,2708,1.0,0,2137,2590,0.8250965250965251,1,0,0,0.0,0,2137,2590,0.8250965250965251,1
68,4848,5298,0.9150622876557192,3,2708,2708,1.0,0,2140,2590,0.8262548262548263,3,0,0,0.0,0,2140,2590,0.8262548262548263,3
69,4848,5298,0.9150622876557192,0,2708,2708,1.0,0,2140,2590,0.8262548262548263,0,0,0,0.0,0,2140,2590,0.8262548262548263,0
70,4857,5298,0.9167610419026048,9,2708,2708,1.0,0,2149,2590,0.8297297297297297,9,0,0,0.0,0,2149,2590,0.8297297297297297,9
71,4857,5298,0.9167610419026048,0,2708,2708,1.0,0,2149,2590,0.8297297297297297,0,0,0,0.0,0,2149,2590,0.8297297297297297,0
72,4857,5298,0.9167610419026048,0,2708,2708,1.0,0,2149,2590,0.8297297297297297,0,0,0,0.0,0,2149,2590,0.8297297297297297,0
73,4857,5298,0.9167610419026048,0,2708,2708,1.0,0,2149,2590,0.8297297297297297,0,0,0,0.0,0,2149,2590,0.8297297297297297,0
74,4857,5298,0.9167610419026048,0,2708,2708,1.0,0,2149,2590,0.8297297297297297,0,0,0,0.0,0,2149,2590,0.8297297297297297,0
