epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,5298,0.0,0,0,2708,0.0,0,0,2590,0.0,0,0,0,0.0,0,0,2590,0.0,0
1,4235,5298,0.799358248395621,4235,2708,2708,1.0,2708,1527,2590,0.5895752895752896,1527,0,0,0.0,0,1527,2590,0.5895752895752896,1527
2,4289,5298,0.8095507738769346,54,2708,2708,1.0,0,1581,2590,0.6104247104247105,54,0,0,0.0,0,1581,2590,0.6104247104247105,54
3,4350,5298,0.8210645526613817,61,2708,2708,1.0,0,1642,2590,0.633976833976834,61,0,0,0.0,0,1642,2590,0.633976833976834,61
4,4411,5298,0.8325783314458286,61,2708,2708,1.0,0,1703,2590,0.6575289575289576,61,0,0,0.0,0,1703,2590,0.6575289575289576,61
5,4472,5298,0.8440921102302755,61,2708,2708,1.0,0,1764,2590,0.6810810810810811,61,0,0,0.0,0,1764,2590,0.6810810810810811,61
6,4530,5298,0.855039637599094,58,2708,2708,1.0,0,1822,2590,0.7034749034749035,58,0,0,0.0,0,1822,2590,0.7034749034749035,58
7,4564,5298,0.8614571536428841,34,2708,2708,1.0,0,1856,2590,0.7166023166023165,34,0,0,0.0,0,1856,2590,0.7166023166023165,34
8,4615,5298,0.8710834277085693,51,2708,2708,1.0,0,1907,2590,0.7362934362934362,51,0,0,0.0,0,1907,2590,0.7362934362934362,51
9,4666,5298,0.8807097017742544,51,2708,2708,1.0,0,1958,2590,0.7559845559845559,51,0,0,0.0,0,1958,2590,0.7559845559845559,51
10,4681,5298,0.8835409588523971,15,2708,2708,1.0,0,1973,2590,0.7617760617760618,15,0,0,0.0,0,1973,2590,0.7617760617760618,15
11,4703,5298,0.8876934692336731,22,2708,2708,1.0,0,1995,2590,0.7702702702702703,22,0,0,0.0,0,1995,2590,0.7702702702702703,22
12,4726,5298,0.8920347300868252,23,2708,2708,1.0,0,2018,2590,0.7791505791505792,23,0,0,0.0,0,2018,2590,0.7791505791505792,23
13,4748,5298,0.8961872404681012,22,2708,2708,1.0,0,2040,2590,0.7876447876447876,22,0,0,0.0,0,2040,2590,0.7876447876447876,22
