epoch,expected_coverage_all,observable_ceiling_all,entropy_bits_all,entropy_nats_all,normalized_entropy_bits_all,normalized_entropy_nats_all,expected_coverage_rank0,observable_ceiling_rank0,entropy_bits_rank0,entropy_nats_rank0,normalized_entropy_bits_rank0,normalized_entropy_nats_rank0,expected_coverage_rank1,observable_ceiling_rank1,entropy_bits_rank1,entropy_nats_rank1,normalized_entropy_bits_rank1,normalized_entropy_nats_rank1,expected_coverage_rank2,observable_ceiling_rank2,entropy_bits_rank2,entropy_nats_rank2,normalized_entropy_bits_rank2,normalized_entropy_nats_rank2,expected_coverage_rank1_2,observable_ceiling_rank1_2,entropy_bits_rank1_2,entropy_nats_rank1_2,normalized_entropy_bits_rank1_2,normalized_entropy_nats_rank1_2
0,0.0,0.9862212155530389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9718146718146718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718146718146718,0.0,0.0,0.0,0.0
1,0.7848428898413684,0.9862212155530389,205.73374163899507,142.60376296311765,0.039374878782582785,0.02729258621303687,1.0,1.0,0.0,0.0,0.0,0.0,0.5598832549727718,0.9718146718146718,205.7337416389949,142.60376296311753,0.08173768042868292,0.056656242734651384,0.0,0.0,0.0,0.0,0.0,0.0,0.5598832549727718,0.9718146718146718,205.7337416389949,142.60376296311753,0.08173768042868292,0.056656242734651384
2,0.7911558717856104,0.9862212155530389,333.37084366669166,231.0750603684576,0.06380303228070654,0.04422489193654691,1.0,1.0,0.0,0.0,0.0,0.0,0.5727968373436654,0.9718146718146718,333.37084366669194,231.0750603684578,0.1324476931532348,0.09180574508083345,0.0,0.0,0.0,0.0,0.0,0.0,0.5727968373436654,0.9718146718146718,333.37084366669194,231.0750603684578,0.1324476931532348,0.09180574508083345
3,0.7971719790967352,0.9862212155530389,429.8675446037035,297.96147655628357,0.08227130040262268,0.057026119915078194,1.0,1.0,0.0,0.0,0.0,0.0,0.5851031448859171,0.9718146718146718,429.86754460370366,297.96147655628374,0.17078567524978294,0.11837960927941349,0.0,0.0,0.0,0.0,0.0,0.0,0.5851031448859171,0.9718146718146718,429.86754460370366,297.96147655628374,0.17078567524978294,0.11837960927941349
4,0.8029053429440691,0.9862212155530389,505.93755429040283,350.68918929578695,0.09683015393117758,0.06711754819058123,1.0,1.0,0.0,0.0,0.0,0.0,0.5968310837520336,0.9718146718146718,505.93755429040255,350.6891892957868,0.20100816618609557,0.13932824366141708,0.0,0.0,0.0,0.0,0.0,0.0,0.5968310837520336,0.9718146718146718,505.93755429040255,350.6891892957868,0.20100816618609557,0.13932824366141708
5,0.8083694215928591,0.9862212155530389,566.9347544847275,392.96922663253366,0.10850425923152679,0.07520942136507822,1.0,1.0,0.0,0.0,0.0,0.0,0.6080081836289585,0.9718146718146718,566.9347544847274,392.96922663253355,0.22524225446353888,0.15612603362436772,0.0,0.0,0.0,0.0,0.0,0.0,0.6080081836289585,0.9718146718146718,566.9347544847274,392.96922663253355,0.22524225446353888,0.15612603362436772
6,0.8135770324473356,0.9862212155530389,616.1531994151823,427.0848529676233,0.1179240573043411,0.08173872784069346,1.0,1.0,0.0,0.0,0.0,0.0,0.6186606632841655,0.9718146718146718,616.1531994151828,427.0848529676237,0.24479666246133605,0.1696801163955597,0.0,0.0,0.0,0.0,0.0,0.0,0.6186606632841655,0.9718146718146718,616.1531994151828,427.0848529676237,0.24479666246133605,0.1696801163955597
7,0.8185403825679175,0.9862212155530389,655.8523234598557,454.60218886988827,0.12552197578179056,0.08700520361146187,1.0,1.0,0.0,0.0,0.0,0.0,0.628813492990289,0.9718146718146718,655.8523234598557,454.60218886988827,0.2605690597774556,0.1806127091258992,0.0,0.0,0.0,0.0,0.0,0.0,0.628813492990289,0.9718146718146718,655.8523234598557,454.60218886988827,0.2605690597774556,0.1806127091258992
8,0.8232710977351976,0.9862212155530389,687.6893477444662,476.6699324901845,0.1316151861711897,0.09122869521343245,1.0,1.0,0.0,0.0,0.0,0.0,0.638490453977247,0.9718146718146718,687.6893477444664,476.6699324901847,0.2732178576656601,0.18938018771958073,0.0,0.0,0.0,0.0,0.0,0.0,0.638490453977247,0.9718146718146718,687.6893477444664,476.6699324901847,0.2732178576656601,0.18938018771958073
9,0.8277802501298401,0.9862212155530389,712.935950507666,494.1695440142134,0.13644707186749588,0.094577903160615,1.0,1.0,0.0,0.0,0.0,0.0,0.6477141950532426,0.9718146718146718,712.9359505076657,494.16954401421316,0.2832482918186991,0.19633275487255192,0.0,0.0,0.0,0.0,0.0,0.0,0.6477141950532426,0.9718146718146718,712.9359505076657,494.16954401421316,0.2832482918186991,0.19633275487255192
