epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,9616,0.0,0,0,2708,0.0,0,0,5278,0.0,0,0,1630,0.0,0,0,6908,0.0,0
1,8124,9616,0.8448419301164726,8124,2708,2708,1.0,2708,4125,5278,0.7815460401667298,4125,1291,1630,0.7920245398773006,1291,5416,6908,0.7840185292414592,5416
2,8306,9616,0.8637687188019967,182,2708,2708,1.0,0,4274,5278,0.8097764304660856,149,1324,1630,0.8122699386503067,33,5598,6908,0.8103647944412276,182
3,8407,9616,0.8742720465890182,101,2708,2708,1.0,0,4369,5278,0.8277756726032588,95,1330,1630,0.8159509202453987,6,5699,6908,0.82498552403011,101
4,8530,9616,0.887063227953411,123,2708,2708,1.0,0,4469,5278,0.8467222432739674,100,1353,1630,0.8300613496932515,23,5822,6908,0.8427909669947886,123
5,8614,9616,0.8957986688851913,84,2708,2708,1.0,0,4535,5278,0.8592269799166351,66,1371,1630,0.8411042944785276,18,5906,6908,0.854950781702374,84
6,8710,9616,0.9057820299500832,96,2708,2708,1.0,0,4610,5278,0.8734369079196665,75,1392,1630,0.8539877300613496,21,6002,6908,0.8688477127967574,96
7,8839,9616,0.9191971713810316,129,2708,2708,1.0,0,4703,5278,0.8910572186434256,93,1428,1630,0.8760736196319019,36,6131,6908,0.8875217139548349,129
8,8918,9616,0.9274126455906821,79,2708,2708,1.0,0,4768,5278,0.9033724895793861,65,1442,1630,0.8846625766871166,14,6210,6908,0.8989577301679212,79
9,9024,9616,0.9384359400998337,106,2708,2708,1.0,0,4839,5278,0.9168245547555892,71,1477,1630,0.9061349693251534,35,6316,6908,0.9143022582513028,106
10,9064,9616,0.9425956738768719,40,2708,2708,1.0,0,4874,5278,0.9234558544903373,35,1482,1630,0.90920245398773,5,6356,6908,0.9200926462072959,40
11,9092,9616,0.9455074875207987,28,2708,2708,1.0,0,4901,5278,0.9285714285714286,27,1483,1630,0.9098159509202454,1,6384,6908,0.924145917776491,28
12,9108,9616,0.947171381031614,16,2708,2708,1.0,0,4915,5278,0.9312239484653277,14,1485,1630,0.911042944785276,2,6400,6908,0.9264620729588883,16
13,9160,9616,0.9525790349417638,52,2708,2708,1.0,0,4959,5278,0.9395604395604396,44,1493,1630,0.9159509202453988,8,6452,6908,0.9339895773016792,52
14,9180,9616,0.9546589018302829,20,2708,2708,1.0,0,4977,5278,0.9429708222811671,18,1495,1630,0.9171779141104295,2,6472,6908,0.9368847712796757,20
15,9202,9616,0.956946755407654,22,2708,2708,1.0,0,4994,5278,0.9461917392951875,17,1500,1630,0.9202453987730062,5,6494,6908,0.9400694846554719,22
16,9219,9616,0.9587146422628952,17,2708,2708,1.0,0,5009,5278,0.9490337248957939,15,1502,1630,0.9214723926380368,2,6511,6908,0.942530399536769,17
17,9259,9616,0.9628743760399334,40,2708,2708,1.0,0,5042,5278,0.9552860932171277,33,1509,1630,0.9257668711656442,7,6551,6908,0.948320787492762,40
18,9283,9616,0.9653702163061564,24,2708,2708,1.0,0,5059,5278,0.9585070102311481,17,1516,1630,0.9300613496932515,7,6575,6908,0.9517950202663579,24
19,9295,9616,0.9666181364392679,12,2708,2708,1.0,0,5070,5278,0.9605911330049262,11,1517,1630,0.9306748466257668,1,6587,6908,0.9535321366531557,12
