epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,9616,0.0,0,0,2708,0.0,0,0,5278,0.0,0,0,1630,0.0,0,0,6908,0.0,0
1,8406,9616,0.8741680532445923,8406,2708,2708,1.0,2708,4348,5278,0.82379689276241,4348,1350,1630,0.8282208588957055,1350,5698,6908,0.8248407643312102,5698
2,8816,9616,0.9168053244592346,410,2708,2708,1.0,0,4639,5278,0.878931413414172,291,1469,1630,0.9012269938650307,119,6108,6908,0.8841922408801389,410
3,8979,9616,0.9337562396006656,163,2708,2708,1.0,0,4773,5278,0.9043198181129216,134,1498,1630,0.9190184049079755,29,6271,6908,0.9077880718008107,163
4,9078,9616,0.9440515806988353,99,2708,2708,1.0,0,4865,5278,0.9217506631299734,92,1505,1630,0.9233128834355828,7,6370,6908,0.9221192819918934,99
5,9210,9616,0.9577787021630616,132,2708,2708,1.0,0,4974,5278,0.9424024251610459,109,1528,1630,0.9374233128834356,23,6502,6908,0.9412275622466705,132
6,9269,9616,0.963914309484193,59,2708,2708,1.0,0,5029,5278,0.9528230390299356,55,1532,1630,0.939877300613497,4,6561,6908,0.9497683844817603,59
7,9355,9616,0.9728577371048253,86,2708,2708,1.0,0,5104,5278,0.967032967032967,75,1543,1630,0.9466257668711656,11,6647,6908,0.9622177185871453,86
8,9405,9616,0.9780574043261231,50,2708,2708,1.0,0,5149,5278,0.9755589238347859,45,1548,1630,0.9496932515337423,5,6697,6908,0.9694557035321366,50
9,9434,9616,0.9810732113144759,29,2708,2708,1.0,0,5170,5278,0.9795377036756348,21,1556,1630,0.9546012269938651,8,6726,6908,0.9736537348002317,29
10,9501,9616,0.9880407653910149,67,2708,2708,1.0,0,5205,5278,0.9861690034103827,35,1588,1630,0.9742331288343559,32,6793,6908,0.98335263462652,67
11,9512,9616,0.9891846921797005,11,2708,2708,1.0,0,5214,5278,0.9878741947707464,9,1590,1630,0.9754601226993865,2,6804,6908,0.984944991314418,11
12,9517,9616,0.9897046589018302,5,2708,2708,1.0,0,5219,5278,0.988821523304282,5,1590,1630,0.9754601226993865,0,6809,6908,0.9856687898089171,5
13,9547,9616,0.9928244592346089,30,2708,2708,1.0,0,5239,5278,0.9926108374384236,20,1600,1630,0.9815950920245399,10,6839,6908,0.990011580775912,30
14,9566,9616,0.9948003327787022,19,2708,2708,1.0,0,5255,5278,0.995642288745737,16,1603,1630,0.9834355828220859,3,6858,6908,0.9927620150550087,19
15,9580,9616,0.9962562396006656,14,2708,2708,1.0,0,5267,5278,0.9979158772262221,12,1605,1630,0.9846625766871165,2,6872,6908,0.9947886508396062,14
16,9589,9616,0.9971921797004991,9,2708,2708,1.0,0,5276,5278,0.9996210685865858,9,1605,1630,0.9846625766871165,0,6881,6908,0.9960914881297047,9
17,9594,9616,0.997712146422629,5,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1610,1630,0.9877300613496932,5,6886,6908,0.9968152866242038,5
18,9596,9616,0.9979201331114809,2,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1612,1630,0.9889570552147239,2,6888,6908,0.9971048060220035,2
19,9596,9616,0.9979201331114809,0,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1612,1630,0.9889570552147239,0,6888,6908,0.9971048060220035,0
20,9599,9616,0.9982321131447587,3,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1615,1630,0.99079754601227,3,6891,6908,0.9975390851187029,3
21,9601,9616,0.9984400998336106,2,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1617,1630,0.9920245398773007,2,6893,6908,0.9978286045165026,2
22,9602,9616,0.9985440931780366,1,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1618,1630,0.992638036809816,1,6894,6908,0.9979733642154024,1
23,9604,9616,0.9987520798668885,2,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1620,1630,0.9938650306748467,2,6896,6908,0.998262883613202,2
24,9605,9616,0.9988560732113144,1,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1621,1630,0.994478527607362,1,6897,6908,0.9984076433121019,1
25,9605,9616,0.9988560732113144,0,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1621,1630,0.994478527607362,0,6897,6908,0.9984076433121019,0
26,9605,9616,0.9988560732113144,0,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1621,1630,0.994478527607362,0,6897,6908,0.9984076433121019,0
27,9605,9616,0.9988560732113144,0,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1621,1630,0.994478527607362,0,6897,6908,0.9984076433121019,0
28,9606,9616,0.9989600665557404,1,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1622,1630,0.9950920245398773,1,6898,6908,0.9985524030110018,1
29,9606,9616,0.9989600665557404,0,2708,2708,1.0,0,5276,5278,0.9996210685865858,0,1622,1630,0.9950920245398773,0,6898,6908,0.9985524030110018,0
30,9608,9616,0.9991680532445923,2,2708,2708,1.0,0,5278,5278,1.0,2,1622,1630,0.9950920245398773,0,6900,6908,0.9988419224088014,2
31,9609,9616,0.9992720465890182,1,2708,2708,1.0,0,5278,5278,1.0,0,1623,1630,0.9957055214723927,1,6901,6908,0.9989866821077013,1
32,9609,9616,0.9992720465890182,0,2708,2708,1.0,0,5278,5278,1.0,0,1623,1630,0.9957055214723927,0,6901,6908,0.9989866821077013,0
33,9609,9616,0.9992720465890182,0,2708,2708,1.0,0,5278,5278,1.0,0,1623,1630,0.9957055214723927,0,6901,6908,0.9989866821077013,0
34,9609,9616,0.9992720465890182,0,2708,2708,1.0,0,5278,5278,1.0,0,1623,1630,0.9957055214723927,0,6901,6908,0.9989866821077013,0
35,9609,9616,0.9992720465890182,0,2708,2708,1.0,0,5278,5278,1.0,0,1623,1630,0.9957055214723927,0,6901,6908,0.9989866821077013,0
36,9609,9616,0.9992720465890182,0,2708,2708,1.0,0,5278,5278,1.0,0,1623,1630,0.9957055214723927,0,6901,6908,0.9989866821077013,0
37,9609,9616,0.9992720465890182,0,2708,2708,1.0,0,5278,5278,1.0,0,1623,1630,0.9957055214723927,0,6901,6908,0.9989866821077013,0
38,9609,9616,0.9992720465890182,0,2708,2708,1.0,0,5278,5278,1.0,0,1623,1630,0.9957055214723927,0,6901,6908,0.9989866821077013,0
39,9609,9616,0.9992720465890182,0,2708,2708,1.0,0,5278,5278,1.0,0,1623,1630,0.9957055214723927,0,6901,6908,0.9989866821077013,0
40,9609,9616,0.9992720465890182,0,2708,2708,1.0,0,5278,5278,1.0,0,1623,1630,0.9957055214723927,0,6901,6908,0.9989866821077013,0
41,9609,9616,0.9992720465890182,0,2708,2708,1.0,0,5278,5278,1.0,0,1623,1630,0.9957055214723927,0,6901,6908,0.9989866821077013,0
42,9609,9616,0.9992720465890182,0,2708,2708,1.0,0,5278,5278,1.0,0,1623,1630,0.9957055214723927,0,6901,6908,0.9989866821077013,0
43,9610,9616,0.9993760399334443,1,2708,2708,1.0,0,5278,5278,1.0,0,1624,1630,0.996319018404908,1,6902,6908,0.9991314418066011,1
44,9611,9616,0.9994800332778702,1,2708,2708,1.0,0,5278,5278,1.0,0,1625,1630,0.9969325153374233,1,6903,6908,0.9992762015055009,1
45,9611,9616,0.9994800332778702,0,2708,2708,1.0,0,5278,5278,1.0,0,1625,1630,0.9969325153374233,0,6903,6908,0.9992762015055009,0
46,9611,9616,0.9994800332778702,0,2708,2708,1.0,0,5278,5278,1.0,0,1625,1630,0.9969325153374233,0,6903,6908,0.9992762015055009,0
47,9611,9616,0.9994800332778702,0,2708,2708,1.0,0,5278,5278,1.0,0,1625,1630,0.9969325153374233,0,6903,6908,0.9992762015055009,0
48,9611,9616,0.9994800332778702,0,2708,2708,1.0,0,5278,5278,1.0,0,1625,1630,0.9969325153374233,0,6903,6908,0.9992762015055009,0
49,9611,9616,0.9994800332778702,0,2708,2708,1.0,0,5278,5278,1.0,0,1625,1630,0.9969325153374233,0,6903,6908,0.9992762015055009,0
50,9611,9616,0.9994800332778702,0,2708,2708,1.0,0,5278,5278,1.0,0,1625,1630,0.9969325153374233,0,6903,6908,0.9992762015055009,0
51,9615,9616,0.999896006655574,4,2708,2708,1.0,0,5278,5278,1.0,0,1629,1630,0.9993865030674847,4,6907,6908,0.9998552403011002,4
52,9616,9616,1.0,1,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,1,6908,6908,1.0,1
53,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
54,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
55,9616,9616,1.0,0,2708,2708,1.0,0,5278,5278,1.0,0,1630,1630,1.0,0,6908,6908,1.0,0
