epoch,expected_coverage_all,observable_ceiling_all,entropy_bits_all,entropy_nats_all,normalized_entropy_bits_all,normalized_entropy_nats_all,expected_coverage_rank0,observable_ceiling_rank0,entropy_bits_rank0,entropy_nats_rank0,normalized_entropy_bits_rank0,normalized_entropy_nats_rank0,expected_coverage_rank1,observable_ceiling_rank1,entropy_bits_rank1,entropy_nats_rank1,normalized_entropy_bits_rank1,normalized_entropy_nats_rank1,expected_coverage_rank2,observable_ceiling_rank2,entropy_bits_rank2,entropy_nats_rank2,normalized_entropy_bits_rank2,normalized_entropy_nats_rank2,expected_coverage_rank1_2,observable_ceiling_rank1_2,entropy_bits_rank1_2,entropy_nats_rank1_2,normalized_entropy_bits_rank1_2,normalized_entropy_nats_rank1_2
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.8350307730843134,1.0,445.03368469016465,308.4738437971913,0.04628054125313692,0.032079226684400095,1.0,1.0,0.0,0.0,0.0,0.0,0.7675887331059994,1.0,355.73971081055106,246.57997756154376,0.06740047571249547,0.0467184497085153,0.7793390065307723,1.0,89.29397387960631,61.89386623564251,0.05478157906724314,0.0379716970770813,0.7703613077560376,1.0,445.03368469016465,308.4738437971913,0.06442294219602847,0.044654580746553464
2,0.8426232778365165,1.0,719.316009317613,498.59186379013477,0.07480407750807123,0.051850235419107195,1.0,1.0,0.0,0.0,0.0,0.0,0.7786559362914274,1.0,574.8447939311177,398.452048172917,0.10891337512904845,0.0754929988959676,0.7882941152942692,1.0,144.47121538649884,100.13981561722026,0.08863264747637965,0.061435469703816116,0.7809301447127813,1.0,719.316009317613,498.59186379013477,0.1041279689226423,0.07217600807616312
3,0.8498546390025552,1.0,925.4811172030264,641.4946270507461,0.09624387658101356,0.0667111716982889,1.0,1.0,0.0,0.0,0.0,0.0,0.7891961298013307,1.0,739.440243854343,512.5409202201962,0.1400985683695231,0.09710892766581966,0.7968251751882187,1.0,186.0408733486666,128.95370683053812,0.11413550512188135,0.07911270357701726,0.7909962664517068,1.0,925.4811172030264,641.4946270507461,0.13397236786378494,0.09286256905772236
4,0.856742053275001,1.0,1086.9627920148737,753.4251946586759,0.11303689600820234,0.07835120576733318,1.0,1.0,0.0,0.0,0.0,0.0,0.7992344093345821,1.0,868.2784166691855,601.8447364552993,0.16450898383273693,0.11402893832044322,0.804952375352528,1.0,218.68437534568898,151.58045820337713,0.13416219346361288,0.09299414613704118,0.8005836109282656,1.0,1086.9627920148737,753.4251946586759,0.15734840648738763,0.10906560432233293
5,0.8633018984574623,1.0,1215.4769526658297,842.5044227759139,0.12640151338038993,0.08761485261812749,1.0,1.0,0.0,0.0,0.0,0.0,0.8087946755567516,1.0,970.7351474708537,672.862330539865,0.18392102074097266,0.12748433697231243,0.8126949435450893,1.0,244.7418051949601,169.64209223603797,0.1501483467453743,0.10407490321229323,0.8097149761967243,1.0,1215.4769526658297,842.5044227759139,0.17595207768758392,0.12196068656281324
6,0.8695497724589278,1.0,1318.2347658134304,913.7307112396791,0.1370876420355065,0.09502191256652237,1.0,1.0,0.0,0.0,0.0,0.0,0.8178996910064422,1.0,1052.581496160716,729.5938963733691,0.199428097036892,0.13823302318555686,0.8200711919219283,1.0,265.65326965270646,184.13681486630435,0.1629774660446052,0.1129673710836223,0.8184120746909254,1.0,1318.2347658134304,913.7307112396791,0.1908272677784352,0.13227138263458005
7,0.8755005304317067,1.0,1400.1840211146343,970.5336065006957,0.14560981916749524,0.10092903561779282,1.0,1.0,0.0,0.0,0.0,0.0,0.8265711342918401,1.0,1117.7772761198407,774.7841674364431,0.21178046156116725,0.14679502982880696,0.8270985606372427,1.0,282.40674499483026,195.74943906427805,0.17325567177596948,0.12009168040753254,0.826695584920553,1.0,1400.1840211146343,970.5336065006957,0.20269021730090248,0.1404941526492032
8,0.8811683201409866,1.0,1464.9546837947478,1015.4292087204155,0.15234553700028575,0.10559787944263889,1.0,1.0,0.0,0.0,0.0,0.0,0.8348296517065337,1.0,1169.2276925709004,810.4468785381301,0.22152855107444117,0.15355189059077873,0.8337936593672932,1.0,295.72699122384273,204.98233018228228,0.18142760197781763,0.12575603078667624,0.8345852007058151,1.0,1464.9546837947478,1015.4292087204155,0.21206639892801793,0.14699322650845623
9,0.8865666156497496,1.0,1515.332790682509,1050.3486514716149,0.15758452482139237,0.10922926907982683,1.0,1.0,0.0,0.0,0.0,0.0,0.8426949063871716,1.0,1209.1625655461226,838.1276231469249,0.22909484000494934,0.1587964424302624,0.8401723068569574,1.0,306.17022513637744,212.22102832468372,0.1878344939486978,0.13019694989244399,0.8420996780671914,1.0,1515.332790682509,1050.3486514716149,0.2193591185122335,0.15204815452686954
10,0.8917082493999462,1.0,1553.526553327875,1076.8225503642261,0.16155642193509515,0.11198237836566412,1.0,1.0,0.0,0.0,0.0,0.0,0.8501856251306251,1.0,1239.3492763452143,859.0514566276938,0.23481418649966168,0.16276079132771767,0.8462495685831452,1.0,314.1772769826603,217.77109373653198,0.19274679569488362,0.1336018979978724,0.8492568798827324,1.0,1553.526553327875,1076.8225503642261,0.2248880360926281,0.1558805081592684
11,0.8966054427657155,1.0,1581.3284714123834,1096.0933714986616,0.16444763637815968,0.11398641550526846,1.0,1.0,0.0,0.0,0.0,0.0,0.857319642981554,1.0,1261.2224998965903,874.2128198620875,0.2389584122577852,0.16563334972756488,0.8520397926246887,1.0,320.10597151577207,221.88055163655957,0.19638403160476814,0.13612303781384022,0.8560738184184997,1.0,1581.3284714123834,1096.0933714986616,0.22891263338337917,0.15867014642424168
12,0.9012698351518995,1.0,1600.2203722125148,1109.188239273691,0.16641226832492875,0.11534819460000945,1.0,1.0,0.0,0.0,0.0,0.0,0.8641139456967215,1.0,1275.968265029422,884.4338053891088,0.24175222906961386,0.1675698759736849,0.8575566438241153,1.0,324.2521071830848,224.7544338845764,0.1989276731184569,0.13788615575740884,0.8625666958339028,1.0,1600.2203722125148,1109.188239273691,0.2316474192548516,0.16056575554048796
13,0.9057125117070728,1.0,1611.4448404205602,1116.9684477653823,0.1675795383132862,0.11615728450139166,1.0,1.0,0.0,0.0,0.0,0.0,0.8705847101873581,1.0,1284.5811190153452,890.403780846026,0.24338406953682173,0.16870098159265368,0.8628131363227503,1.0,326.86372140525276,226.56466691938238,0.20052989043267042,0.13899672817140024,0.8687509427584078,1.0,1611.4448404205602,1116.9684477653823,0.23327226989295893,0.1616920161791231
14,0.9099440297163248,1.0,1616.055722194715,1120.1644674670329,0.16805903932973326,0.11648964927901756,1.0,1.0,0.0,0.0,0.0,0.0,0.8767473430355788,1.0,1287.9045462508898,892.70740506414,0.2440137450266938,0.16913743938312617,0.8678216645464222,1.0,328.15117594383565,227.45706240290022,0.20131973984284396,0.13954421006312898,0.8746412550307349,1.0,1616.055722194715,1120.1644674670329,0.23393973975024826,0.16215467102881193
15,0.9139744437381099,1.0,1614.9549969943532,1119.4015028978308,0.1679445712348537,0.11641030604178773,1.0,1.0,0.0,0.0,0.0,0.0,0.8826165171767545,1.0,1286.6604775869878,891.8450823773333,0.24377803667809544,0.16897405880586078,0.8725940327157766,1.0,328.29451940734987,227.5564205204868,0.20140768061800604,0.13960516596348882,0.8802516286892954,1.0,1614.9549969943532,1119.4015028978308,0.23378039910167245,0.16204422450750303
16,0.9178133295429908,1.0,1608.920428317159,1115.2186586333382,0.16731701625594414,0.11597531807751021,1.0,1.0,0.0,0.0,0.0,0.0,0.8882062068349984,1.0,1281.4714202442808,888.248301910472,0.24279488826151588,0.1682925922528367,0.8771414829512246,1.0,327.44900807287877,226.97035672286668,0.20088896200790107,0.1392456176213906,0.8855953932955288,1.0,1608.920428317159,1115.2186586333382,0.23290683675697146,0.1614387172312302
17,0.9214698069136888,1.0,1598.6267758335457,1108.0836424366578,0.16624654490781465,0.11523332388068405,1.0,1.0,0.0,0.0,0.0,0.0,0.8935297207952199,1.0,1272.8774349967962,882.2914052664044,0.24116662277317094,0.16716396462038732,0.8814747220396634,1.0,325.7493408367344,225.7922371702431,0.1998462213722297,0.1385228448897197,0.8906852436713841,1.0,1598.6267758335457,1108.0836424366578,0.23141673072286417,0.16040585443495337
18,0.9249525613582257,1.0,1584.6623878484181,1098.4042662765214,0.1647943414983796,0.11422673318183459,1.0,1.0,0.0,0.0,0.0,0.0,0.8985997340906764,1.0,1261.3494162331456,874.3007915629378,0.23898245855118333,0.16565001734803672,0.8856039469264645,1.0,323.312971615239,224.10347471356053,0.19835151632836748,0.13748679430279787,0.8955332701245959,1.0,1584.6623878484183,1098.4042662765216,0.22939525012281678,0.15900467085647388
19,0.9282698647901498,1.0,1567.5424001709193,1086.5375950866423,0.1630139767232653,0.11299267835759591,1.0,1.0,0.0,0.0,0.0,0.0,0.903428318181617,1.0,1247.2996560850804,864.5622399287629,0.2363205108156651,0.16380489578036433,0.8895388689937389,1.0,320.24274408583966,221.97535515787985,0.19646794115695684,0.13618119948336188,0.9001509872354112,1.0,1567.5424001709193,1086.5375950866423,0.2269169658614533,0.1572868551080837
20,0.9314295952232521,1.0,1547.719390185145,1072.797331604791,0.1609525156182555,0.11156378240482435,1.0,1.0,0.0,0.0,0.0,0.0,0.9080269696967754,1.0,1231.0903718909042,853.3268202906747,0.2332494073305995,0.16167616905848328,0.8932887371822713,1.0,316.6290182942133,219.4705113140973,0.19425093146884254,0.13464448546877136,0.9045493612719729,1.0,1547.719390185145,1072.797331604791,0.22404739290462433,0.15529781870364665
21,0.9344392555286158,1.0,1525.5920876551418,1057.4598542427225,0.15865142342503555,0.10996878683888545,1.0,1.0,0.0,0.0,0.0,0.0,0.9124066378064649,1.0,1213.0406783923356,840.8157261321708,0.2298296093960469,0.15930574576206344,0.8968623600126184,1.0,312.5514092628075,216.6441281105526,0.19174933083607823,0.1329105080432838,0.9087388363003976,1.0,1525.5920876551418,1057.4598542427225,0.2208442512529157,0.1530775700988307
22,0.9373059912988079,1.0,1501.5125775024117,1040.769209671093,0.15614731463211437,0.10823307088925675,1.0,1.0,0.0,0.0,0.0,0.0,0.9165777502918695,1.0,1193.4323529823744,827.2242706587542,0.22611450416490608,0.15673063104561466,0.9002681265574656,1.0,308.08022452006185,213.5449390123558,0.18900627271169437,0.1310091650382551,0.9127293590517259,1.0,1501.5125775024117,1040.769209671093,0.2173585086135512,0.15066143741619759
23,0.9400366078609033,1.0,1475.7923153507745,1022.941282477423,0.15347257855145327,0.10637908511620456,1.0,1.0,0.0,0.0,0.0,0.0,0.9205502383731732,1.0,1172.5146507387017,812.72522432476,0.22215131692662024,0.15398355898536567,0.9035140264153074,1.0,303.2776646120597,210.2160581526539,0.18605991693991394,0.12896690684211895,0.9165304026042972,1.0,1475.7923153507745,1022.941282477423,0.2136352512088556,0.1480806720436339
24,0.9426375864799011,1.0,1448.7071962496857,1004.167308537373,0.15065590643195567,0.10442671677801299,1.0,1.0,0.0,0.0,0.0,0.0,0.9243335603554234,1.0,1150.5083616465454,797.4716270859449,0.21798187981177441,0.15109352540468832,0.9066076687330114,1.0,298.19883460317084,206.6956814514493,0.18294407030869378,0.12680716653463148,0.9201509889390166,1.0,1448.7071962496857,1004.167308537373,0.20971441752311606,0.14536295722891907
25,0.9451150997898642,1.0,1420.501859467631,984.616858870148,0.14772273912932934,0.10239360013208694,1.0,1.0,0.0,0.0,0.0,0.0,0.9279367241480454,1.0,1127.6092563830614,781.5991768352155,0.21364328465006846,0.1480862404007608,0.909556300322617,1.0,292.8926030845701,203.0176820349329,0.17968871354881602,0.12455072517480546,0.9235997104197033,1.0,1420.501859467631,984.616858870148,0.20563142146317762,0.14253284002173539
26,0.9474750264908592,1.0,1391.3933703954556,964.4403917394097,0.14469564999952741,0.10029538183646108,1.0,1.0,0.0,0.0,0.0,0.0,0.9313683087124164,1.0,1103.991033543497,765.228272264135,0.20916844136860496,0.14498451539676677,0.9123668229153018,1.0,287.40233685197387,199.21211947528536,0.17632045205642569,0.12221602421796648,0.9268847502513172,1.0,1391.3933703954556,964.4403917394097,0.20141768534966062,0.13961210071502747
27,0.9497229653458278,1.0,1361.5743896895094,943.7714493359117,0.14159467446854299,0.09814594939017385,1.0,1.0,0.0,0.0,0.0,0.0,0.9346364844880092,1.0,1079.8078564493958,748.4657712443768,0.20458655863004846,0.14180859629488005,0.9150458095938164,1.0,281.76653324010636,195.3056780915298,0.17286290382828612,0.11981943441198148,0.9300139019637558,1.0,1361.5743896895094,943.7714493359117,0.19710109868116812,0.13662007083611924
28,0.9518642485109418,1.0,1331.21591662299,922.7285593237488,0.13843759532269032,0.09595762888142145,1.0,1.0,0.0,0.0,0.0,0.0,0.9377490328457375,1.0,1055.196549145608,731.406512976862,0.19992355989875105,0.13857645187132664,0.9175995204424024,1.0,276.01936747739336,191.32204634689467,0.1693370352622045,0.1173754885563771,0.93299458796773,1.0,1331.21591662299,922.7285593237488,0.1927064152610003,0.13357390841397637
29,0.9539039542308679,1.0,1300.469676052118,901.416889359231,0.1352401909372003,0.09374135704650906,1.0,1.0,0.0,0.0,0.0,0.0,0.9407133646149802,1.0,1030.2785071357976,714.1346424126875,0.19520244545960544,0.135304024708732,0.9200339174514964,1.0,270.1911689162995,187.28224694652891,0.1657614533228831,0.11489708401627541,0.935833877226971,1.0,1300.469676052118,901.416889359231,0.18825559873365924,0.13048883748686033
30,0.9558469189302145,1.0,1269.4702049132936,879.9296933405054,0.13201645225803801,0.09150683167018567,1.0,1.0,0.0,0.0,0.0,0.0,0.943536537728534,1.0,1005.1613676109445,696.7247679673048,0.19044360886906866,0.13200545054325594,0.9223546787126072,1.0,264.30883730233273,183.20492537318924,0.16215266092167652,0.11239565973815291,0.9385385020892938,1.0,1269.4702049132936,879.9296933405054,0.18376812462554917,0.12737835746098805
