epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,9632,0.0,0,0,2708,0.0,0,0,5278,0.0,0,0,1646,0.0,0,0,6924,0.0,0
1,7898,9632,0.8199750830564784,7898,2708,2708,1.0,2708,4249,5278,0.8050397877984085,4249,941,1646,0.571688942891859,941,5190,6924,0.7495667244367418,5190
2,8317,9632,0.8634759136212624,419,2708,2708,1.0,0,4494,5278,0.8514588859416445,245,1115,1646,0.6773997569866342,174,5609,6924,0.8100808781051415,419
3,8510,9632,0.8835132890365448,193,2708,2708,1.0,0,4639,5278,0.878931413414172,145,1163,1646,0.7065613608748481,48,5802,6924,0.8379549393414212,193
4,8755,9632,0.9089493355481728,245,2708,2708,1.0,0,4801,5278,0.90962485790072,162,1246,1646,0.7569866342648846,83,6047,6924,0.8733391103408434,245
5,8939,9632,0.9280523255813954,184,2708,2708,1.0,0,4939,5278,0.9357711254262978,138,1292,1646,0.7849331713244229,46,6231,6924,0.8999133448873483,184
6,9088,9632,0.9435215946843853,149,2708,2708,1.0,0,5051,5278,0.9569912845774915,112,1329,1646,0.807411907654921,37,6380,6924,0.9214326978625073,149
7,9156,9632,0.9505813953488372,68,2708,2708,1.0,0,5102,5278,0.9666540356195529,51,1346,1646,0.8177399756986634,17,6448,6924,0.9312536106296938,68
8,9208,9632,0.9559800664451827,52,2708,2708,1.0,0,5133,5278,0.9725274725274725,31,1367,1646,0.830498177399757,21,6500,6924,0.9387637203928365,52
9,9254,9632,0.9607558139534884,46,2708,2708,1.0,0,5166,5278,0.9787798408488063,33,1380,1646,0.8383961117861483,13,6546,6924,0.9454072790294628,46
10,9297,9632,0.9652200996677741,43,2708,2708,1.0,0,5197,5278,0.9846532777567261,31,1392,1646,0.8456865127582017,12,6589,6924,0.9516175621028308,43
11,9315,9632,0.9670888704318937,18,2708,2708,1.0,0,5208,5278,0.986737400530504,11,1399,1646,0.8499392466585662,7,6607,6924,0.9542172154823801,18
12,9360,9632,0.9717607973421927,45,2708,2708,1.0,0,5244,5278,0.9935581659719591,36,1408,1646,0.8554070473876063,9,6652,6924,0.9607163489312536,45
13,9377,9632,0.9735257475083057,17,2708,2708,1.0,0,5253,5278,0.9952633573323229,9,1416,1646,0.8602673147023087,8,6669,6924,0.9631715771230502,17
14,9390,9632,0.9748754152823921,13,2708,2708,1.0,0,5257,5278,0.9960212201591512,4,1425,1646,0.8657351154313487,9,6682,6924,0.965049104563836,13
15,9400,9632,0.9759136212624585,10,2708,2708,1.0,0,5260,5278,0.9965896172792724,3,1432,1646,0.8699878493317132,7,6692,6924,0.9664933564413634,10
16,9410,9632,0.9769518272425249,10,2708,2708,1.0,0,5266,5278,0.997726411519515,6,1436,1646,0.8724179829890644,4,6702,6924,0.9679376083188909,10
17,9418,9632,0.977782392026578,8,2708,2708,1.0,0,5266,5278,0.997726411519515,0,1444,1646,0.8772782503037667,8,6710,6924,0.9690930098209127,8
18,9426,9632,0.9786129568106312,8,2708,2708,1.0,0,5266,5278,0.997726411519515,0,1452,1646,0.8821385176184691,8,6718,6924,0.9702484113229347,8
19,9430,9632,0.9790282392026578,4,2708,2708,1.0,0,5269,5278,0.9982948086396363,3,1453,1646,0.8827460510328068,1,6722,6924,0.9708261120739456,4
20,9432,9632,0.979235880398671,2,2708,2708,1.0,0,5269,5278,0.9982948086396363,0,1455,1646,0.8839611178614823,2,6724,6924,0.9711149624494512,2
21,9438,9632,0.979858803986711,6,2708,2708,1.0,0,5269,5278,0.9982948086396363,0,1461,1646,0.8876063183475091,6,6730,6924,0.9719815135759676,6
22,9450,9632,0.9811046511627907,12,2708,2708,1.0,0,5273,5278,0.9990526714664646,4,1469,1646,0.8924665856622114,8,6742,6924,0.9737146158290005,12
23,9453,9632,0.9814161129568106,3,2708,2708,1.0,0,5275,5278,0.9994316028798788,2,1470,1646,0.8930741190765492,1,6745,6924,0.9741478913922588,3
24,9456,9632,0.9817275747508306,3,2708,2708,1.0,0,5275,5278,0.9994316028798788,0,1473,1646,0.8948967193195626,3,6748,6924,0.974581166955517,3
25,9462,9632,0.9823504983388704,6,2708,2708,1.0,0,5278,5278,1.0,3,1476,1646,0.8967193195625759,3,6754,6924,0.9754477180820335,6
26,9462,9632,0.9823504983388704,0,2708,2708,1.0,0,5278,5278,1.0,0,1476,1646,0.8967193195625759,0,6754,6924,0.9754477180820335,0
27,9477,9632,0.9839078073089701,15,2708,2708,1.0,0,5278,5278,1.0,0,1491,1646,0.9058323207776428,15,6769,6924,0.9776140958983247,15
28,9478,9632,0.9840116279069767,1,2708,2708,1.0,0,5278,5278,1.0,0,1492,1646,0.9064398541919806,1,6770,6924,0.9777585210860774,1
29,9481,9632,0.9843230897009967,3,2708,2708,1.0,0,5278,5278,1.0,0,1495,1646,0.9082624544349939,3,6773,6924,0.9781917966493356,3
30,9484,9632,0.9846345514950167,3,2708,2708,1.0,0,5278,5278,1.0,0,1498,1646,0.9100850546780073,3,6776,6924,0.9786250722125939,3
31,9490,9632,0.9852574750830565,6,2708,2708,1.0,0,5278,5278,1.0,0,1504,1646,0.913730255164034,6,6782,6924,0.9794916233391103,6
32,9490,9632,0.9852574750830565,0,2708,2708,1.0,0,5278,5278,1.0,0,1504,1646,0.913730255164034,0,6782,6924,0.9794916233391103,0
33,9491,9632,0.9853612956810631,1,2708,2708,1.0,0,5278,5278,1.0,0,1505,1646,0.9143377885783718,1,6783,6924,0.979636048526863,1
34,9492,9632,0.9854651162790697,1,2708,2708,1.0,0,5278,5278,1.0,0,1506,1646,0.9149453219927096,1,6784,6924,0.9797804737146159,1
35,9495,9632,0.9857765780730897,3,2708,2708,1.0,0,5278,5278,1.0,0,1509,1646,0.916767922235723,3,6787,6924,0.9802137492778741,3
