epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,5298,0.0,0,0,2708,0.0,0,0,2590,0.0,0,0,0,0.0,0,0,2590,0.0,0
1,4149,5298,0.7831257078142695,4149,2708,2708,1.0,2708,1441,2590,0.5563706563706564,1441,0,0,0.0,0,1441,2590,0.5563706563706564,1441
2,4173,5298,0.7876557191392979,24,2708,2708,1.0,0,1465,2590,0.5656370656370656,24,0,0,0.0,0,1465,2590,0.5656370656370656,24
3,4206,5298,0.7938844847112118,33,2708,2708,1.0,0,1498,2590,0.5783783783783784,33,0,0,0.0,0,1498,2590,0.5783783783783784,33
4,4249,5298,0.8020007550018875,43,2708,2708,1.0,0,1541,2590,0.594980694980695,43,0,0,0.0,0,1541,2590,0.594980694980695,43
5,4280,5298,0.807852019630049,31,2708,2708,1.0,0,1572,2590,0.6069498069498069,31,0,0,0.0,0,1572,2590,0.6069498069498069,31
6,4312,5298,0.8138920347300869,32,2708,2708,1.0,0,1604,2590,0.6193050193050194,32,0,0,0.0,0,1604,2590,0.6193050193050194,32
7,4338,5298,0.8187995469988675,26,2708,2708,1.0,0,1630,2590,0.6293436293436293,26,0,0,0.0,0,1630,2590,0.6293436293436293,26
8,4361,5298,0.8231408078520196,23,2708,2708,1.0,0,1653,2590,0.6382239382239382,23,0,0,0.0,0,1653,2590,0.6382239382239382,23
9,4375,5298,0.8257833144582861,14,2708,2708,1.0,0,1667,2590,0.6436293436293437,14,0,0,0.0,0,1667,2590,0.6436293436293437,14
10,4397,5298,0.8299358248395621,22,2708,2708,1.0,0,1689,2590,0.6521235521235521,22,0,0,0.0,0,1689,2590,0.6521235521235521,22
11,4416,5298,0.8335220838052095,19,2708,2708,1.0,0,1708,2590,0.6594594594594595,19,0,0,0.0,0,1708,2590,0.6594594594594595,19
12,4441,5298,0.838240845602114,25,2708,2708,1.0,0,1733,2590,0.6691119691119691,25,0,0,0.0,0,1733,2590,0.6691119691119691,25
13,4460,5298,0.8418271045677614,19,2708,2708,1.0,0,1752,2590,0.6764478764478764,19,0,0,0.0,0,1752,2590,0.6764478764478764,19
14,4484,5298,0.8463571158927897,24,2708,2708,1.0,0,1776,2590,0.6857142857142857,24,0,0,0.0,0,1776,2590,0.6857142857142857,24
15,4506,5298,0.8505096262740657,22,2708,2708,1.0,0,1798,2590,0.6942084942084942,22,0,0,0.0,0,1798,2590,0.6942084942084942,22
16,4514,5298,0.8520196300490751,8,2708,2708,1.0,0,1806,2590,0.6972972972972973,8,0,0,0.0,0,1806,2590,0.6972972972972973,8
17,4526,5298,0.8542846357115893,12,2708,2708,1.0,0,1818,2590,0.7019305019305019,12,0,0,0.0,0,1818,2590,0.7019305019305019,12
18,4537,5298,0.8563608909022272,11,2708,2708,1.0,0,1829,2590,0.7061776061776062,11,0,0,0.0,0,1829,2590,0.7061776061776062,11
19,4541,5298,0.857115892789732,4,2708,2708,1.0,0,1833,2590,0.7077220077220078,4,0,0,0.0,0,1833,2590,0.7077220077220078,4
