epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,9632,0.0,0,0,2708,0.0,0,0,5278,0.0,0,0,1646,0.0,0,0,6924,0.0,0
1,7662,9632,0.7954734219269103,7662,2708,2708,1.0,2708,4021,5278,0.7618416066691929,4021,933,1646,0.5668286755771568,933,4954,6924,0.7154823801270942,4954
2,7680,9632,0.7973421926910299,18,2708,2708,1.0,0,4030,5278,0.7635467980295566,9,942,1646,0.5722964763061968,9,4972,6924,0.7180820335066436,18
3,7714,9632,0.8008720930232558,34,2708,2708,1.0,0,4049,5278,0.7671466464569913,19,957,1646,0.5814094775212637,15,5006,6924,0.7229924898902369,34
4,7732,9632,0.8027408637873754,18,2708,2708,1.0,0,4058,5278,0.7688518378173551,9,966,1646,0.5868772782503038,9,5024,6924,0.7255921432697863,18
5,7749,9632,0.8045058139534884,17,2708,2708,1.0,0,4070,5278,0.7711254262978401,12,971,1646,0.5899149453219927,5,5041,6924,0.7280473714615829,17
6,7775,9632,0.8072051495016611,26,2708,2708,1.0,0,4084,5278,0.7737779461917393,14,983,1646,0.5972053462940462,12,5067,6924,0.7318024263431543,26
7,7825,9632,0.8123961794019934,50,2708,2708,1.0,0,4116,5278,0.7798408488063661,32,1001,1646,0.6081409477521263,18,5117,6924,0.7390236857307915,50
8,7836,9632,0.8135382059800664,11,2708,2708,1.0,0,4127,5278,0.781924971580144,11,1001,1646,0.6081409477521263,0,5128,6924,0.7406123627960717,11
9,7850,9632,0.8149916943521595,14,2708,2708,1.0,0,4137,5278,0.7838196286472149,10,1005,1646,0.6105710814094775,4,5142,6924,0.74263431542461,14
10,7880,9632,0.8181063122923588,30,2708,2708,1.0,0,4160,5278,0.7881773399014779,23,1012,1646,0.6148238153098421,7,5172,6924,0.7469670710571924,30
11,7926,9632,0.8228820598006644,46,2708,2708,1.0,0,4193,5278,0.7944297082228117,33,1025,1646,0.6227217496962333,13,5218,6924,0.7536106296938186,46
12,7942,9632,0.8245431893687708,16,2708,2708,1.0,0,4202,5278,0.7961348995831754,9,1032,1646,0.6269744835965978,7,5234,6924,0.7559214326978625,16
13,7951,9632,0.8254775747508306,9,2708,2708,1.0,0,4211,5278,0.7978400909435392,9,1032,1646,0.6269744835965978,0,5243,6924,0.7572212593876372,9
