epoch,observed_count_all,total_count_all,realized_coverage_all,new_count_all,observed_count_rank0,total_count_rank0,realized_coverage_rank0,new_count_rank0,observed_count_rank1,total_count_rank1,realized_coverage_rank1,new_count_rank1,observed_count_rank2,total_count_rank2,realized_coverage_rank2,new_count_rank2,observed_count_rank1_2,total_count_rank1_2,realized_coverage_rank1_2,new_count_rank1_2
0,0,5298,0.0,0,0,2708,0.0,0,0,2590,0.0,0,0,0,0.0,0,0,2590,0.0,0
1,4128,5298,0.7791619479048698,4128,2708,2708,1.0,2708,1420,2590,0.5482625482625483,1420,0,0,0.0,0,1420,2590,0.5482625482625483,1420
2,4147,5298,0.7827482068705172,19,2708,2708,1.0,0,1439,2590,0.5555984555984556,19,0,0,0.0,0,1439,2590,0.5555984555984556,19
3,4154,5298,0.7840694601736504,7,2708,2708,1.0,0,1446,2590,0.5583011583011583,7,0,0,0.0,0,1446,2590,0.5583011583011583,7
4,4167,5298,0.7865232163080408,13,2708,2708,1.0,0,1459,2590,0.5633204633204634,13,0,0,0.0,0,1459,2590,0.5633204633204634,13
5,4179,5298,0.788788221970555,12,2708,2708,1.0,0,1471,2590,0.567953667953668,12,0,0,0.0,0,1471,2590,0.567953667953668,12
6,4186,5298,0.7901094752736881,7,2708,2708,1.0,0,1478,2590,0.5706563706563706,7,0,0,0.0,0,1478,2590,0.5706563706563706,7
7,4198,5298,0.7923744809362023,12,2708,2708,1.0,0,1490,2590,0.5752895752895753,12,0,0,0.0,0,1490,2590,0.5752895752895753,12
8,4205,5298,0.7936957342393356,7,2708,2708,1.0,0,1497,2590,0.577992277992278,7,0,0,0.0,0,1497,2590,0.577992277992278,7
9,4212,5298,0.7950169875424689,7,2708,2708,1.0,0,1504,2590,0.5806949806949807,7,0,0,0.0,0,1504,2590,0.5806949806949807,7
10,4214,5298,0.7953944884862212,2,2708,2708,1.0,0,1506,2590,0.5814671814671815,2,0,0,0.0,0,1506,2590,0.5814671814671815,2
11,4214,5298,0.7953944884862212,0,2708,2708,1.0,0,1506,2590,0.5814671814671815,0,0,0,0.0,0,1506,2590,0.5814671814671815,0
12,4223,5298,0.7970932427331069,9,2708,2708,1.0,0,1515,2590,0.584942084942085,9,0,0,0.0,0,1515,2590,0.584942084942085,9
13,4228,5298,0.7980369950924877,5,2708,2708,1.0,0,1520,2590,0.5868725868725869,5,0,0,0.0,0,1520,2590,0.5868725868725869,5
14,4237,5298,0.7997357493393733,9,2708,2708,1.0,0,1529,2590,0.5903474903474903,9,0,0,0.0,0,1529,2590,0.5903474903474903,9
15,4246,5298,0.801434503586259,9,2708,2708,1.0,0,1538,2590,0.5938223938223938,9,0,0,0.0,0,1538,2590,0.5938223938223938,9
16,4254,5298,0.8029445073612684,8,2708,2708,1.0,0,1546,2590,0.5969111969111969,8,0,0,0.0,0,1546,2590,0.5969111969111969,8
17,4262,5298,0.8044545111362779,8,2708,2708,1.0,0,1554,2590,0.6,8,0,0,0.0,0,1554,2590,0.6,8
18,4267,5298,0.8053982634956587,5,2708,2708,1.0,0,1559,2590,0.6019305019305019,5,0,0,0.0,0,1559,2590,0.6019305019305019,5
19,4273,5298,0.8065307663269158,6,2708,2708,1.0,0,1565,2590,0.6042471042471043,6,0,0,0.0,0,1565,2590,0.6042471042471043,6
20,4295,5298,0.8106832767081917,22,2708,2708,1.0,0,1587,2590,0.6127413127413127,22,0,0,0.0,0,1587,2590,0.6127413127413127,22
21,4321,5298,0.8155907889769725,26,2708,2708,1.0,0,1613,2590,0.6227799227799228,26,0,0,0.0,0,1613,2590,0.6227799227799228,26
22,4331,5298,0.8174782936957342,10,2708,2708,1.0,0,1623,2590,0.6266409266409266,10,0,0,0.0,0,1623,2590,0.6266409266409266,10
23,4334,5298,0.8180445451113628,3,2708,2708,1.0,0,1626,2590,0.6277992277992278,3,0,0,0.0,0,1626,2590,0.6277992277992278,3
24,4337,5298,0.8186107965269913,3,2708,2708,1.0,0,1629,2590,0.628957528957529,3,0,0,0.0,0,1629,2590,0.628957528957529,3
25,4338,5298,0.8187995469988675,1,2708,2708,1.0,0,1630,2590,0.6293436293436293,1,0,0,0.0,0,1630,2590,0.6293436293436293,1
26,4350,5298,0.8210645526613817,12,2708,2708,1.0,0,1642,2590,0.633976833976834,12,0,0,0.0,0,1642,2590,0.633976833976834,12
27,4355,5298,0.8220083050207625,5,2708,2708,1.0,0,1647,2590,0.635907335907336,5,0,0,0.0,0,1647,2590,0.635907335907336,5
28,4358,5298,0.8225745564363911,3,2708,2708,1.0,0,1650,2590,0.637065637065637,3,0,0,0.0,0,1650,2590,0.637065637065637,3
29,4359,5298,0.8227633069082673,1,2708,2708,1.0,0,1651,2590,0.6374517374517374,1,0,0,0.0,0,1651,2590,0.6374517374517374,1
30,4371,5298,0.8250283125707815,12,2708,2708,1.0,0,1663,2590,0.642084942084942,12,0,0,0.0,0,1663,2590,0.642084942084942,12
31,4374,5298,0.82559456398641,3,2708,2708,1.0,0,1666,2590,0.6432432432432432,3,0,0,0.0,0,1666,2590,0.6432432432432432,3
32,4385,5298,0.827670819177048,11,2708,2708,1.0,0,1677,2590,0.6474903474903475,11,0,0,0.0,0,1677,2590,0.6474903474903475,11
33,4391,5298,0.828803322008305,6,2708,2708,1.0,0,1683,2590,0.6498069498069498,6,0,0,0.0,0,1683,2590,0.6498069498069498,6
34,4396,5298,0.8297470743676859,5,2708,2708,1.0,0,1688,2590,0.6517374517374518,5,0,0,0.0,0,1688,2590,0.6517374517374518,5
35,4398,5298,0.8301245753114382,2,2708,2708,1.0,0,1690,2590,0.6525096525096525,2,0,0,0.0,0,1690,2590,0.6525096525096525,2
36,4410,5298,0.8323895809739524,12,2708,2708,1.0,0,1702,2590,0.6571428571428571,12,0,0,0.0,0,1702,2590,0.6571428571428571,12
37,4417,5298,0.8337108342770857,7,2708,2708,1.0,0,1709,2590,0.6598455598455598,7,0,0,0.0,0,1709,2590,0.6598455598455598,7
38,4424,5298,0.835032087580219,7,2708,2708,1.0,0,1716,2590,0.6625482625482626,7,0,0,0.0,0,1716,2590,0.6625482625482626,7
39,4427,5298,0.8355983389958475,3,2708,2708,1.0,0,1719,2590,0.6637065637065637,3,0,0,0.0,0,1719,2590,0.6637065637065637,3
40,4446,5298,0.8391845979614949,19,2708,2708,1.0,0,1738,2590,0.6710424710424711,19,0,0,0.0,0,1738,2590,0.6710424710424711,19
41,4452,5298,0.840317100792752,6,2708,2708,1.0,0,1744,2590,0.6733590733590734,6,0,0,0.0,0,1744,2590,0.6733590733590734,6
42,4465,5298,0.8427708569271423,13,2708,2708,1.0,0,1757,2590,0.6783783783783783,13,0,0,0.0,0,1757,2590,0.6783783783783783,13
43,4473,5298,0.8442808607021518,8,2708,2708,1.0,0,1765,2590,0.6814671814671814,8,0,0,0.0,0,1765,2590,0.6814671814671814,8
44,4474,5298,0.844469611174028,1,2708,2708,1.0,0,1766,2590,0.6818532818532819,1,0,0,0.0,0,1766,2590,0.6818532818532819,1
45,4489,5298,0.8473008682521707,15,2708,2708,1.0,0,1781,2590,0.6876447876447876,15,0,0,0.0,0,1781,2590,0.6876447876447876,15
46,4498,5298,0.8489996224990563,9,2708,2708,1.0,0,1790,2590,0.6911196911196911,9,0,0,0.0,0,1790,2590,0.6911196911196911,9
47,4505,5298,0.8503208758021895,7,2708,2708,1.0,0,1797,2590,0.6938223938223939,7,0,0,0.0,0,1797,2590,0.6938223938223939,7
48,4514,5298,0.8520196300490751,9,2708,2708,1.0,0,1806,2590,0.6972972972972973,9,0,0,0.0,0,1806,2590,0.6972972972972973,9
49,4519,5298,0.852963382408456,5,2708,2708,1.0,0,1811,2590,0.6992277992277992,5,0,0,0.0,0,1811,2590,0.6992277992277992,5
50,4534,5298,0.8557946394865987,15,2708,2708,1.0,0,1826,2590,0.705019305019305,15,0,0,0.0,0,1826,2590,0.705019305019305,15
51,4537,5298,0.8563608909022272,3,2708,2708,1.0,0,1829,2590,0.7061776061776062,3,0,0,0.0,0,1829,2590,0.7061776061776062,3
52,4540,5298,0.8569271423178558,3,2708,2708,1.0,0,1832,2590,0.7073359073359073,3,0,0,0.0,0,1832,2590,0.7073359073359073,3
53,4548,5298,0.8584371460928653,8,2708,2708,1.0,0,1840,2590,0.7104247104247104,8,0,0,0.0,0,1840,2590,0.7104247104247104,8
54,4555,5298,0.8597583993959985,7,2708,2708,1.0,0,1847,2590,0.7131274131274131,7,0,0,0.0,0,1847,2590,0.7131274131274131,7
55,4556,5298,0.8599471498678747,1,2708,2708,1.0,0,1848,2590,0.7135135135135136,1,0,0,0.0,0,1848,2590,0.7135135135135136,1
56,4567,5298,0.8620234050585126,11,2708,2708,1.0,0,1859,2590,0.7177606177606177,11,0,0,0.0,0,1859,2590,0.7177606177606177,11
57,4569,5298,0.862400906002265,2,2708,2708,1.0,0,1861,2590,0.7185328185328186,2,0,0,0.0,0,1861,2590,0.7185328185328186,2
58,4578,5298,0.8640996602491506,9,2708,2708,1.0,0,1870,2590,0.722007722007722,9,0,0,0.0,0,1870,2590,0.722007722007722,9
59,4583,5298,0.8650434126085316,5,2708,2708,1.0,0,1875,2590,0.7239382239382239,5,0,0,0.0,0,1875,2590,0.7239382239382239,5
60,4584,5298,0.8652321630804077,1,2708,2708,1.0,0,1876,2590,0.7243243243243244,1,0,0,0.0,0,1876,2590,0.7243243243243244,1
61,4584,5298,0.8652321630804077,0,2708,2708,1.0,0,1876,2590,0.7243243243243244,0,0,0,0.0,0,1876,2590,0.7243243243243244,0
62,4585,5298,0.8654209135522839,1,2708,2708,1.0,0,1877,2590,0.7247104247104247,1,0,0,0.0,0,1877,2590,0.7247104247104247,1
63,4588,5298,0.8659871649679124,3,2708,2708,1.0,0,1880,2590,0.7258687258687259,3,0,0,0.0,0,1880,2590,0.7258687258687259,3
64,4588,5298,0.8659871649679124,0,2708,2708,1.0,0,1880,2590,0.7258687258687259,0,0,0,0.0,0,1880,2590,0.7258687258687259,0
65,4602,5298,0.8686296715741789,14,2708,2708,1.0,0,1894,2590,0.7312741312741313,14,0,0,0.0,0,1894,2590,0.7312741312741313,14
66,4603,5298,0.8688184220460551,1,2708,2708,1.0,0,1895,2590,0.7316602316602316,1,0,0,0.0,0,1895,2590,0.7316602316602316,1
67,4606,5298,0.8693846734616837,3,2708,2708,1.0,0,1898,2590,0.7328185328185328,3,0,0,0.0,0,1898,2590,0.7328185328185328,3
68,4606,5298,0.8693846734616837,0,2708,2708,1.0,0,1898,2590,0.7328185328185328,0,0,0,0.0,0,1898,2590,0.7328185328185328,0
69,4612,5298,0.8705171762929408,6,2708,2708,1.0,0,1904,2590,0.7351351351351352,6,0,0,0.0,0,1904,2590,0.7351351351351352,6
70,4615,5298,0.8710834277085693,3,2708,2708,1.0,0,1907,2590,0.7362934362934362,3,0,0,0.0,0,1907,2590,0.7362934362934362,3
