best_epoch,best_epoch/train/accuracy,best_epoch/train/auroc,best_epoch/train/f1,best_epoch/train/loss,best_epoch/train/precision,best_epoch/train/recall,best_epoch/val/accuracy,best_epoch/val/auroc,best_epoch/val/f1,best_epoch/val/loss,best_epoch/val/precision,best_epoch/val/recall,epoch,lr-Adam,step,train/accuracy,train/auroc,train/f1,train/loss,train/precision,train/recall,val/accuracy,val/auroc,val/f1,val/loss,val/precision,val/recall
,,,,,,,,,,,,,,0.001,0,,,,,,,,,,,,
0.0,,,,,,,,,,1.295130729675293,,,0,,31,0.2872968912124634,0.5996699929237366,0.1455930471420288,,0.16323921084403992,0.16630946099758148,0.6366322040557861,0.9430368542671204,0.5658557415008545,1.295130729675293,0.8275464773178101,0.5410032272338867
,,,,,,,,,,,,,0,,31,,,,1.807845115661621,,,,,,,,
,,,,,,,,,,,,,,0.001,32,,,,,,,,,,,,
1.0,0.2872968912124634,0.5996699929237366,0.1455930471420288,1.807845115661621,0.16323921084403992,0.16630946099758148,0.6366322040557861,0.9430368542671204,0.5658557415008545,0.9489700794219971,0.8275464773178101,0.5410032272338867,1,,63,0.6898079514503479,0.9521211981773376,0.6060231924057007,,0.8213164210319519,0.5741634964942932,0.8183161020278931,0.9601636528968811,0.8107104897499084,0.9489700794219971,0.8415095210075378,0.7930585145950317
,,,,,,,,,,,,,1,,63,,,,1.1671473979949951,,,,,,,,
,,,,,,,,,,,,,,0.001,64,,,,,,,,,,,,
2.0,0.6898079514503479,0.9521211981773376,0.6060231924057007,1.1671473979949951,0.8213164210319519,0.5741634964942932,0.8183161020278931,0.9601636528968811,0.8107104897499084,0.7312236428260803,0.8415095210075378,0.7930585145950317,2,,95,0.875923216342926,0.9827879071235657,0.8641374111175537,,0.8907500505447388,0.8482263684272766,0.8449040055274963,0.9638286828994751,0.8360039591789246,0.7312236428260803,0.8340259790420532,0.8412205576896667
,,,,,,,,,,,,,2,,95,,,,0.7520652413368225,,,,,,,,
,,,,,,,,,,,,,,0.001,96,,,,,,,,,,,,
3.0,0.875923216342926,0.9827879071235657,0.8641374111175537,0.7520652413368225,0.8907500505447388,0.8482263684272766,0.8449040055274963,0.9638286828994751,0.8360039591789246,0.62629234790802,0.8340259790420532,0.8412205576896667,3,,127,0.9091580510139465,0.9898883104324341,0.901112973690033,,0.9083911180496216,0.8949056267738342,0.8404726982116699,0.9639087915420532,0.832814633846283,0.62629234790802,0.83396315574646,0.833540141582489
,,,,,,,,,,,,,3,,127,,,,0.5023955702781677,,,,,,,,
,,,,,,,,,,,,,,0.001,128,,,,,,,,,,,,
,,,,,,,,,,,,,4,,159,0.9180206656455994,0.9946407675743103,0.9140501022338867,,0.9166845083236694,0.9124894738197327,0.8419497609138489,0.9630321860313416,0.8348149061203003,0.5978151559829712,0.8347294330596924,0.8371896743774414
,,,,,,,,,,,,,4,,159,,,,0.36306747794151306,,,,,,,,
,,,,,,,,,,,,,,0.001,160,,,,,,,,,,,,
,,,,,,,,,,,,,5,,191,0.9283604025840759,0.9950529932975769,0.9221173524856567,,0.9209753274917603,0.923687756061554,0.8404726982116699,0.9629577994346619,0.8287074565887451,0.5874707102775574,0.8248461484909058,0.8376369476318359
,,,,,,,,,,,,,5,,191,,,,0.3037583529949188,,,,,,,,
,,,,,,,,,,,,,,0.001,192,,,,,,,,,,,,
,,,,,,,,,,,,,6,,223,0.9276218414306641,0.9956889748573303,0.9234631061553955,,0.9216165542602539,0.9266711473464966,0.8360413312911987,0.961881160736084,0.8280928134918213,0.6000511050224304,0.8258117437362671,0.8331949710845947
,,,,,,,,,,,,,6,,223,,,,0.2661537528038025,,,,,,,,
,,,,,,,,,,,,,,0.001,224,,,,,,,,,,,,
,,,,,,,,,,,,,7,,255,0.9320531487464905,0.9961260557174683,0.9251422882080078,,0.9262076616287231,0.9250302314758301,0.8301329612731934,0.9646186232566833,0.8254995346069336,0.5829324126243591,0.8228882551193237,0.8290843367576599
,,,,,,,,,,,,,7,,255,,,,0.2431422472000122,,,,,,,,
,,,,,,,,,,,,,,0.001,256,,,,,,,,,,,,
,,,,,,,,,,,,,8,,287,0.9438700079917908,0.9973958134651184,0.9399235844612122,,0.9395326972007751,0.9404549598693848,0.8360413312911987,0.9635851979255676,0.8300492763519287,0.5782583355903625,0.8304229974746704,0.8307167291641235
,,,,,,,,,,,,,8,,287,,,,0.1956445425748825,,,,,,,,
,,,,,,,,,,,,,,0.001,288,,,,,,,,,,,,
,,,,,,,,,,,,,9,,319,0.9505169987678528,0.9983199834823608,0.9480150938034058,,0.9536020159721375,0.9429030418395996,0.8286558389663696,0.9613579511642456,0.8149474859237671,0.6110060214996338,0.8095288872718811,0.8267434239387512
,,,,,,,,,,,,,9,,319,,,,0.1647338718175888,,,,,,,,
,,,,,,,,,,,,,,0.001,320,,,,,,,,,,,,
,,,,,,,,,,,,,10,,351,0.9468242526054382,0.998034656047821,0.9415796995162964,,0.9321173429489136,0.9523692727088928,0.8360413312911987,0.964020848274231,0.8302522897720337,0.5896816253662109,0.8337904214859009,0.82829350233078
,,,,,,,,,,,,,10,,351,,,,0.17350061237812042,,,,,,,,
,,,,,,,,,,,,,,0.001,352,,,,,,,,,,,,
,,,,,,,,,,,,,11,,383,0.9387001395225525,0.9977235198020935,0.9320553541183472,,0.937100887298584,0.9283546209335327,0.8138847947120667,0.9614611864089966,0.8013458251953125,0.6188743114471436,0.7939648628234863,0.8149340152740479
,,,,,,,,,,,,,11,,383,,,,0.1714964359998703,,,,,,,,
,,,,,,,,,,,,,,0.001,384,,,,,,,,,,,,
