epoch,expected_coverage_all,observable_ceiling_all,entropy_bits_all,entropy_nats_all,normalized_entropy_bits_all,normalized_entropy_nats_all,expected_coverage_rank0,observable_ceiling_rank0,entropy_bits_rank0,entropy_nats_rank0,normalized_entropy_bits_rank0,normalized_entropy_nats_rank0,expected_coverage_rank1,observable_ceiling_rank1,entropy_bits_rank1,entropy_nats_rank1,normalized_entropy_bits_rank1,normalized_entropy_nats_rank1,expected_coverage_rank2,observable_ceiling_rank2,entropy_bits_rank2,entropy_nats_rank2,normalized_entropy_bits_rank2,normalized_entropy_nats_rank2,expected_coverage_rank1_2,observable_ceiling_rank1_2,entropy_bits_rank1_2,entropy_nats_rank1_2,normalized_entropy_bits_rank1_2,normalized_entropy_nats_rank1_2
0,0.0,0.871533766549253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8707501905607145,0.0,0.0,0.0,0.0,0.0,0.8712691278986621,0.0,0.0,0.0,0.0
1,0.09906119501241087,0.871533766549253,71028.52251161207,49233.220118262514,0.06186862509221001,0.04288406304778566,1.0,1.0,0.0,0.0,0.0,0.0,0.7675887331059985,1.0,355.73971081055106,246.57997756154376,0.06740047571249547,0.0467184497085153,0.09450283712640341,0.8707501905607145,70672.78280078465,48986.64014068928,0.06198997147607393,0.04296817395163208,0.09720527362969256,0.8712691278986621,71028.52251161207,49233.220118262514,0.062014904239952005,0.042985456026617734
2,0.10746315780680599,0.871533766549253,116411.9848614798,80690.63909012175,0.10139939833969465,0.07028470706963413,1.0,1.0,0.0,0.0,0.0,0.0,0.7786559362914267,1.0,574.8447939311177,398.452048172917,0.10891337512904845,0.0754929988959676,0.10291143355425868,0.8707501905607145,115837.14006755306,80292.18704195187,0.10160546569814526,0.07042754207814961,0.10562454435036119,0.8712691278986621,116411.9848614798,80690.63909012175,0.10163914211206028,0.07045088478950619
3,0.11549158802157503,0.871533766549253,151592.4239554022,105075.86125893494,0.13204293870793726,0.09152519067825637,1.0,1.0,0.0,0.0,0.0,0.0,0.7891961298013298,1.0,739.440243854343,512.5409202201962,0.1400985683695231,0.09710892766581966,0.11094634352259115,0.8707501905607145,150852.9837115246,104563.32033869863,0.13231928596498158,0.09171674000033211,0.11366951301952179,0.8712691278986621,151592.4239554022,105075.86125893494,0.13235513456667433,0.09174158835752247
4,0.1231642325569522,0.871533766549253,180081.3257921031,124822.86324429323,0.15685788803671527,0.10872560284123677,1.0,1.0,0.0,0.0,0.0,0.0,0.7992344093345827,1.0,868.2784166691855,601.8447364552993,0.16450898383273693,0.11402893832044322,0.11862532101284518,0.8707501905607145,179213.0473754657,124221.01850785996,0.15719505097543807,0.10895930638160177,0.12135796309569752,0.8712691278986621,180081.3257921031,124822.86324429323,0.15722875514656978,0.10898266833279482
5,0.13049799327673145,0.871533766549253,203629.46997182554,141145.1929898869,0.17736924393088263,0.12294299134874048,1.0,1.0,0.0,0.0,0.0,0.0,0.8087946755567516,1.0,970.7351474708537,672.862330539865,0.18392102074097266,0.12748433697231243,0.12596527463353357,0.8707501905607145,202658.73482440124,140472.3306593793,0.17776021678040366,0.12321399307706146,0.12870683126035948,0.8712691278986621,203629.46997182554,141145.1929898869,0.17778860708626523,0.12323367173752466
6,0.13750896725665598,0.871533766549253,223312.04707874905,154788.11581770467,0.19451353950140765,0.13482651148613625,1.0,1.0,0.0,0.0,0.0,0.0,0.8178996910064426,1.0,1052.581496160716,729.5938963733691,0.199428097036892,0.13823302318555686,0.1329823078840498,0.8707501905607145,222259.46558260676,154058.52192134407,0.19495281472912734,0.13513099387172,0.13573224774896808,0.8712691278986621,223312.04707874905,154788.11581770467,0.19497343778975876,0.13514528868805117
7,0.1442124851094168,0.871533766549253,239865.42095803953,166262.04025088952,0.20893217649870086,0.14482074906832737,1.0,1.0,0.0,0.0,0.0,0.0,0.8265711342918404,1.0,1117.7772761198407,774.7841674364431,0.21178046156116725,0.14679502982880696,0.1396917574954017,0.8707501905607145,238747.64368191053,165487.25608344673,0.20941526617878103,0.14515560131803254,0.14244957475508976,0.8712691278986621,239865.42095803953,166262.04025088952,0.20942616550635312,0.14516315615620914
8,0.15062314748018718,0.871533766549253,253829.02417181278,175940.87244897423,0.22109502181239976,0.1532513910051045,1.0,1.0,0.0,0.0,0.0,0.0,0.8348296517065339,1.0,1169.2276925709004,810.4468785381301,0.22152855107444117,0.15355189059077873,0.1461082299399928,0.8707501905607145,252659.7964792249,175130.42557042433,0.2216181810902726,0.15361401738354583,0.1488734430010099,0.8712691278986621,253829.02417181278,175940.87244897423,0.22161776805595232,0.15361373108997126
9,0.15675485980531778,0.871533766549253,265616.38801715645,184111.25046460843,0.2313622773991088,0.16036811026712022,1.0,1.0,0.0,0.0,0.0,0.0,0.842694906387171,1.0,1209.1625655461226,838.1276231469249,0.22909484000494934,0.1587964424302624,0.15224563620421475,0.8707501905607145,264407.2254516609,183273.12284149657,0.23192232871342844,0.16075630825660975,0.15501778656803764,0.8712691278986621,265616.38801715645,184111.25046460843,0.23190929903902965,0.16074727677453662
